player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Luke Adam (C/LW),Buffalo Sabres,19,3,1,4,0.21,12,-6,https://www.eliteprospects.com/player/13785/luke-adam,2010-2011,nhl,Luke Adam,C/LW,FW
George Parros (RW),Anaheim Ducks,78,3,1,4,0.05,171,-4,https://www.eliteprospects.com/player/8907/george-parros,2010-2011,nhl,George Parros,RW,FW
Tom Sestito (LW),Columbus Blue Jackets,9,2,2,4,0.44,40,-4,https://www.eliteprospects.com/player/12269/tom-sestito,2010-2011,nhl,Tom Sestito,LW,FW
Alexandre Bolduc (C),Vancouver Canucks,24,2,2,4,0.17,21,1,https://www.eliteprospects.com/player/9472/alexandre-bolduc,2010-2011,nhl,Alexandre Bolduc,C,FW
Ryan Stoa (C/LW),Colorado Avalanche,25,2,2,4,0.16,20,-4,https://www.eliteprospects.com/player/9375/ryan-stoa,2010-2011,nhl,Ryan Stoa,C/LW,FW
Ryan Reaves (RW/LW),St. Louis Blues,28,2,2,4,0.14,78,-1,https://www.eliteprospects.com/player/14003/ryan-reaves,2010-2011,nhl,Ryan Reaves,RW/LW,FW
John McCarthy (C),San Jose Sharks,37,2,2,4,0.11,8,-8,https://www.eliteprospects.com/player/12262/john-mccarthy,2010-2011,nhl,John McCarthy,C,FW
Craig Rivet (D),totals,37,2,2,4,0.11,35,-12,https://www.eliteprospects.com/player/8719/craig-rivet,2010-2011,nhl,Craig Rivet,D,DEF
Vladimir Zharkov (RW/LW),New Jersey Devils,38,2,2,4,0.11,2,3,https://www.eliteprospects.com/player/9303/vladimir-zharkov,2010-2011,nhl,Vladimir Zharkov,RW/LW,FW
Jakub Kindl (D),Detroit Red Wings,48,2,2,4,0.08,36,-6,https://www.eliteprospects.com/player/9230/jakub-kindl,2010-2011,nhl,Jakub Kindl,D,DEF
Brian Sutherby (C),Dallas Stars,51,2,2,4,0.08,58,-10,https://www.eliteprospects.com/player/8898/brian-sutherby,2010-2011,nhl,Brian Sutherby,C,FW
Jody Shelley (LW),Philadelphia Flyers,58,2,2,4,0.07,127,0,https://www.eliteprospects.com/player/8722/jody-shelley,2010-2011,nhl,Jody Shelley,LW,FW
Scott Parse (RW/LW),Los Angeles Kings,5,1,3,4,0.8,0,5,https://www.eliteprospects.com/player/11414/scott-parse,2010-2011,nhl,Scott Parse,RW/LW,FW
Taylor Chorney (D),Edmonton Oilers,12,1,3,4,0.33,4,-5,https://www.eliteprospects.com/player/9204/taylor-chorney,2010-2011,nhl,Taylor Chorney,D,DEF
Oscar Möller (LW),Los Angeles Kings,13,1,3,4,0.31,2,-1,https://www.eliteprospects.com/player/5504/oscar-moller,2010-2011,nhl,Oscar Möller,LW,FW
Trent Hunter (RW),New York Islanders,17,1,3,4,0.24,23,-3,https://www.eliteprospects.com/player/5215/trent-hunter,2010-2011,nhl,Trent Hunter,RW,FW
Peter Harrold (D/W),Los Angeles Kings,19,1,3,4,0.21,4,3,https://www.eliteprospects.com/player/9043/peter-harrold,2010-2011,nhl,Peter Harrold,D/W,DEF
Ian Cole (D),St. Louis Blues,26,1,3,4,0.15,35,6,https://www.eliteprospects.com/player/11456/ian-cole,2010-2011,nhl,Ian Cole,D,DEF
Jon Sim (LW),New York Islanders,34,1,3,4,0.12,22,-10,https://www.eliteprospects.com/player/8563/jon-sim,2010-2011,nhl,Jon Sim,LW,FW
Brett Lebda (D),Toronto Maple Leafs,41,1,3,4,0.1,14,-14,https://www.eliteprospects.com/player/9447/brett-lebda,2010-2011,nhl,Brett Lebda,D,DEF
Cam Janssen (RW),St. Louis Blues,54,1,3,4,0.07,131,-6,https://www.eliteprospects.com/player/9028/cam-janssen,2010-2011,nhl,Cam Janssen,RW,FW
Troy Bodie (RW/LW),totals,59,1,3,4,0.07,61,-7,https://www.eliteprospects.com/player/11723/troy-bodie,2010-2011,nhl,Troy Bodie,RW/LW,FW
Adam Mair (RW),New Jersey Devils,65,1,3,4,0.06,45,-16,https://www.eliteprospects.com/player/8811/adam-mair,2010-2011,nhl,Adam Mair,RW,FW
Zack Stortini (RW),Edmonton Oilers,32,0,4,4,0.13,76,-2,https://www.eliteprospects.com/player/11008/zack-stortini,2010-2011,nhl,Zack Stortini,RW,FW
Andy Sutton (D),Anaheim Ducks,39,0,4,4,0.1,87,1,https://www.eliteprospects.com/player/8554/andy-sutton,2010-2011,nhl,Andy Sutton,D,DEF
Jeremy Morin (RW/LW),Chicago Blackhawks,9,2,1,3,0.33,9,2,https://www.eliteprospects.com/player/17507/jeremy-morin,2010-2011,nhl,Jeremy Morin,RW/LW,FW
Brett MacLean (RW),Phoenix Coyotes,13,2,1,3,0.23,2,0,https://www.eliteprospects.com/player/11108/brett-maclean,2010-2011,nhl,Brett MacLean,RW,FW
Jeremy Colliton (C),New York Islanders,15,2,1,3,0.2,10,-7,https://www.eliteprospects.com/player/9466/jeremy-colliton,2010-2011,nhl,Jeremy Colliton,C,FW
John Mitchell (C/LW),Toronto Maple Leafs,23,2,1,3,0.13,12,-7,https://www.eliteprospects.com/player/11487/john-mitchell,2010-2011,nhl,John Mitchell,C/LW,FW
Micheal Haley (C/W),New York Islanders,27,2,1,3,0.11,85,-4,https://www.eliteprospects.com/player/14655/micheal-haley,2010-2011,nhl,Micheal Haley,C/W,FW
Jay Beagle (C/RW),Washington Capitals,31,2,1,3,0.1,8,-2,https://www.eliteprospects.com/player/14825/jay-beagle,2010-2011,nhl,Jay Beagle,C/RW,FW
Krys Barch (RW/LW),Dallas Stars,44,2,1,3,0.07,80,-7,https://www.eliteprospects.com/player/10997/krys-barch,2010-2011,nhl,Krys Barch,RW/LW,FW
Nick Johnson (RW),Pittsburgh Penguins,4,1,2,3,0.75,5,1,https://www.eliteprospects.com/player/17765/nick-johnson,2010-2011,nhl,Nick Johnson,RW,FW
David Van Der Gulik (LW/RW),Colorado Avalanche,6,1,2,3,0.5,2,4,https://www.eliteprospects.com/player/11743/david-van-der-gulik,2010-2011,nhl,David Van Der Gulik,LW/RW,FW
Andrei Markov (D),Montréal Canadiens,7,1,2,3,0.43,4,2,https://www.eliteprospects.com/player/8579/andrei-markov,2010-2011,nhl,Andrei Markov,D,DEF
Marc-André Gragnani (D),Buffalo Sabres,9,1,2,3,0.33,2,0,https://www.eliteprospects.com/player/9356/marc-andre-gragnani,2010-2011,nhl,Marc-André Gragnani,D,DEF
Nathan Oystrick (D),St. Louis Blues,9,1,2,3,0.33,9,1,https://www.eliteprospects.com/player/11428/nathan-oystrick,2010-2011,nhl,Nathan Oystrick,D,DEF
Johan Harju (LW),Tampa Bay Lightning,10,1,2,3,0.3,2,-2,https://www.eliteprospects.com/player/2349/johan-harju,2010-2011,nhl,Johan Harju,LW,FW
T.J. Hensick (C/RW),St. Louis Blues,13,1,2,3,0.23,2,-5,https://www.eliteprospects.com/player/9410/t.j.-hensick,2010-2011,nhl,T.J. Hensick,C/RW,FW
Philip McRae (C),St. Louis Blues,15,1,2,3,0.2,2,-10,https://www.eliteprospects.com/player/13499/philip-mcrae,2010-2011,nhl,Philip McRae,C,FW
Eric Tangradi (LW),Pittsburgh Penguins,15,1,2,3,0.2,10,-4,https://www.eliteprospects.com/player/12514/eric-tangradi,2010-2011,nhl,Eric Tangradi,LW,FW
Andrew Desjardins (W/C),San Jose Sharks,17,1,2,3,0.18,4,-1,https://www.eliteprospects.com/player/14631/andrew-desjardins,2010-2011,nhl,Andrew Desjardins,W/C,FW
Blair Jones (F/D),Tampa Bay Lightning,18,1,2,3,0.17,2,-2,https://www.eliteprospects.com/player/11041/blair-jones,2010-2011,nhl,Blair Jones,F/D,DEF
Jay Rosehill (LW),Toronto Maple Leafs,26,1,2,3,0.12,71,-6,https://www.eliteprospects.com/player/8926/jay-rosehill,2010-2011,nhl,Jay Rosehill,LW,FW
Chris Mueller (C/RW),Nashville Predators,15,0,3,3,0.2,2,0,https://www.eliteprospects.com/player/17839/chris-mueller,2010-2011,nhl,Chris Mueller,C/RW,FW
Victor Oreskovich (RW),Vancouver Canucks,16,0,3,3,0.19,8,1,https://www.eliteprospects.com/player/41101/victor-oreskovich,2010-2011,nhl,Victor Oreskovich,RW,FW
Eric Godard (RW),Pittsburgh Penguins,19,0,3,3,0.16,105,4,https://www.eliteprospects.com/player/9163/eric-godard,2010-2011,nhl,Eric Godard,RW,FW
Mike Mottau (D),New York Islanders,20,0,3,3,0.15,8,-12,https://www.eliteprospects.com/player/13951/mike-mottau,2010-2011,nhl,Mike Mottau,D,DEF
Justin Falk (D),Minnesota Wild,22,0,3,3,0.14,6,-4,https://www.eliteprospects.com/player/12543/justin-falk,2010-2011,nhl,Justin Falk,D,DEF
Mark Eaton (D),New York Islanders,34,0,3,3,0.09,8,-2,https://www.eliteprospects.com/player/9143/mark-eaton,2010-2011,nhl,Mark Eaton,D,DEF
Brian Lee (D),Ottawa Senators,50,0,3,3,0.06,24,-10,https://www.eliteprospects.com/player/9218/brian-lee,2010-2011,nhl,Brian Lee,D,DEF
Kevin Westgarth (RW),Los Angeles Kings,56,0,3,3,0.05,105,-6,https://www.eliteprospects.com/player/14333/kevin-westgarth,2010-2011,nhl,Kevin Westgarth,RW,FW
Jon Matsumoto (C),Carolina Hurricanes,13,2,0,2,0.15,4,-4,https://www.eliteprospects.com/player/11409/jon-matsumoto,2010-2011,nhl,Jon Matsumoto,C,FW
Craig Conroy (C),Calgary Flames,18,2,0,2,0.11,8,-1,https://www.eliteprospects.com/player/9121/craig-conroy,2010-2011,nhl,Craig Conroy,C,FW
Trevor Gillies (LW),New York Islanders,39,2,0,2,0.05,165,-3,https://www.eliteprospects.com/player/13776/trevor-gillies,2010-2011,nhl,Trevor Gillies,LW,FW
Keith Aulie (D),Toronto Maple Leafs,40,2,0,2,0.05,32,-1,https://www.eliteprospects.com/player/12561/keith-aulie,2010-2011,nhl,Keith Aulie,D,DEF
Colton Orr (RW),Toronto Maple Leafs,46,2,0,2,0.04,128,-1,https://www.eliteprospects.com/player/8941/colton-orr,2010-2011,nhl,Colton Orr,RW,FW
Lee Sweatt (D),Vancouver Canucks,3,1,1,2,0.67,2,4,https://www.eliteprospects.com/player/11477/lee-sweatt,2010-2011,nhl,Lee Sweatt,D,DEF
Carson McMillan (RW/C),Minnesota Wild,4,1,1,2,0.5,0,1,https://www.eliteprospects.com/player/13595/carson-mcmillan,2010-2011,nhl,Carson McMillan,RW/C,FW
Cody Hodgson (C),Vancouver Canucks,8,1,1,2,0.25,0,1,https://www.eliteprospects.com/player/11253/cody-hodgson,2010-2011,nhl,Cody Hodgson,C,FW
Paul Byron (LW/C),Buffalo Sabres,8,1,1,2,0.25,2,0,https://www.eliteprospects.com/player/15036/paul-byron,2010-2011,nhl,Paul Byron,LW/C,FW
Alexandre Giroux (LW/RW),Edmonton Oilers,8,1,1,2,0.25,2,-2,https://www.eliteprospects.com/player/7963/alexandre-giroux,2010-2011,nhl,Alexandre Giroux,LW/RW,FW
Andrew Gordon (RW),Washington Capitals,9,1,1,2,0.22,0,-2,https://www.eliteprospects.com/player/11449/andrew-gordon,2010-2011,nhl,Andrew Gordon,RW,FW
Nino Niederreiter (RW/LW),New York Islanders,9,1,1,2,0.22,8,-1,https://www.eliteprospects.com/player/17679/nino-niederreiter,2010-2011,nhl,Nino Niederreiter,RW/LW,FW
Joe Vitale (C/RW),Pittsburgh Penguins,9,1,1,2,0.22,13,-1,https://www.eliteprospects.com/player/15069/joe-vitale,2010-2011,nhl,Joe Vitale,C/RW,FW
Danny Syvret (D),totals,10,1,1,2,0.2,6,-3,https://www.eliteprospects.com/player/8900/danny-syvret,2010-2011,nhl,Danny Syvret,D,DEF
Ben Maxwell (C/LW),Atlanta Thrashers,12,1,1,2,0.17,9,-7,https://www.eliteprospects.com/player/9337/ben-maxwell,2010-2011,nhl,Ben Maxwell,C/LW,FW
Casey Wellman (C),Minnesota Wild,15,1,1,2,0.13,4,-1,https://www.eliteprospects.com/player/17844/casey-wellman,2010-2011,nhl,Casey Wellman,C,FW
Freddy Meyer (D),Atlanta Thrashers,15,1,1,2,0.13,8,-7,https://www.eliteprospects.com/player/8837/freddy-meyer,2010-2011,nhl,Freddy Meyer,D,DEF
Aaron Volpatti (LW/RW),Vancouver Canucks,15,1,1,2,0.13,16,-1,https://www.eliteprospects.com/player/39059/aaron-volpatti,2010-2011,nhl,Aaron Volpatti,LW/RW,FW
Peter Schaefer (LW),Vancouver Canucks,16,1,1,2,0.13,2,-3,https://www.eliteprospects.com/player/8757/peter-schaefer,2010-2011,nhl,Peter Schaefer,LW,FW
Todd White (C),New York Rangers,18,1,1,2,0.11,2,-2,https://www.eliteprospects.com/player/5532/todd-white,2010-2011,nhl,Todd White,C,FW
Patrice Cormier (C),Atlanta Thrashers,21,1,1,2,0.1,4,-5,https://www.eliteprospects.com/player/19042/patrice-cormier,2010-2011,nhl,Patrice Cormier,C,FW
Derek Boogaard (LW),New York Rangers,22,1,1,2,0.09,45,0,https://www.eliteprospects.com/player/9084/derek-boogaard,2010-2011,nhl,Derek Boogaard,LW,FW
Tomas Vincour (RW/C),Dallas Stars,24,1,1,2,0.08,4,-5,https://www.eliteprospects.com/player/12565/tomas-vincour,2010-2011,nhl,Tomas Vincour,RW/C,FW
Tomas Kubalik (RW),Columbus Blue Jackets,4,0,2,2,0.5,0,-3,https://www.eliteprospects.com/player/11834/tomas-kubalik,2010-2011,nhl,Tomas Kubalik,RW,FW
Philip Larsen (D),Dallas Stars,6,0,2,2,0.33,0,1,https://www.eliteprospects.com/player/6006/philip-larsen,2010-2011,nhl,Philip Larsen,D,DEF
Brayden Schenn (C/W),Los Angeles Kings,8,0,2,2,0.25,0,-1,https://www.eliteprospects.com/player/14739/brayden-schenn,2010-2011,nhl,Brayden Schenn,C/W,FW
Patrick Wiercioch (D),Ottawa Senators,8,0,2,2,0.25,4,0,https://www.eliteprospects.com/player/15528/patrick-wiercioch,2010-2011,nhl,Patrick Wiercioch,D,DEF
Chris VandeVelde (C/LW),Edmonton Oilers,12,0,2,2,0.17,12,-6,https://www.eliteprospects.com/player/14870/chris-vandevelde,2010-2011,nhl,Chris VandeVelde,C/LW,FW
Stefan Meyer (LW),Calgary Flames,16,0,2,2,0.13,17,0,https://www.eliteprospects.com/player/14086/stefan-meyer,2010-2011,nhl,Stefan Meyer,LW,FW
D.J. King (LW/RW),Washington Capitals,16,0,2,2,0.13,30,-3,https://www.eliteprospects.com/player/10200/d.j.-king,2010-2011,nhl,D.J. King,LW/RW,FW
Aaron Gagnon (C/RW),Dallas Stars,19,0,2,2,0.11,0,-3,https://www.eliteprospects.com/player/9498/aaron-gagnon,2010-2011,nhl,Aaron Gagnon,C/RW,FW
Marco Scandella (D),Minnesota Wild,20,0,2,2,0.1,2,-9,https://www.eliteprospects.com/player/17520/marco-scandella,2010-2011,nhl,Marco Scandella,D,DEF
Jérôme Samson (RW/C),Carolina Hurricanes,23,0,2,2,0.09,0,0,https://www.eliteprospects.com/player/14039/jerome-samson,2010-2011,nhl,Jérôme Samson,RW/C,FW
Brendan Mikkelson (D),totals,24,0,2,2,0.08,9,-6,https://www.eliteprospects.com/player/9355/brendan-mikkelson,2010-2011,nhl,Brendan Mikkelson,D,DEF
Mark Fraser (D),New Jersey Devils,26,0,2,2,0.08,29,2,https://www.eliteprospects.com/player/11020/mark-fraser,2010-2011,nhl,Mark Fraser,D,DEF
Tim Sestito (C/LW),New Jersey Devils,36,0,2,2,0.06,9,-5,https://www.eliteprospects.com/player/9736/tim-sestito,2010-2011,nhl,Tim Sestito,C/LW,FW
Kyle Chipchura (C/W),Anaheim Ducks,39,0,2,2,0.05,32,1,https://www.eliteprospects.com/player/9192/kyle-chipchura,2010-2011,nhl,Kyle Chipchura,C/W,FW
Jason Strudwick (D),Edmonton Oilers,43,0,2,2,0.05,23,-16,https://www.eliteprospects.com/player/8753/jason-strudwick,2010-2011,nhl,Jason Strudwick,D,DEF
Sergei Shirokov (LW),Vancouver Canucks,2,1,0,1,0.5,0,1,https://www.eliteprospects.com/player/9264/sergei-shirokov,2010-2011,nhl,Sergei Shirokov,LW,FW
Cory Emmerton (C),Detroit Red Wings,2,1,0,1,0.5,0,1,https://www.eliteprospects.com/player/9348/cory-emmerton,2010-2011,nhl,Cory Emmerton,C,FW
Sean Collins (D),Washington Capitals,4,1,0,1,0.25,0,2,https://www.eliteprospects.com/player/11422/sean-collins,2010-2011,nhl,Sean Collins,D,DEF
Mario Bliznak (C),Vancouver Canucks,4,1,0,1,0.25,0,1,https://www.eliteprospects.com/player/11598/mario-bliznak,2010-2011,nhl,Mario Bliznak,C,FW
Brad Mills (C/RW),New Jersey Devils,4,1,0,1,0.25,5,1,https://www.eliteprospects.com/player/14948/brad-mills,2010-2011,nhl,Brad Mills,C/RW,FW
David Liffiton (D),Colorado Avalanche,4,1,0,1,0.25,17,3,https://www.eliteprospects.com/player/11022/david-liffiton,2010-2011,nhl,David Liffiton,D,DEF
Maxim Mayorov (LW/RW),Columbus Blue Jackets,5,1,0,1,0.2,0,0,https://www.eliteprospects.com/player/12466/maxim-mayorov,2010-2011,nhl,Maxim Mayorov,LW/RW,FW
Ben Smith (RW/C),Chicago Blackhawks,6,1,0,1,0.17,0,1,https://www.eliteprospects.com/player/15068/ben-smith,2010-2011,nhl,Ben Smith,RW/C,FW
Mike Moore (D),San Jose Sharks,6,1,0,1,0.17,7,-1,https://www.eliteprospects.com/player/17962/mike-moore,2010-2011,nhl,Mike Moore,D,DEF
Colton Gillies (C/W),Minnesota Wild,7,1,0,1,0.14,2,-2,https://www.eliteprospects.com/player/11100/colton-gillies,2010-2011,nhl,Colton Gillies,C/W,FW
Alexander Urbom (D),New Jersey Devils,8,1,0,1,0.13,0,-2,https://www.eliteprospects.com/player/7045/alexander-urbom,2010-2011,nhl,Alexander Urbom,D,DEF
Tomas Tatar (LW/RW),Detroit Red Wings,9,1,0,1,0.11,0,0,https://www.eliteprospects.com/player/17750/tomas-tatar,2010-2011,nhl,Tomas Tatar,LW/RW,FW
Kyle Palmieri (RW),Anaheim Ducks,10,1,0,1,0.1,0,-1,https://www.eliteprospects.com/player/17508/kyle-palmieri,2010-2011,nhl,Kyle Palmieri,RW,FW
Dustin Boyd (C),Montréal Canadiens,10,1,0,1,0.1,2,-6,https://www.eliteprospects.com/player/9191/dustin-boyd,2010-2011,nhl,Dustin Boyd,C,FW
Warren Peters (C/LW),Minnesota Wild,11,1,0,1,0.09,4,-2,https://www.eliteprospects.com/player/11744/warren-peters,2010-2011,nhl,Warren Peters,C/LW,FW
Cameron Gaunce (D),Colorado Avalanche,11,1,0,1,0.09,16,-3,https://www.eliteprospects.com/player/16591/cameron-gaunce,2010-2011,nhl,Cameron Gaunce,D,DEF
Jan Mursak (C/RW),Detroit Red Wings,19,1,0,1,0.05,4,-3,https://www.eliteprospects.com/player/11112/jan-mursak,2010-2011,nhl,Jan Mursak,C/RW,FW
Scott Timmins (C),Florida Panthers,19,1,0,1,0.05,8,-8,https://www.eliteprospects.com/player/18618/scott-timmins,2010-2011,nhl,Scott Timmins,C,FW
David Koci (D/LW),Colorado Avalanche,35,1,0,1,0.03,80,-5,https://www.eliteprospects.com/player/10992/david-koci,2010-2011,nhl,David Koci,D/LW,DEF
Jordan Hendry (D),Chicago Blackhawks,37,1,0,1,0.03,4,-2,https://www.eliteprospects.com/player/11348/jordan-hendry,2010-2011,nhl,Jordan Hendry,D,DEF
Paul Bissonnette (LW/D),Phoenix Coyotes,48,1,0,1,0.02,71,6,https://www.eliteprospects.com/player/9473/paul-bissonnette,2010-2011,nhl,Paul Bissonnette,LW/D,DEF
Brian Willsie (RW),Washington Capitals,1,0,1,1,1,0,0,https://www.eliteprospects.com/player/8768/brian-willsie,2010-2011,nhl,Brian Willsie,RW,FW
Joe Colborne (C/W),Toronto Maple Leafs,1,0,1,1,1,0,1,https://www.eliteprospects.com/player/18593/joe-colborne,2010-2011,nhl,Joe Colborne,C/W,FW
Zach Hamill (C/RW),Boston Bruins,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/11053/zach-hamill,2010-2011,nhl,Zach Hamill,C/RW,FW
Eric Wellwood (LW/C),Philadelphia Flyers,3,0,1,1,0.33,2,1,https://www.eliteprospects.com/player/23008/eric-wellwood,2010-2011,nhl,Eric Wellwood,LW/C,FW
Daymond Langkow (C),Calgary Flames,4,0,1,1,0.25,0,3,https://www.eliteprospects.com/player/8986/daymond-langkow,2010-2011,nhl,Daymond Langkow,C,FW
Chad Kolarik (RW),New York Rangers,4,0,1,1,0.25,2,-1,https://www.eliteprospects.com/player/9432/chad-kolarik,2010-2011,nhl,Chad Kolarik,RW,FW
Andrei Zubarev (D),Atlanta Thrashers,4,0,1,1,0.25,4,-4,https://www.eliteprospects.com/player/9257/andrei-zubarev,2010-2011,nhl,Andrei Zubarev,D,DEF
Corey Locke (C),Ottawa Senators,5,0,1,1,0.2,0,-1,https://www.eliteprospects.com/player/10314/corey-locke,2010-2011,nhl,Corey Locke,C,FW
Brett Sutter (LW/C),totals,5,0,1,1,0.2,5,-1,https://www.eliteprospects.com/player/11630/brett-sutter,2010-2011,nhl,Brett Sutter,LW/C,FW
Andrew Hutchinson (D),Pittsburgh Penguins,5,0,1,1,0.2,6,-3,https://www.eliteprospects.com/player/9061/andrew-hutchinson,2010-2011,nhl,Andrew Hutchinson,D,DEF
Greg Nemisz (RW),Calgary Flames,6,0,1,1,0.17,0,-1,https://www.eliteprospects.com/player/14359/greg-nemisz,2010-2011,nhl,Greg Nemisz,RW,FW
Tim Kennedy (C/LW),Florida Panthers,6,0,1,1,0.17,0,0,https://www.eliteprospects.com/player/11412/tim-kennedy,2010-2011,nhl,Tim Kennedy,C/LW,FW
Brian Fahey (D),Washington Capitals,7,0,1,1,0.14,2,-1,https://www.eliteprospects.com/player/11569/brian-fahey,2010-2011,nhl,Brian Fahey,D,DEF
Justin DiBenedetto (C/LW),New York Islanders,8,0,1,1,0.13,2,-2,https://www.eliteprospects.com/player/13844/justin-dibenedetto,2010-2011,nhl,Justin DiBenedetto,C/LW,FW
Mike Zigomanis (C/RW),Toronto Maple Leafs,8,0,1,1,0.13,4,0,https://www.eliteprospects.com/player/9525/mike-zigomanis,2010-2011,nhl,Mike Zigomanis,C/RW,FW
Dave Scatchard (C),St. Louis Blues,8,0,1,1,0.13,6,1,https://www.eliteprospects.com/player/8873/dave-scatchard,2010-2011,nhl,Dave Scatchard,C,FW
André Benoît (D),Ottawa Senators,8,0,1,1,0.13,6,-1,https://www.eliteprospects.com/player/9460/andre-benoit,2010-2011,nhl,André Benoît,D,DEF
Derek Smith (D),Ottawa Senators,9,0,1,1,0.11,0,3,https://www.eliteprospects.com/player/14185/derek-smith,2010-2011,nhl,Derek Smith,D,DEF
Rick Rypien (C),Vancouver Canucks,9,0,1,1,0.11,31,-5,https://www.eliteprospects.com/player/11027/rick-rypien,2010-2011,nhl,Rick Rypien,C,FW
Patrick Rissmiller (LW/RW),totals,10,0,1,1,0.1,0,-1,https://www.eliteprospects.com/player/8934/patrick-rissmiller,2010-2011,nhl,Patrick Rissmiller,LW/RW,FW
Mike Vernace (D),Tampa Bay Lightning,10,0,1,1,0.1,2,-2,https://www.eliteprospects.com/player/11585/mike-vernace,2010-2011,nhl,Mike Vernace,D,DEF
Jake Muzzin (D),Los Angeles Kings,11,0,1,1,0.09,0,-2,https://www.eliteprospects.com/player/13614/jake-muzzin,2010-2011,nhl,Jake Muzzin,D,DEF
Petr Prucha (RW/LW),Phoenix Coyotes,11,0,1,1,0.09,4,0,https://www.eliteprospects.com/player/8686/petr-prucha,2010-2011,nhl,Petr Prucha,RW/LW,FW
Mark Katic (D),New York Islanders,11,0,1,1,0.09,4,-9,https://www.eliteprospects.com/player/11395/mark-katic,2010-2011,nhl,Mark Katic,D,DEF
Matt Lashoff (D),Toronto Maple Leafs,11,0,1,1,0.09,6,1,https://www.eliteprospects.com/player/10302/matt-lashoff,2010-2011,nhl,Matt Lashoff,D,DEF
Kris Newbury (C/LW),New York Rangers,11,0,1,1,0.09,35,-1,https://www.eliteprospects.com/player/11039/kris-newbury,2010-2011,nhl,Kris Newbury,C/LW,FW
Nigel Dawes (LW),totals,13,0,1,1,0.08,0,-6,https://www.eliteprospects.com/player/9503/nigel-dawes,2010-2011,nhl,Nigel Dawes,LW,FW
Lance Bouma (LW),Calgary Flames,16,0,1,1,0.06,2,-1,https://www.eliteprospects.com/player/16499/lance-bouma,2010-2011,nhl,Lance Bouma,LW,FW
Nolan Yonkman (D),Phoenix Coyotes,16,0,1,1,0.06,39,5,https://www.eliteprospects.com/player/8796/nolan-yonkman,2010-2011,nhl,Nolan Yonkman,D,DEF
Kyle Quincey (D),Colorado Avalanche,21,0,1,1,0.05,18,-5,https://www.eliteprospects.com/player/10366/kyle-quincey,2010-2011,nhl,Kyle Quincey,D,DEF
Drayson Bowman (W/C),Carolina Hurricanes,23,0,1,1,0.04,12,0,https://www.eliteprospects.com/player/12521/drayson-bowman,2010-2011,nhl,Drayson Bowman,W/C,FW
Joe Callahan (D),Florida Panthers,27,0,1,1,0.04,12,-1,https://www.eliteprospects.com/player/11479/joe-callahan,2010-2011,nhl,Joe Callahan,D,DEF
Christopher Tanev (D),Vancouver Canucks,29,0,1,1,0.03,0,0,https://www.eliteprospects.com/player/39601/christopher-tanev,2010-2011,nhl,Christopher Tanev,D,DEF
Tyson Strachan (D),St. Louis Blues,29,0,1,1,0.03,39,-10,https://www.eliteprospects.com/player/15420/tyson-strachan,2010-2011,nhl,Tyson Strachan,D,DEF
Steve MacIntyre (LW),Edmonton Oilers,34,0,1,1,0.03,93,-1,https://www.eliteprospects.com/player/14043/steve-macintyre,2010-2011,nhl,Steve MacIntyre,LW,FW
John Scott (LW),Chicago Blackhawks,40,0,1,1,0.03,72,0,https://www.eliteprospects.com/player/11774/john-scott,2010-2011,nhl,John Scott,LW,FW
James Sheppard (C/LW),Minnesota Wild,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/11121/james-sheppard,2010-2011,nhl,James Sheppard,C/LW,FW
Peter Mueller (RW/C),Colorado Avalanche,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/9220/peter-mueller,2010-2011,nhl,Peter Mueller,RW/C,FW
Andy Hilbert (C),New York Islanders,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/9052/andy-hilbert,2010-2011,nhl,Andy Hilbert,C,FW
Ian Laperrière (RW),Philadelphia Flyers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/8987/ian-laperriere,2010-2011,nhl,Ian Laperrière,RW,FW
Kurt Sauer (D),Phoenix Coyotes,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/8870/kurt-sauer,2010-2011,nhl,Kurt Sauer,D,DEF
Bryce Salvador (D),New Jersey Devils,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/8864/bryce-salvador,2010-2011,nhl,Bryce Salvador,D,DEF
Mark Streit (D),New York Islanders,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/4092/mark-streit,2010-2011,nhl,Mark Streit,D,DEF
Zac Rinaldo (C/W),Philadelphia Flyers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/19073/zac-rinaldo,2010-2011,nhl,Zac Rinaldo,C/W,FW
Byron Bitz (RW),Florida Panthers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/14041/byron-bitz,2010-2011,nhl,Byron Bitz,RW,FW
Matt Frattin (RW/LW),Toronto Maple Leafs,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/12534/matt-frattin,2010-2011,nhl,Matt Frattin,RW/LW,FW
Shane Sims (D),New York Islanders,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/12278/shane-sims,2010-2011,nhl,Shane Sims,D,DEF
