player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Trevor Gillies (LW),Mighty Ducks of Anaheim,1,0,0,0,0,21,0,https://www.eliteprospects.com/player/13776/trevor-gillies,2005-2006,nhl,Trevor Gillies,LW,FW
Kevin Klein (D),Nashville Predators,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9507/kevin-klein,2005-2006,nhl,Kevin Klein,D,DEF
Matt Keith (C/W),Chicago Blackhawks,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/10197/matt-keith,2005-2006,nhl,Matt Keith,C/W,FW
Martin St. Pierre (C/LW),Chicago Blackhawks,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10668/martin-st.-pierre,2005-2006,nhl,Martin St. Pierre,C/LW,FW
Joe Motzko (RW),Columbus Blue Jackets,2,0,0,0,0,0,-2,https://www.eliteprospects.com/player/10670/joe-motzko,2005-2006,nhl,Joe Motzko,RW,FW
Carsen Germyn (RW),Calgary Flames,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10991/carsen-germyn,2005-2006,nhl,Carsen Germyn,RW,FW
Dan Jancevski (D),Dallas Stars,2,0,0,0,0,0,1,https://www.eliteprospects.com/player/11727/dan-jancevski,2005-2006,nhl,Dan Jancevski,D,DEF
Nathan Robinson (RW/C),Boston Bruins,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/13399/nathan-robinson,2005-2006,nhl,Nathan Robinson,RW/C,FW
Connor James (C),Los Angeles Kings,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/11813/connor-james,2005-2006,nhl,Connor James,C,FW
Eric Nystrom (LW),Calgary Flames,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/6669/eric-nystrom,2005-2006,nhl,Eric Nystrom,LW,FW
Pavel Brendl (RW),Phoenix Coyotes,2,0,0,0,0,0,-3,https://www.eliteprospects.com/player/5213/pavel-brendl,2005-2006,nhl,Pavel Brendl,RW,FW
Tomas Malec (D),Ottawa Senators,2,0,0,0,0,2,4,https://www.eliteprospects.com/player/10219/tomas-malec,2005-2006,nhl,Tomas Malec,D,DEF
Ryan Caldwell (D),New York Islanders,2,0,0,0,0,2,-2,https://www.eliteprospects.com/player/11560/ryan-caldwell,2005-2006,nhl,Ryan Caldwell,D,DEF
Eric Healey (LW),Boston Bruins,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/11571/eric-healey,2005-2006,nhl,Eric Healey,LW,FW
Richard Petiot (D),Los Angeles Kings,2,0,0,0,0,2,-2,https://www.eliteprospects.com/player/13419/richard-petiot,2005-2006,nhl,Richard Petiot,D,DEF
Jeff Jillson (D),Buffalo Sabres,2,0,0,0,0,4,0,https://www.eliteprospects.com/player/9030/jeff-jillson,2005-2006,nhl,Jeff Jillson,D,DEF
Ryan Flinn (LW),Los Angeles Kings,2,0,0,0,0,5,0,https://www.eliteprospects.com/player/11475/ryan-flinn,2005-2006,nhl,Ryan Flinn,LW,FW
Louis Robitaille (LW/D),Washington Capitals,2,0,0,0,0,5,-1,https://www.eliteprospects.com/player/11752/louis-robitaille,2005-2006,nhl,Louis Robitaille,LW/D,DEF
Andrei Nazarov (LW),Minnesota Wild,2,0,0,0,0,6,-1,https://www.eliteprospects.com/player/32117/andrei-nazarov,2005-2006,nhl,Andrei Nazarov,LW,FW
Jay Leach (D),Boston Bruins,2,0,0,0,0,7,1,https://www.eliteprospects.com/player/11729/jay-leach,2005-2006,nhl,Jay Leach,D,DEF
Paul Healey (RW),Colorado Avalanche,2,0,0,0,0,14,0,https://www.eliteprospects.com/player/9893/paul-healey,2005-2006,nhl,Paul Healey,RW,FW
Doug Doull (LW),Washington Capitals,2,0,0,0,0,19,-1,https://www.eliteprospects.com/player/52008/doug-doull,2005-2006,nhl,Doug Doull,LW,FW
Krzysztof Oliwa (LW),New Jersey Devils,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/2660/krzysztof-oliwa,2005-2006,nhl,Krzysztof Oliwa,LW,FW
Petr Taticek (C),Florida Panthers,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/8735/petr-taticek,2005-2006,nhl,Petr Taticek,C,FW
David Oliver (RW),Dallas Stars,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/7225/david-oliver,2005-2006,nhl,David Oliver,RW,FW
Joakim Lindström (RW),Columbus Blue Jackets,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/229/joakim-lindstrom,2005-2006,nhl,Joakim Lindström,RW,FW
Graham Mink (RW),Washington Capitals,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/10624/graham-mink,2005-2006,nhl,Graham Mink,RW,FW
Scott Barney (C/W),Atlanta Thrashers,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9687/scott-barney,2005-2006,nhl,Scott Barney,C/W,FW
Vojtech Polak (W/C),Dallas Stars,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9615/vojtech-polak,2005-2006,nhl,Vojtech Polak,W/C,FW
Colin Hemingway (RW),St. Louis Blues,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/13622/colin-hemingway,2005-2006,nhl,Colin Hemingway,RW,FW
Matt Koalska (C),New York Islanders,3,0,0,0,0,2,-1,https://www.eliteprospects.com/player/10644/matt-koalska,2005-2006,nhl,Matt Koalska,C,FW
Fyodor Fyodorov (LW/C),New York Rangers,3,0,0,0,0,6,0,https://www.eliteprospects.com/player/9559/fyodor-fyodorov,2005-2006,nhl,Fyodor Fyodorov,LW/C,FW
Jeff Taffe (C),totals,4,0,0,0,0,0,0,https://www.eliteprospects.com/player/9385/jeff-taffe,2005-2006,nhl,Jeff Taffe,C,FW
Jiri Hudler (W/C),Detroit Red Wings,4,0,0,0,0,2,0,https://www.eliteprospects.com/player/6665/jiri-hudler,2005-2006,nhl,Jiri Hudler,W/C,FW
Cam Severson (LW),Columbus Blue Jackets,4,0,0,0,0,5,0,https://www.eliteprospects.com/player/15734/cam-severson,2005-2006,nhl,Cam Severson,LW,FW
Raitis Ivanans (LW),Montréal Canadiens,4,0,0,0,0,9,-1,https://www.eliteprospects.com/player/10230/raitis-ivanans,2005-2006,nhl,Raitis Ivanans,LW,FW
Noah Clarke (LW),Los Angeles Kings,5,0,0,0,0,0,0,https://www.eliteprospects.com/player/10321/noah-clarke,2005-2006,nhl,Noah Clarke,LW,FW
Jon DiSalvatore (RW),St. Louis Blues,5,0,0,0,0,2,-1,https://www.eliteprospects.com/player/9451/jon-disalvatore,2005-2006,nhl,Jon DiSalvatore,RW,FW
Aaron Gavey (C),Mighty Ducks of Anaheim,5,0,0,0,0,2,0,https://www.eliteprospects.com/player/9684/aaron-gavey,2005-2006,nhl,Aaron Gavey,C,FW
Ole-Kristian Tollefsen (D),Columbus Blue Jackets,5,0,0,0,0,2,-2,https://www.eliteprospects.com/player/3214/ole-kristian-tollefsen,2005-2006,nhl,Ole-Kristian Tollefsen,D,DEF
Zdenek Blatny (LW),Boston Bruins,5,0,0,0,0,2,-2,https://www.eliteprospects.com/player/8636/zdenek-blatny,2005-2006,nhl,Zdenek Blatny,LW,FW
Doug O'Brien (D),Tampa Bay Lightning,5,0,0,0,0,2,0,https://www.eliteprospects.com/player/8940/doug-o-brien,2005-2006,nhl,Doug O'Brien,D,DEF
Erik Reitz (D),Minnesota Wild,5,0,0,0,0,4,-2,https://www.eliteprospects.com/player/9449/erik-reitz,2005-2006,nhl,Erik Reitz,D,DEF
Ken Belanger (LW),Los Angeles Kings,5,0,0,0,0,7,-1,https://www.eliteprospects.com/player/67105/ken-belanger,2005-2006,nhl,Ken Belanger,LW,FW
Francis Lessard (RW),Atlanta Thrashers,6,0,0,0,0,0,-2,https://www.eliteprospects.com/player/9688/francis-lessard,2005-2006,nhl,Francis Lessard,RW,FW
Ben Walter (C),Boston Bruins,6,0,0,0,0,4,2,https://www.eliteprospects.com/player/10986/ben-walter,2005-2006,nhl,Ben Walter,C,FW
Alexandre Picard (D),Philadelphia Flyers,6,0,0,0,0,4,-2,https://www.eliteprospects.com/player/8847/alexandre-picard,2005-2006,nhl,Alexandre Picard,D,DEF
Alexander Karpovtsev (D),Florida Panthers,6,0,0,0,0,4,-3,https://www.eliteprospects.com/player/19560/alexander-karpovtsev,2005-2006,nhl,Alexander Karpovtsev,D,DEF
Alain Nasreddine (D),Pittsburgh Penguins,6,0,0,0,0,8,2,https://www.eliteprospects.com/player/11042/alain-nasreddine,2005-2006,nhl,Alain Nasreddine,D,DEF
David Steckel (C),Washington Capitals,7,0,0,0,0,0,1,https://www.eliteprospects.com/player/9388/david-steckel,2005-2006,nhl,David Steckel,C,FW
Mark Popovic (D),Atlanta Thrashers,7,0,0,0,0,0,-5,https://www.eliteprospects.com/player/8569/mark-popovic,2005-2006,nhl,Mark Popovic,D,DEF
Jean-François Jacques (LW/C),Edmonton Oilers,7,0,0,0,0,0,-3,https://www.eliteprospects.com/player/9026/jean-francois-jacques,2005-2006,nhl,Jean-François Jacques,LW/C,FW
Andy Delmore (D),Columbus Blue Jackets,7,0,0,0,0,2,-1,https://www.eliteprospects.com/player/11566/andy-delmore,2005-2006,nhl,Andy Delmore,D,DEF
Dan Smith (D),Edmonton Oilers,7,0,0,0,0,7,1,https://www.eliteprospects.com/player/11762/dan-smith,2005-2006,nhl,Dan Smith,D,DEF
Brad Norton (D),Ottawa Senators,7,0,0,0,0,31,1,https://www.eliteprospects.com/player/8479/brad-norton,2005-2006,nhl,Brad Norton,D,DEF
Jason Ryznar (LW),New Jersey Devils,8,0,0,0,0,2,-1,https://www.eliteprospects.com/player/8921/jason-ryznar,2005-2006,nhl,Jason Ryznar,LW,FW
Pat Kavanagh (RW),Philadelphia Flyers,8,0,0,0,0,2,-2,https://www.eliteprospects.com/player/9011/pat-kavanagh,2005-2006,nhl,Pat Kavanagh,RW,FW
Jean-Philippe Côté (D),Montréal Canadiens,8,0,0,0,0,4,2,https://www.eliteprospects.com/player/9123/jean-philippe-cote,2005-2006,nhl,Jean-Philippe Côté,D,DEF
Sven Butenschön (D),Vancouver Canucks,8,0,0,0,0,10,-1,https://www.eliteprospects.com/player/8740/sven-butenschon,2005-2006,nhl,Sven Butenschön,D,DEF
Karl Stewart (LW),Atlanta Thrashers,8,0,0,0,0,15,-3,https://www.eliteprospects.com/player/9680/karl-stewart,2005-2006,nhl,Karl Stewart,LW,FW
Tim Jackman (RW),Phoenix Coyotes,8,0,0,0,0,21,1,https://www.eliteprospects.com/player/10322/tim-jackman,2005-2006,nhl,Tim Jackman,RW,FW
Steven Regier (LW),New York Islanders,9,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10876/steven-regier,2005-2006,nhl,Steven Regier,LW,FW
Colin Forbes (C),Washington Capitals,9,0,0,0,0,2,-2,https://www.eliteprospects.com/player/12799/colin-forbes,2005-2006,nhl,Colin Forbes,C,FW
Guillaume Lefebvre (LW),Pittsburgh Penguins,9,0,0,0,0,9,-3,https://www.eliteprospects.com/player/12252/guillaume-lefebvre,2005-2006,nhl,Guillaume Lefebvre,LW,FW
Kyle Brodziak (C),Edmonton Oilers,10,0,0,0,0,4,-4,https://www.eliteprospects.com/player/9097/kyle-brodziak,2005-2006,nhl,Kyle Brodziak,C,FW
Danny Syvret (D),Edmonton Oilers,10,0,0,0,0,6,-1,https://www.eliteprospects.com/player/8900/danny-syvret,2005-2006,nhl,Danny Syvret,D,DEF
Shawn Thornton (RW),Chicago Blackhawks,10,0,0,0,0,16,-5,https://www.eliteprospects.com/player/11339/shawn-thornton,2005-2006,nhl,Shawn Thornton,RW,FW
Eric Fehr (C),Washington Capitals,11,0,0,0,0,2,0,https://www.eliteprospects.com/player/10352/eric-fehr,2005-2006,nhl,Eric Fehr,C,FW
Filip Novak (D),Ottawa Senators,11,0,0,0,0,4,-2,https://www.eliteprospects.com/player/8663/filip-novak,2005-2006,nhl,Filip Novak,D,DEF
Pascal Rhéaume (C/LW),totals,13,0,0,0,0,4,-7,https://www.eliteprospects.com/player/9743/pascal-rheaume,2005-2006,nhl,Pascal Rhéaume,C/LW,FW
Ben Simon (C),Columbus Blue Jackets,13,0,0,0,0,4,-4,https://www.eliteprospects.com/player/11760/ben-simon,2005-2006,nhl,Ben Simon,C,FW
Scott Ferguson (D),Minnesota Wild,15,0,0,0,0,22,-3,https://www.eliteprospects.com/player/5597/scott-ferguson,2005-2006,nhl,Scott Ferguson,D,DEF
Kevin Colley (C/RW),New York Islanders,16,0,0,0,0,52,-2,https://www.eliteprospects.com/player/67104/kevin-colley,2005-2006,nhl,Kevin Colley,C/RW,FW
Alexandre Picard (LW),Columbus Blue Jackets,17,0,0,0,0,14,-2,https://www.eliteprospects.com/player/6670/alexandre-picard,2005-2006,nhl,Alexandre Picard,LW,FW
Tomi Pettinen (D),New York Islanders,18,0,0,0,0,16,-2,https://www.eliteprospects.com/player/2659/tomi-pettinen,2005-2006,nhl,Tomi Pettinen,D,DEF
Ben Ondrus (RW),Toronto Maple Leafs,22,0,0,0,0,18,-10,https://www.eliteprospects.com/player/10259/ben-ondrus,2005-2006,nhl,Ben Ondrus,RW,FW
Andrew Peters (LW),Buffalo Sabres,28,0,0,0,0,100,-2,https://www.eliteprospects.com/player/4341/andrew-peters,2005-2006,nhl,Andrew Peters,LW,FW
Jesse Boulerice (RW),totals,38,0,0,0,0,64,-7,https://www.eliteprospects.com/player/9088/jesse-boulerice,2005-2006,nhl,Jesse Boulerice,RW,FW
Steven Goertzen (RW/LW),Columbus Blue Jackets,39,0,0,0,0,44,-17,https://www.eliteprospects.com/player/10320/steven-goertzen,2005-2006,nhl,Steven Goertzen,RW/LW,FW
Cam Janssen (RW),New Jersey Devils,47,0,0,0,0,91,-3,https://www.eliteprospects.com/player/9028/cam-janssen,2005-2006,nhl,Cam Janssen,RW,FW
