player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Tyson Strachan (D),Buffalo Sabres,46,0,5,5,0.11,44,-30,https://www.eliteprospects.com/player/15420/tyson-strachan,2014-2015,nhl,Tyson Strachan,D,DEF
Simon Gagné (LW),Boston Bruins,23,3,1,4,0.17,4,0,https://www.eliteprospects.com/player/8828/simon-gagne,2014-2015,nhl,Simon Gagné,LW,FW
John Scott (LW),San Jose Sharks,38,3,1,4,0.11,87,0,https://www.eliteprospects.com/player/11774/john-scott,2014-2015,nhl,John Scott,LW,FW
Steve Pinizzotto (RW),Edmonton Oilers,18,2,2,4,0.22,30,1,https://www.eliteprospects.com/player/15479/steve-pinizzotto,2014-2015,nhl,Steve Pinizzotto,RW,FW
Brandon Kozun (RW),Toronto Maple Leafs,20,2,2,4,0.20,6,-3,https://www.eliteprospects.com/player/23151/brandon-kozun,2014-2015,nhl,Brandon Kozun,RW,FW
Jesse Joensuu (LW),Edmonton Oilers,20,2,2,4,0.20,14,-8,https://www.eliteprospects.com/player/4218/jesse-joensuu,2014-2015,nhl,Jesse Joensuu,LW,FW
Steven Kampfer (D),Florida Panthers,25,2,2,4,0.16,12,-4,https://www.eliteprospects.com/player/12530/steven-kampfer,2014-2015,nhl,Steven Kampfer,D,DEF
Brandon Gormley (D),Arizona Coyotes,27,2,2,4,0.15,10,-7,https://www.eliteprospects.com/player/19428/brandon-gormley,2014-2015,nhl,Brandon Gormley,D,DEF
Raphael Díaz (D),Calgary Flames,56,2,2,4,0.07,10,-3,https://www.eliteprospects.com/player/17892/raphael-diaz,2014-2015,nhl,Raphael Díaz,D,DEF
Ryane Clowe (LW),New Jersey Devils,13,1,3,4,0.31,4,-1,https://www.eliteprospects.com/player/9116/ryane-clowe,2014-2015,nhl,Ryane Clowe,LW,FW
Adam Clendening (D),totals,21,1,3,4,0.19,10,2,https://www.eliteprospects.com/player/20714/adam-clendening,2014-2015,nhl,Adam Clendening,D,DEF
Klas Dahlbeck (D),totals,23,1,3,4,0.17,8,-8,https://www.eliteprospects.com/player/13266/klas-dahlbeck,2014-2015,nhl,Klas Dahlbeck,D,DEF
Cody McCormick (C/W),Buffalo Sabres,33,1,3,4,0.12,40,-9,https://www.eliteprospects.com/player/8975/cody-mccormick,2014-2015,nhl,Cody McCormick,C/W,FW
Nate Schmidt (D),Washington Capitals,39,1,3,4,0.10,10,-2,https://www.eliteprospects.com/player/38039/nate-schmidt,2014-2015,nhl,Nate Schmidt,D,DEF
Mirco Müller (D),San Jose Sharks,39,1,3,4,0.10,10,-8,https://www.eliteprospects.com/player/95044/mirco-muller,2014-2015,nhl,Mirco Müller,D,DEF
Jordan Leopold (D),totals,43,1,3,4,0.09,19,-6,https://www.eliteprospects.com/player/8997/jordan-leopold,2014-2015,nhl,Jordan Leopold,D,DEF
David Schlemko (D),totals,44,1,3,4,0.09,12,1,https://www.eliteprospects.com/player/11665/david-schlemko,2014-2015,nhl,David Schlemko,D,DEF
Manny Malhotra (C),Montréal Canadiens,58,1,3,4,0.07,12,-6,https://www.eliteprospects.com/player/5528/manny-malhotra,2014-2015,nhl,Manny Malhotra,C,FW
Brandon McMillan (C/LW),totals,58,1,3,4,0.07,16,-19,https://www.eliteprospects.com/player/14741/brandon-mcmillan,2014-2015,nhl,Brandon McMillan,C/LW,FW
Zach Sill (C/LW),totals,63,1,3,4,0.06,84,-5,https://www.eliteprospects.com/player/35624/zach-sill,2014-2015,nhl,Zach Sill,C/LW,FW
Taylor Fedun (D),San Jose Sharks,7,0,4,4,0.57,4,0,https://www.eliteprospects.com/player/34064/taylor-fedun,2014-2015,nhl,Taylor Fedun,D,DEF
Grant Clitsome (D),Winnipeg Jets,24,0,4,4,0.17,8,4,https://www.eliteprospects.com/player/15053/grant-clitsome,2014-2015,nhl,Grant Clitsome,D,DEF
Mike Weaver (D),Montréal Canadiens,31,0,4,4,0.13,6,0,https://www.eliteprospects.com/player/8814/mike-weaver,2014-2015,nhl,Mike Weaver,D,DEF
Mark Fraser (D),New Jersey Devils,34,0,4,4,0.12,55,2,https://www.eliteprospects.com/player/11020/mark-fraser,2014-2015,nhl,Mark Fraser,D,DEF
Matt Bartkowski (D),Boston Bruins,47,0,4,4,0.09,37,-6,https://www.eliteprospects.com/player/16707/matt-bartkowski,2014-2015,nhl,Matt Bartkowski,D,DEF
Mark Pysyk (D),Buffalo Sabres,7,2,1,3,0.43,2,4,https://www.eliteprospects.com/player/23154/mark-pysyk,2014-2015,nhl,Mark Pysyk,D,DEF
Sven Andrighetto (W/C),Montréal Canadiens,12,2,1,3,0.25,0,0,https://www.eliteprospects.com/player/70426/sven-andrighetto,2014-2015,nhl,Sven Andrighetto,W/C,FW
Matt Puempel (LW),Ottawa Senators,13,2,1,3,0.23,8,6,https://www.eliteprospects.com/player/45571/matt-puempel,2014-2015,nhl,Matt Puempel,LW,FW
Andy Andreoff (C/LW),Los Angeles Kings,18,2,1,3,0.17,18,1,https://www.eliteprospects.com/player/32736/andy-andreoff,2014-2015,nhl,Andy Andreoff,C/LW,FW
Xavier Ouellet (D),Detroit Red Wings,21,2,1,3,0.14,2,4,https://www.eliteprospects.com/player/45164/xavier-ouellet,2014-2015,nhl,Xavier Ouellet,D,DEF
Petteri Lindbohm (D),St. Louis Blues,23,2,1,3,0.13,26,-1,https://www.eliteprospects.com/player/45347/petteri-lindbohm,2014-2015,nhl,Petteri Lindbohm,D,DEF
Zack Smith (C/LW),Ottawa Senators,37,2,1,3,0.08,18,-8,https://www.eliteprospects.com/player/14495/zack-smith,2014-2015,nhl,Zack Smith,C/LW,FW
Luke Gazdic (LW),Edmonton Oilers,40,2,1,3,0.08,43,-4,https://www.eliteprospects.com/player/15037/luke-gazdic,2014-2015,nhl,Luke Gazdic,LW,FW
Drew Shore (C),Calgary Flames,11,1,2,3,0.27,0,-5,https://www.eliteprospects.com/player/31263/drew-shore,2014-2015,nhl,Drew Shore,C,FW
Brad Hunt (D),Edmonton Oilers,11,1,2,3,0.27,0,-6,https://www.eliteprospects.com/player/39225/brad-hunt,2014-2015,nhl,Brad Hunt,D,DEF
Ryan Murray (D),Columbus Blue Jackets,12,1,2,3,0.25,8,1,https://www.eliteprospects.com/player/41768/ryan-murray,2014-2015,nhl,Ryan Murray,D,DEF
Cory Conacher (C/W),New York Islanders,15,1,2,3,0.20,14,-3,https://www.eliteprospects.com/player/33265/cory-conacher,2014-2015,nhl,Cory Conacher,C/W,FW
Iiro Pakarinen (RW/LW),Edmonton Oilers,17,1,2,3,0.18,2,-4,https://www.eliteprospects.com/player/30857/iiro-pakarinen,2014-2015,nhl,Iiro Pakarinen,RW/LW,FW
Adam Burish (RW/LW),San Jose Sharks,20,1,2,3,0.15,33,-6,https://www.eliteprospects.com/player/10196/adam-burish,2014-2015,nhl,Adam Burish,RW/LW,FW
Zac Dalpe (C/RW),Buffalo Sabres,21,1,2,3,0.14,4,-11,https://www.eliteprospects.com/player/18240/zac-dalpe,2014-2015,nhl,Zac Dalpe,C/RW,FW
Kerby Rychel (LW),Columbus Blue Jackets,5,0,3,3,0.60,2,3,https://www.eliteprospects.com/player/82918/kerby-rychel,2014-2015,nhl,Kerby Rychel,LW,FW
Brett Sutter (LW/C),Minnesota Wild,6,0,3,3,0.50,4,1,https://www.eliteprospects.com/player/11630/brett-sutter,2014-2015,nhl,Brett Sutter,LW/C,FW
Stuart Percy (D),Toronto Maple Leafs,9,0,3,3,0.33,2,-4,https://www.eliteprospects.com/player/45602/stuart-percy,2014-2015,nhl,Stuart Percy,D,DEF
Brandon Manning (D),Philadelphia Flyers,11,0,3,3,0.27,7,3,https://www.eliteprospects.com/player/23346/brandon-manning,2014-2015,nhl,Brandon Manning,D,DEF
Matt Donovan (D),New York Islanders,12,0,3,3,0.25,0,4,https://www.eliteprospects.com/player/14126/matt-donovan,2014-2015,nhl,Matt Donovan,D,DEF
Chris Summers (D),totals,20,0,3,3,0.15,8,-12,https://www.eliteprospects.com/player/9317/chris-summers,2014-2015,nhl,Chris Summers,D,DEF
Patrik Nemeth (D),Dallas Stars,22,0,3,3,0.14,6,0,https://www.eliteprospects.com/player/10383/patrik-nemeth,2014-2015,nhl,Patrik Nemeth,D,DEF
Josh Manson (D),Anaheim Ducks,28,0,3,3,0.11,31,1,https://www.eliteprospects.com/player/47762/josh-manson,2014-2015,nhl,Josh Manson,D,DEF
Alexander Petrovic (D),Florida Panthers,33,0,3,3,0.09,34,-4,https://www.eliteprospects.com/player/32778/alexander-petrovic,2014-2015,nhl,Alexander Petrovic,D,DEF
Chris Phillips (D),Ottawa Senators,36,0,3,3,0.08,12,0,https://www.eliteprospects.com/player/4719/chris-phillips,2014-2015,nhl,Chris Phillips,D,DEF
Joakim Nordström (C/LW),Chicago Blackhawks,38,0,3,3,0.08,4,-5,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2014-2015,nhl,Joakim Nordström,C/LW,FW
Patrick Kaleta (RW),Buffalo Sabres,42,0,3,3,0.07,36,-11,https://www.eliteprospects.com/player/10990/patrick-kaleta,2014-2015,nhl,Patrick Kaleta,RW,FW
Eric Boulton (LW),New York Islanders,10,2,0,2,0.20,30,-1,https://www.eliteprospects.com/player/8556/eric-boulton,2014-2015,nhl,Eric Boulton,LW,FW
Tyler Pitlick (C/RW),Edmonton Oilers,17,2,0,2,0.12,4,-3,https://www.eliteprospects.com/player/40064/tyler-pitlick,2014-2015,nhl,Tyler Pitlick,C/RW,FW
Kael Mouillierat (C/LW),New York Islanders,6,1,1,2,0.33,8,-3,https://www.eliteprospects.com/player/38319/kael-mouillierat,2014-2015,nhl,Kael Mouillierat,C/LW,FW
Chris Mueller (C/RW),New York Rangers,7,1,1,2,0.29,0,-1,https://www.eliteprospects.com/player/17839/chris-mueller,2014-2015,nhl,Chris Mueller,C/RW,FW
Borna Rendulic (RW/LW),Colorado Avalanche,11,1,1,2,0.18,6,1,https://www.eliteprospects.com/player/30359/borna-rendulic,2014-2015,nhl,Borna Rendulic,RW/LW,FW
Stéphane Veilleux (LW),Minnesota Wild,12,1,1,2,0.17,10,0,https://www.eliteprospects.com/player/8839/stephane-veilleux,2014-2015,nhl,Stéphane Veilleux,LW,FW
Joey Hishon (C),Colorado Avalanche,13,1,1,2,0.15,0,-1,https://www.eliteprospects.com/player/15388/joey-hishon,2014-2015,nhl,Joey Hishon,C,FW
Alexei Marchenko (D),Detroit Red Wings,13,1,1,2,0.15,2,1,https://www.eliteprospects.com/player/40249/alexei-marchenko,2014-2015,nhl,Alexei Marchenko,D,DEF
Liam O'Brien (LW/C),Washington Capitals,13,1,1,2,0.15,23,4,https://www.eliteprospects.com/player/84724/liam-o-brien,2014-2015,nhl,Liam O'Brien,LW/C,FW
Bryan Rust (RW/LW),Pittsburgh Penguins,14,1,1,2,0.14,4,-3,https://www.eliteprospects.com/player/20708/bryan-rust,2014-2015,nhl,Bryan Rust,RW/LW,FW
Ryan Hamilton (LW),Edmonton Oilers,16,1,1,2,0.13,6,-8,https://www.eliteprospects.com/player/11769/ryan-hamilton,2014-2015,nhl,Ryan Hamilton,LW,FW
Sam Carrick (C/RW),Toronto Maple Leafs,16,1,1,2,0.13,9,1,https://www.eliteprospects.com/player/32716/sam-carrick,2014-2015,nhl,Sam Carrick,C/RW,FW
Daniel Cleary (LW/RW),Detroit Red Wings,17,1,1,2,0.12,6,-4,https://www.eliteprospects.com/player/4376/daniel-cleary,2014-2015,nhl,Daniel Cleary,LW/RW,FW
Tim Schaller (LW),Buffalo Sabres,18,1,1,2,0.11,2,-5,https://www.eliteprospects.com/player/38059/tim-schaller,2014-2015,nhl,Tim Schaller,LW,FW
Justin Falk (D),totals,18,1,1,2,0.11,14,-9,https://www.eliteprospects.com/player/12543/justin-falk,2014-2015,nhl,Justin Falk,D,DEF
Chris Porter (LW),St. Louis Blues,24,1,1,2,0.08,6,-3,https://www.eliteprospects.com/player/14133/chris-porter,2014-2015,nhl,Chris Porter,LW,FW
Matt Ellis (LW),Buffalo Sabres,39,1,1,2,0.05,4,-12,https://www.eliteprospects.com/player/10998/matt-ellis,2014-2015,nhl,Matt Ellis,LW,FW
Anthony Peluso (RW),Winnipeg Jets,49,1,1,2,0.04,86,-3,https://www.eliteprospects.com/player/15038/anthony-peluso,2014-2015,nhl,Anthony Peluso,RW,FW
Petr Straka (LW),Philadelphia Flyers,3,0,2,2,0.67,0,1,https://www.eliteprospects.com/player/34805/petr-straka,2014-2015,nhl,Petr Straka,LW,FW
David Musil (D),Edmonton Oilers,4,0,2,2,0.50,2,-2,https://www.eliteprospects.com/player/23298/david-musil,2014-2015,nhl,David Musil,D,DEF
Vyacheslav Voynov (D),Los Angeles Kings,6,0,2,2,0.33,2,0,https://www.eliteprospects.com/player/10627/vyacheslav-voynov,2014-2015,nhl,Vyacheslav Voynov,D,DEF
Sean Collins (C/LW),Columbus Blue Jackets,8,0,2,2,0.25,2,0,https://www.eliteprospects.com/player/19204/sean-collins,2014-2015,nhl,Sean Collins,C/LW,FW
Danny Biega (D),Carolina Hurricanes,10,0,2,2,0.20,0,-5,https://www.eliteprospects.com/player/40194/danny-biega,2014-2015,nhl,Danny Biega,D,DEF
Ty Rattie (RW),St. Louis Blues,11,0,2,2,0.18,2,0,https://www.eliteprospects.com/player/26385/ty-rattie,2014-2015,nhl,Ty Rattie,RW,FW
Bryan Allen (D),totals,11,0,2,2,0.18,6,-2,https://www.eliteprospects.com/player/8767/bryan-allen,2014-2015,nhl,Bryan Allen,D,DEF
Brian Lashoff (D),Detroit Red Wings,11,0,2,2,0.18,6,4,https://www.eliteprospects.com/player/15481/brian-lashoff,2014-2015,nhl,Brian Lashoff,D,DEF
Andrew MacWilliam (D),Toronto Maple Leafs,12,0,2,2,0.17,12,-6,https://www.eliteprospects.com/player/19165/andrew-macwilliam,2014-2015,nhl,Andrew MacWilliam,D,DEF
Jarred Tinordi (D),Montréal Canadiens,13,0,2,2,0.15,19,-5,https://www.eliteprospects.com/player/20706/jarred-tinordi,2014-2015,nhl,Jarred Tinordi,D,DEF
Bryce Salvador (D),New Jersey Devils,15,0,2,2,0.13,20,-5,https://www.eliteprospects.com/player/8864/bryce-salvador,2014-2015,nhl,Bryce Salvador,D,DEF
Tim Sestito (C/LW),New Jersey Devils,15,0,2,2,0.13,33,-1,https://www.eliteprospects.com/player/9736/tim-sestito,2014-2015,nhl,Tim Sestito,C/LW,FW
Seth Helgeson (D),New Jersey Devils,22,0,2,2,0.09,18,4,https://www.eliteprospects.com/player/33895/seth-helgeson,2014-2015,nhl,Seth Helgeson,D,DEF
Miikka Salomäki (W/C),Nashville Predators,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/43419/miikka-salomaki,2014-2015,nhl,Miikka Salomäki,W/C,FW
Stanislav Galiyev (LW),Washington Capitals,2,1,0,1,0.50,0,1,https://www.eliteprospects.com/player/24635/stanislav-galiyev,2014-2015,nhl,Stanislav Galiyev,LW,FW
Jonathan Marchessault (LW/RW),Tampa Bay Lightning,2,1,0,1,0.50,0,1,https://www.eliteprospects.com/player/32872/jonathan-marchessault,2014-2015,nhl,Jonathan Marchessault,LW/RW,FW
Bryan Lerg (LW/C),San Jose Sharks,2,1,0,1,0.50,0,-1,https://www.eliteprospects.com/player/9428/bryan-lerg,2014-2015,nhl,Bryan Lerg,LW/C,FW
Landon Ferraro (C/RW),Detroit Red Wings,3,1,0,1,0.33,0,1,https://www.eliteprospects.com/player/13934/landon-ferraro,2014-2015,nhl,Landon Ferraro,C/RW,FW
Joe Whitney (LW/RW),New Jersey Devils,4,1,0,1,0.25,0,-1,https://www.eliteprospects.com/player/14685/joe-whitney,2014-2015,nhl,Joe Whitney,LW/RW,FW
Justin Hodgman (C),Arizona Coyotes,5,1,0,1,0.20,2,-2,https://www.eliteprospects.com/player/14428/justin-hodgman,2014-2015,nhl,Justin Hodgman,C,FW
Chris Brown (RW/C),Washington Capitals,5,1,0,1,0.20,2,1,https://www.eliteprospects.com/player/31273/chris-brown,2014-2015,nhl,Chris Brown,RW/C,FW
Casey Bailey (RW),Toronto Maple Leafs,6,1,0,1,0.17,2,1,https://www.eliteprospects.com/player/45878/casey-bailey,2014-2015,nhl,Casey Bailey,RW,FW
Alex Biega (D),Vancouver Canucks,7,1,0,1,0.14,0,-2,https://www.eliteprospects.com/player/11427/alex-biega,2014-2015,nhl,Alex Biega,D,DEF
Rocco Grimaldi (W/C),Florida Panthers,7,1,0,1,0.14,4,1,https://www.eliteprospects.com/player/38622/rocco-grimaldi,2014-2015,nhl,Rocco Grimaldi,W/C,FW
Stefan Matteau (C/LW),New Jersey Devils,7,1,0,1,0.14,4,0,https://www.eliteprospects.com/player/77561/stefan-matteau,2014-2015,nhl,Stefan Matteau,C/LW,FW
Brian Dumoulin (D),Pittsburgh Penguins,8,1,0,1,0.13,2,0,https://www.eliteprospects.com/player/33896/brian-dumoulin,2014-2015,nhl,Brian Dumoulin,D,DEF
Jordan Szwarz (RW/C),Arizona Coyotes,9,1,0,1,0.11,2,-2,https://www.eliteprospects.com/player/23107/jordan-szwarz,2014-2015,nhl,Jordan Szwarz,RW/C,FW
Joshua Leivo (LW/RW),Toronto Maple Leafs,9,1,0,1,0.11,4,-1,https://www.eliteprospects.com/player/88692/joshua-leivo,2014-2015,nhl,Joshua Leivo,LW/RW,FW
Frank Corrado (D),Vancouver Canucks,10,1,0,1,0.10,0,-7,https://www.eliteprospects.com/player/45547/frank-corrado,2014-2015,nhl,Frank Corrado,D,DEF
Reid Boucher (RW),New Jersey Devils,11,1,0,1,0.09,0,-4,https://www.eliteprospects.com/player/38620/reid-boucher,2014-2015,nhl,Reid Boucher,RW,FW
Brandon Davidson (D),Edmonton Oilers,12,1,0,1,0.08,0,-5,https://www.eliteprospects.com/player/45525/brandon-davidson,2014-2015,nhl,Brandon Davidson,D,DEF
Joe Morrow (D),Boston Bruins,15,1,0,1,0.07,4,3,https://www.eliteprospects.com/player/37180/joe-morrow,2014-2015,nhl,Joe Morrow,D,DEF
Freddie Hamilton (C/W),totals,18,1,0,1,0.06,0,-2,https://www.eliteprospects.com/player/31570/freddie-hamilton,2014-2015,nhl,Freddie Hamilton,C/W,FW
Christian Thomas (LW/RW),Montréal Canadiens,18,1,0,1,0.06,7,-2,https://www.eliteprospects.com/player/30686/christian-thomas,2014-2015,nhl,Christian Thomas,LW/RW,FW
Colin Greening (C/LW),Ottawa Senators,26,1,0,1,0.04,29,-5,https://www.eliteprospects.com/player/15312/colin-greening,2014-2015,nhl,Colin Greening,C/LW,FW
T.J. Galiardi (C/LW),Winnipeg Jets,38,1,0,1,0.03,2,-8,https://www.eliteprospects.com/player/12464/t.j.-galiardi,2014-2015,nhl,T.J. Galiardi,C/LW,FW
Keaton Ellerby (D),Winnipeg Jets,1,0,1,1,1.00,0,-1,https://www.eliteprospects.com/player/9333/keaton-ellerby,2014-2015,nhl,Keaton Ellerby,D,DEF
Andrew Agozzino (LW/C),Colorado Avalanche,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/23816/andrew-agozzino,2014-2015,nhl,Andrew Agozzino,LW/C,FW
Michael Paliotta (D),Chicago Blackhawks,1,0,1,1,1.00,0,0,https://www.eliteprospects.com/player/38626/michael-paliotta,2014-2015,nhl,Michael Paliotta,D,DEF
Andrew Copp (C/LW),Winnipeg Jets,1,0,1,1,1.00,0,2,https://www.eliteprospects.com/player/101962/andrew-copp,2014-2015,nhl,Andrew Copp,C/LW,FW
Sam Bennett (C/LW),Calgary Flames,1,0,1,1,1.00,0,-1,https://www.eliteprospects.com/player/189371/sam-bennett,2014-2015,nhl,Sam Bennett,C/LW,FW
Shane Prince (LW),Ottawa Senators,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/32724/shane-prince,2014-2015,nhl,Shane Prince,LW,FW
Tom Sestito (LW),Vancouver Canucks,3,0,1,1,0.33,7,1,https://www.eliteprospects.com/player/12269/tom-sestito,2014-2015,nhl,Tom Sestito,LW,FW
Mike Sgarbossa (C),Colorado Avalanche,3,0,1,1,0.33,10,0,https://www.eliteprospects.com/player/23663/mike-sgarbossa,2014-2015,nhl,Mike Sgarbossa,C,FW
Frédéric St-Denis (D),Columbus Blue Jackets,4,0,1,1,0.25,0,-1,https://www.eliteprospects.com/player/23512/frederic-st-denis,2014-2015,nhl,Frédéric St-Denis,D,DEF
Chad Ruhwedel (D),Buffalo Sabres,4,0,1,1,0.25,0,3,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2014-2015,nhl,Chad Ruhwedel,D,DEF
Peter Regin (C),Chicago Blackhawks,4,0,1,1,0.25,0,1,https://www.eliteprospects.com/player/4104/peter-regin,2014-2015,nhl,Peter Regin,C,FW
David Warsofsky (D),Boston Bruins,4,0,1,1,0.25,0,1,https://www.eliteprospects.com/player/17499/david-warsofsky,2014-2015,nhl,David Warsofsky,D,DEF
Jonathon Blum (D),Minnesota Wild,4,0,1,1,0.25,2,-3,https://www.eliteprospects.com/player/11597/jonathon-blum,2014-2015,nhl,Jonathon Blum,D,DEF
Daniil Tarasov (RW/LW),San Jose Sharks,5,0,1,1,0.20,0,2,https://www.eliteprospects.com/player/38672/daniil-tarasov,2014-2015,nhl,Daniil Tarasov,RW/LW,FW
Jordan Oesterle (D),Edmonton Oilers,6,0,1,1,0.17,0,-4,https://www.eliteprospects.com/player/84700/jordan-oesterle,2014-2015,nhl,Jordan Oesterle,D,DEF
Émile Poirier (C/LW),Calgary Flames,6,0,1,1,0.17,0,1,https://www.eliteprospects.com/player/128977/emile-poirier,2014-2015,nhl,Émile Poirier,C/LW,FW
Josh Anderson (RW/LW),Columbus Blue Jackets,6,0,1,1,0.17,2,-1,https://www.eliteprospects.com/player/95853/josh-anderson,2014-2015,nhl,Josh Anderson,RW/LW,FW
T.J. Brennan (D),Toronto Maple Leafs,6,0,1,1,0.17,9,-7,https://www.eliteprospects.com/player/12169/t.j.-brennan,2014-2015,nhl,T.J. Brennan,D,DEF
Brian Ferlin (RW),Boston Bruins,7,0,1,1,0.14,0,0,https://www.eliteprospects.com/player/45729/brian-ferlin,2014-2015,nhl,Brian Ferlin,RW,FW
Michael Kostka (D),New York Rangers,7,0,1,1,0.14,0,1,https://www.eliteprospects.com/player/24186/michael-kostka,2014-2015,nhl,Michael Kostka,D,DEF
Tomas Vincour (RW/C),Colorado Avalanche,7,0,1,1,0.14,2,-1,https://www.eliteprospects.com/player/12565/tomas-vincour,2014-2015,nhl,Tomas Vincour,RW/C,FW
Mat Clark (D),Anaheim Ducks,7,0,1,1,0.14,6,2,https://www.eliteprospects.com/player/31560/mat-clark,2014-2015,nhl,Mat Clark,D,DEF
Jordan Martinook (W/C),Arizona Coyotes,8,0,1,1,0.13,0,-3,https://www.eliteprospects.com/player/44271/jordan-martinook,2014-2015,nhl,Jordan Martinook,W/C,FW
Valeri Nichushkin (RW),Dallas Stars,8,0,1,1,0.13,2,-5,https://www.eliteprospects.com/player/108661/valeri-nichushkin,2014-2015,nhl,Valeri Nichushkin,RW,FW
Griffin Reinhart (D),New York Islanders,8,0,1,1,0.13,6,1,https://www.eliteprospects.com/player/41183/griffin-reinhart,2014-2015,nhl,Griffin Reinhart,D,DEF
Sam Reinhart (C/RW),Buffalo Sabres,9,0,1,1,0.11,2,-1,https://www.eliteprospects.com/player/95032/sam-reinhart,2014-2015,nhl,Sam Reinhart,C/RW,FW
Jeff Schultz (D),Los Angeles Kings,9,0,1,1,0.11,4,1,https://www.eliteprospects.com/player/9490/jeff-schultz,2014-2015,nhl,Jeff Schultz,D,DEF
Shane O'Brien (D),Florida Panthers,9,0,1,1,0.11,5,-4,https://www.eliteprospects.com/player/10228/shane-o-brien,2014-2015,nhl,Shane O'Brien,D,DEF
Stu Bickel (D),Minnesota Wild,9,0,1,1,0.11,46,1,https://www.eliteprospects.com/player/19451/stu-bickel,2014-2015,nhl,Stu Bickel,D,DEF
Paul Carey (W/C),Colorado Avalanche,10,0,1,1,0.10,0,2,https://www.eliteprospects.com/player/14386/paul-carey,2014-2015,nhl,Paul Carey,W/C,FW
Mike Sislo (RW),New Jersey Devils,10,0,1,1,0.10,2,-2,https://www.eliteprospects.com/player/33225/mike-sislo,2014-2015,nhl,Mike Sislo,RW,FW
Magnus Pääjärvi (LW/RW),St. Louis Blues,10,0,1,1,0.10,6,-2,https://www.eliteprospects.com/player/6014/magnus-paajarvi,2014-2015,nhl,Magnus Pääjärvi,LW/RW,FW
Eric O'Dell (C/RW),Winnipeg Jets,11,0,1,1,0.09,19,0,https://www.eliteprospects.com/player/17515/eric-o-dell,2014-2015,nhl,Eric O'Dell,C/RW,FW
Colby Robak (D),totals,12,0,1,1,0.08,2,2,https://www.eliteprospects.com/player/17518/colby-robak,2014-2015,nhl,Colby Robak,D,DEF
Brendan Shinnimin (LW),Arizona Coyotes,12,0,1,1,0.08,8,-1,https://www.eliteprospects.com/player/37254/brendan-shinnimin,2014-2015,nhl,Brendan Shinnimin,LW,FW
Jayson Megna (C/RW),Pittsburgh Penguins,12,0,1,1,0.08,14,-2,https://www.eliteprospects.com/player/46027/jayson-megna,2014-2015,nhl,Jayson Megna,C/RW,FW
Keith Ballard (D),Minnesota Wild,14,0,1,1,0.07,26,-3,https://www.eliteprospects.com/player/9072/keith-ballard,2014-2015,nhl,Keith Ballard,D,DEF
Adam Cracknell (RW/C),Columbus Blue Jackets,17,0,1,1,0.06,2,-8,https://www.eliteprospects.com/player/14459/adam-cracknell,2014-2015,nhl,Adam Cracknell,RW/C,FW
Trevor van Riemsdyk (D),Chicago Blackhawks,18,0,1,1,0.06,2,0,https://www.eliteprospects.com/player/60230/trevor-van-riemsdyk,2014-2015,nhl,Trevor van Riemsdyk,D,DEF
Ladislav Smid (D),Calgary Flames,31,0,1,1,0.03,13,-12,https://www.eliteprospects.com/player/9225/ladislav-smid,2014-2015,nhl,Ladislav Smid,D,DEF
Keith Aulie (D),Edmonton Oilers,31,0,1,1,0.03,66,-3,https://www.eliteprospects.com/player/12561/keith-aulie,2014-2015,nhl,Keith Aulie,D,DEF
Andrew Campbell (D),Arizona Coyotes,33,0,1,1,0.03,10,-13,https://www.eliteprospects.com/player/19222/andrew-campbell,2014-2015,nhl,Andrew Campbell,D,DEF
Mattias Öhlund (D),Tampa Bay Lightning,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/749/mattias-ohlund,2014-2015,nhl,Mattias Öhlund,D,DEF
Scott Mayfield (D),New York Islanders,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45906/scott-mayfield,2014-2015,nhl,Scott Mayfield,D,DEF
Dmitri Orlov (D),Washington Capitals,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/17758/dmitri-orlov,2014-2015,nhl,Dmitri Orlov,D,DEF
Jesse Winchester (C/W),Colorado Avalanche,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/15310/jesse-winchester,2014-2015,nhl,Jesse Winchester,C/W,FW
Rich Peverley (C),Dallas Stars,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11017/rich-peverley,2014-2015,nhl,Rich Peverley,C,FW
Raffi Torres (LW),San Jose Sharks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8857/raffi-torres,2014-2015,nhl,Raffi Torres,LW,FW
Marc Savard (C),Boston Bruins,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8574/marc-savard,2014-2015,nhl,Marc Savard,C,FW
Sheldon Souray (D),Anaheim Ducks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/4505/sheldon-souray,2014-2015,nhl,Sheldon Souray,D,DEF
Nathan Horton (RW),totals,0,0,0,0,-,0,0,https://www.eliteprospects.com/player/3657/nathan-horton,2014-2015,nhl,Nathan Horton,RW,FW
