player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Jean-Sébastien Dea (C),totals,23,4,2,6,0.26,8,0,https://www.eliteprospects.com/player/128463/jean-sebastien-dea,2018-2019,nhl,Jean-Sébastien Dea,C,FW
Brandon Sutter (C/RW),Vancouver Canucks,26,4,2,6,0.23,6,-12,https://www.eliteprospects.com/player/9339/brandon-sutter,2018-2019,nhl,Brandon Sutter,C/RW,FW
Lukas Sedlak (C/LW),Columbus Blue Jackets,47,4,2,6,0.13,10,-5,https://www.eliteprospects.com/player/56037/lukas-sedlak,2018-2019,nhl,Lukas Sedlak,C/LW,FW
Brett Ritchie (RW),Dallas Stars,53,4,2,6,0.11,57,-7,https://www.eliteprospects.com/player/45554/brett-ritchie,2018-2019,nhl,Brett Ritchie,RW,FW
Alexandre Fortin (C/W),Chicago Blackhawks,24,3,3,6,0.25,2,-6,https://www.eliteprospects.com/player/213752/alexandre-fortin,2018-2019,nhl,Alexandre Fortin,C/W,FW
Steven Kampfer (D),Boston Bruins,35,3,3,6,0.17,22,-6,https://www.eliteprospects.com/player/12530/steven-kampfer,2018-2019,nhl,Steven Kampfer,D,DEF
Sheldon Dries (C/W),Colorado Avalanche,40,3,3,6,0.15,26,-7,https://www.eliteprospects.com/player/97620/sheldon-dries,2018-2019,nhl,Sheldon Dries,C/W,FW
Matt Roy (D),Los Angeles Kings,25,2,4,6,0.24,8,-1,https://www.eliteprospects.com/player/191271/matt-roy,2018-2019,nhl,Matt Roy,D,DEF
Slater Koekkoek (D),totals,31,2,4,6,0.19,14,4,https://www.eliteprospects.com/player/84723/slater-koekkoek,2018-2019,nhl,Slater Koekkoek,D,DEF
Robby Fabbri (C/W),St. Louis Blues,32,2,4,6,0.19,6,-4,https://www.eliteprospects.com/player/156923/robby-fabbri,2018-2019,nhl,Robby Fabbri,C/W,FW
Fredrik Claesson (D),New York Rangers,37,2,4,6,0.16,9,3,https://www.eliteprospects.com/player/14412/fredrik-claesson,2018-2019,nhl,Fredrik Claesson,D,DEF
Lias Andersson (C/LW),New York Rangers,42,2,4,6,0.14,29,-13,https://www.eliteprospects.com/player/214318/lias-andersson,2018-2019,nhl,Lias Andersson,C/LW,FW
Micheal Haley (C/W),totals,43,2,4,6,0.14,75,-2,https://www.eliteprospects.com/player/14655/micheal-haley,2018-2019,nhl,Micheal Haley,C/W,FW
Caleb Jones (D),Edmonton Oilers,17,1,5,6,0.35,6,-9,https://www.eliteprospects.com/player/199902/caleb-jones,2018-2019,nhl,Caleb Jones,D,DEF
Martin Frk (RW/LW),Detroit Red Wings,30,1,5,6,0.20,4,-9,https://www.eliteprospects.com/player/56033/martin-frk,2018-2019,nhl,Martin Frk,RW/LW,FW
Lawrence Pilut (D),Buffalo Sabres,33,1,5,6,0.18,20,-8,https://www.eliteprospects.com/player/84938/lawrence-pilut,2018-2019,nhl,Lawrence Pilut,D,DEF
Casey Nelson (D),Buffalo Sabres,38,1,5,6,0.16,13,1,https://www.eliteprospects.com/player/90050/casey-nelson,2018-2019,nhl,Casey Nelson,D,DEF
Dion Phaneuf (D),Los Angeles Kings,67,1,5,6,0.09,53,-21,https://www.eliteprospects.com/player/8564/dion-phaneuf,2018-2019,nhl,Dion Phaneuf,D,DEF
Carl Dahlström (D),Chicago Blackhawks,38,0,6,6,0.16,6,9,https://www.eliteprospects.com/player/85666/carl-dahlstrom,2018-2019,nhl,Carl Dahlström,D,DEF
Juho Lammikko (C/LW),Florida Panthers,40,0,6,6,0.15,6,-7,https://www.eliteprospects.com/player/151955/juho-lammikko,2018-2019,nhl,Juho Lammikko,C/LW,FW
Christian Folin (D),totals,45,0,6,6,0.13,27,6,https://www.eliteprospects.com/player/9799/christian-folin,2018-2019,nhl,Christian Folin,D,DEF
Dmitri Kulikov (D),Winnipeg Jets,57,0,6,6,0.11,47,4,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2018-2019,nhl,Dmitri Kulikov,D,DEF
Karson Kuhlman (RW),Boston Bruins,11,3,2,5,0.45,2,5,https://www.eliteprospects.com/player/118663/karson-kuhlman,2018-2019,nhl,Karson Kuhlman,RW,FW
Alan Quine (C),Calgary Flames,13,3,2,5,0.38,6,0,https://www.eliteprospects.com/player/45411/alan-quine,2018-2019,nhl,Alan Quine,C,FW
Ben Street (C/LW),Anaheim Ducks,21,3,2,5,0.24,2,-4,https://www.eliteprospects.com/player/12378/ben-street,2018-2019,nhl,Ben Street,C/LW,FW
Ryan Graves (D),Colorado Avalanche,26,3,2,5,0.19,2,4,https://www.eliteprospects.com/player/103763/ryan-graves,2018-2019,nhl,Ryan Graves,D,DEF
Mackenzie MacEachern (LW/RW),St. Louis Blues,29,3,2,5,0.17,10,0,https://www.eliteprospects.com/player/183505/mackenzie-maceachern,2018-2019,nhl,Mackenzie MacEachern,LW/RW,FW
Charles Hudon (LW/RW),Montréal Canadiens,32,3,2,5,0.16,16,-9,https://www.eliteprospects.com/player/76324/charles-hudon,2018-2019,nhl,Charles Hudon,LW/RW,FW
Jonathan Ericsson (D),Detroit Red Wings,52,3,2,5,0.10,35,-10,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2018-2019,nhl,Jonathan Ericsson,D,DEF
John Hayden (RW/C),Chicago Blackhawks,54,3,2,5,0.09,27,-12,https://www.eliteprospects.com/player/151828/john-hayden,2018-2019,nhl,John Hayden,RW/C,FW
Gavin Bayreuther (D),Dallas Stars,19,2,3,5,0.26,10,2,https://www.eliteprospects.com/player/178941/gavin-bayreuther,2018-2019,nhl,Gavin Bayreuther,D,DEF
Josh Currie (C),Edmonton Oilers,21,2,3,5,0.24,2,2,https://www.eliteprospects.com/player/45243/josh-currie,2018-2019,nhl,Josh Currie,C,FW
Vladislav Kamenev (C),Colorado Avalanche,23,2,3,5,0.22,10,-2,https://www.eliteprospects.com/player/216659/vladislav-kamenev,2018-2019,nhl,Vladislav Kamenev,C,FW
Valentin Zykov (LW/RW),totals,28,2,3,5,0.18,2,-5,https://www.eliteprospects.com/player/155382/valentin-zykov,2018-2019,nhl,Valentin Zykov,LW/RW,FW
Max Jones (LW/RW),Anaheim Ducks,30,2,3,5,0.17,14,-1,https://www.eliteprospects.com/player/233448/max-jones,2018-2019,nhl,Max Jones,LW/RW,FW
Paul LaDue (D),Los Angeles Kings,33,2,3,5,0.15,12,0,https://www.eliteprospects.com/player/90101/paul-ladue,2018-2019,nhl,Paul LaDue,D,DEF
Juuso Riikola (D),Pittsburgh Penguins,37,2,3,5,0.14,10,3,https://www.eliteprospects.com/player/56938/juuso-riikola,2018-2019,nhl,Juuso Riikola,D,DEF
Nicolas Deslauriers (LW/D),Montréal Canadiens,48,2,3,5,0.10,22,-12,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2018-2019,nhl,Nicolas Deslauriers,LW/D,DEF
Josh Mahura (D),Anaheim Ducks,17,1,4,5,0.29,4,0,https://www.eliteprospects.com/player/166669/josh-mahura,2018-2019,nhl,Josh Mahura,D,DEF
Noah Juulsen (D),Montréal Canadiens,21,1,4,5,0.24,6,5,https://www.eliteprospects.com/player/199905/noah-juulsen,2018-2019,nhl,Noah Juulsen,D,DEF
Martin Marincin (D),Toronto Maple Leafs,24,1,4,5,0.21,12,-4,https://www.eliteprospects.com/player/34750/martin-marincin,2018-2019,nhl,Martin Marincin,D,DEF
Dillon Dubé (LW/C),Calgary Flames,25,1,4,5,0.20,4,2,https://www.eliteprospects.com/player/157256/dillon-dube,2018-2019,nhl,Dillon Dubé,LW/C,FW
Ben Harpur (D),Ottawa Senators,51,1,4,5,0.10,56,-13,https://www.eliteprospects.com/player/144069/ben-harpur,2018-2019,nhl,Ben Harpur,D,DEF
Mark Borowiecki (D),Ottawa Senators,53,1,4,5,0.09,89,-12,https://www.eliteprospects.com/player/19223/mark-borowiecki,2018-2019,nhl,Mark Borowiecki,D,DEF
Michael Stone (D),Calgary Flames,14,0,5,5,0.36,10,0,https://www.eliteprospects.com/player/11708/michael-stone,2018-2019,nhl,Michael Stone,D,DEF
Dean Kukan (D),Columbus Blue Jackets,25,0,5,5,0.20,6,6,https://www.eliteprospects.com/player/66177/dean-kukan,2018-2019,nhl,Dean Kukan,D,DEF
Michael Chaput (C),Montréal Canadiens,32,0,5,5,0.16,14,-4,https://www.eliteprospects.com/player/37543/michael-chaput,2018-2019,nhl,Michael Chaput,C,FW
Jacob Larsson (D),Anaheim Ducks,49,0,5,5,0.10,16,-4,https://www.eliteprospects.com/player/147719/jacob-larsson,2018-2019,nhl,Jacob Larsson,D,DEF
Dan Hamhuis (D),Nashville Predators,57,0,5,5,0.09,28,-2,https://www.eliteprospects.com/player/9040/dan-hamhuis,2018-2019,nhl,Dan Hamhuis,D,DEF
Frédérick Gaudreau (C/RW),Nashville Predators,55,3,1,4,0.07,2,1,https://www.eliteprospects.com/player/129032/frederick-gaudreau,2018-2019,nhl,Frédérick Gaudreau,C/RW,FW
Victor Olofsson (LW/RW),Buffalo Sabres,6,2,2,4,0.67,2,1,https://www.eliteprospects.com/player/86308/victor-olofsson,2018-2019,nhl,Victor Olofsson,LW/RW,FW
Max Véronneau (RW),Ottawa Senators,12,2,2,4,0.33,0,-5,https://www.eliteprospects.com/player/206777/max-veronneau,2018-2019,nhl,Max Véronneau,RW,FW
Alexander Nylander (W/C),Buffalo Sabres,12,2,2,4,0.33,4,-4,https://www.eliteprospects.com/player/212641/alexander-nylander,2018-2019,nhl,Alexander Nylander,W/C,FW
Kurtis Gabriel (RW),New Jersey Devils,22,2,2,4,0.18,59,0,https://www.eliteprospects.com/player/92683/kurtis-gabriel,2018-2019,nhl,Kurtis Gabriel,RW,FW
Patrik Berglund (C),Buffalo Sabres,23,2,2,4,0.17,6,-5,https://www.eliteprospects.com/player/3637/patrik-berglund,2018-2019,nhl,Patrik Berglund,C,FW
Samuel Blais (LW/RW),St. Louis Blues,32,2,2,4,0.13,6,-1,https://www.eliteprospects.com/player/213830/samuel-blais,2018-2019,nhl,Samuel Blais,LW/RW,FW
Brandon Manning (D),totals,39,2,2,4,0.10,25,-15,https://www.eliteprospects.com/player/23346/brandon-manning,2018-2019,nhl,Brandon Manning,D,DEF
Oscar Fantenberg (D),totals,61,2,2,4,0.07,17,3,https://www.eliteprospects.com/player/13743/oscar-fantenberg,2018-2019,nhl,Oscar Fantenberg,D,DEF
Connor Brickley (C/W),New York Rangers,14,1,3,4,0.29,9,3,https://www.eliteprospects.com/player/45687/connor-brickley,2018-2019,nhl,Connor Brickley,C/W,FW
Tomas Hyka (RW),Vegas Golden Knights,17,1,3,4,0.24,2,-2,https://www.eliteprospects.com/player/56035/tomas-hyka,2018-2019,nhl,Tomas Hyka,RW,FW
Ross Johnston (LW/RW),New York Islanders,17,1,3,4,0.24,23,3,https://www.eliteprospects.com/player/106154/ross-johnston,2018-2019,nhl,Ross Johnston,LW/RW,FW
Denis Guryanov (RW/LW),Dallas Stars,21,1,3,4,0.19,0,-3,https://www.eliteprospects.com/player/263964/denis-guryanov,2018-2019,nhl,Denis Guryanov,RW/LW,FW
Korbinian Holzer (D),Anaheim Ducks,22,1,3,4,0.18,8,5,https://www.eliteprospects.com/player/12276/korbinian-holzer,2018-2019,nhl,Korbinian Holzer,D,DEF
Corban Knight (C),Philadelphia Flyers,23,1,3,4,0.17,0,-5,https://www.eliteprospects.com/player/38063/corban-knight,2018-2019,nhl,Corban Knight,C,FW
Phil Di Giuseppe (LW/RW),totals,24,1,3,4,0.17,8,-3,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2018-2019,nhl,Phil Di Giuseppe,LW/RW,FW
Andreas Martinsen (LW/RW),Chicago Blackhawks,24,1,3,4,0.17,14,-5,https://www.eliteprospects.com/player/11958/andreas-martinsen,2018-2019,nhl,Andreas Martinsen,LW/RW,FW
Andy Welinski (D),Anaheim Ducks,26,1,3,4,0.15,8,-5,https://www.eliteprospects.com/player/75052/andy-welinski,2018-2019,nhl,Andy Welinski,D,DEF
Jaycob Megna (D),Anaheim Ducks,28,1,3,4,0.14,12,-1,https://www.eliteprospects.com/player/84762/jaycob-megna,2018-2019,nhl,Jaycob Megna,D,DEF
Sami Niku (D),Winnipeg Jets,30,1,3,4,0.13,2,0,https://www.eliteprospects.com/player/92502/sami-niku,2018-2019,nhl,Sami Niku,D,DEF
Steven Santini (D),New Jersey Devils,39,1,3,4,0.10,16,-6,https://www.eliteprospects.com/player/96780/steven-santini,2018-2019,nhl,Steven Santini,D,DEF
Andrej Sekera (D),Edmonton Oilers,24,0,4,4,0.17,6,3,https://www.eliteprospects.com/player/9249/andrej-sekera,2018-2019,nhl,Andrej Sekera,D,DEF
Jonas Siegenthaler (D),Washington Capitals,26,0,4,4,0.15,10,6,https://www.eliteprospects.com/player/105407/jonas-siegenthaler,2018-2019,nhl,Jonas Siegenthaler,D,DEF
Julius Honka (D),Dallas Stars,29,0,4,4,0.14,10,-2,https://www.eliteprospects.com/player/65456/julius-honka,2018-2019,nhl,Julius Honka,D,DEF
Thomas Hickey (D),New York Islanders,40,0,4,4,0.10,33,5,https://www.eliteprospects.com/player/11617/thomas-hickey,2018-2019,nhl,Thomas Hickey,D,DEF
Ilya Lyubushkin (D),Arizona Coyotes,41,0,4,4,0.10,13,-9,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,2018-2019,nhl,Ilya Lyubushkin,D,DEF
Ryan Poehling (C/LW),Montréal Canadiens,1,3,0,3,3.00,0,3,https://www.eliteprospects.com/player/288045/ryan-poehling,2018-2019,nhl,Ryan Poehling,C/LW,FW
Nathan Bastian (RW/C),New Jersey Devils,7,3,0,3,0.43,10,0,https://www.eliteprospects.com/player/245157/nathan-bastian,2018-2019,nhl,Nathan Bastian,RW/C,FW
Jonny Brodzinski (C/RW),Los Angeles Kings,13,2,1,3,0.23,2,0,https://www.eliteprospects.com/player/108294/jonny-brodzinski,2018-2019,nhl,Jonny Brodzinski,C/RW,FW
Gemel Smith (C/W),totals,17,2,1,3,0.18,0,-4,https://www.eliteprospects.com/player/122937/gemel-smith,2018-2019,nhl,Gemel Smith,C/W,FW
Brendan Gaunce (C/LW),Vancouver Canucks,3,1,2,3,1.00,0,3,https://www.eliteprospects.com/player/76290/brendan-gaunce,2018-2019,nhl,Brendan Gaunce,C/LW,FW
Filip Zadina (RW/LW),Detroit Red Wings,9,1,2,3,0.33,0,-5,https://www.eliteprospects.com/player/236471/filip-zadina,2018-2019,nhl,Filip Zadina,RW/LW,FW
Jordan Kyrou (C/RW),St. Louis Blues,16,1,2,3,0.19,4,-1,https://www.eliteprospects.com/player/269034/jordan-kyrou,2018-2019,nhl,Jordan Kyrou,C/RW,FW
Nicolas Petan (C/LW),totals,18,1,2,3,0.17,2,-5,https://www.eliteprospects.com/player/82305/nicolas-petan,2018-2019,nhl,Nicolas Petan,C/LW,FW
Anders Bjork (C/LW),Boston Bruins,20,1,2,3,0.15,2,-1,https://www.eliteprospects.com/player/183809/anders-bjork,2018-2019,nhl,Anders Bjork,C/LW,FW
Clark Bishop (C/LW),Carolina Hurricanes,20,1,2,3,0.15,6,-3,https://www.eliteprospects.com/player/191376/clark-bishop,2018-2019,nhl,Clark Bishop,C/LW,FW
Zac Rinaldo (C/W),Nashville Predators,23,1,2,3,0.13,20,1,https://www.eliteprospects.com/player/19073/zac-rinaldo,2018-2019,nhl,Zac Rinaldo,C/W,FW
Juuso Välimäki (D),Calgary Flames,24,1,2,3,0.13,12,-2,https://www.eliteprospects.com/player/221525/juuso-valimaki,2018-2019,nhl,Juuso Välimäki,D,DEF
Vinni Lettieri (C/RW),New York Rangers,27,1,2,3,0.11,14,-7,https://www.eliteprospects.com/player/118656/vinni-lettieri,2018-2019,nhl,Vinni Lettieri,C/RW,FW
Jori Lehterä (C),Philadelphia Flyers,27,1,2,3,0.11,33,-7,https://www.eliteprospects.com/player/8042/jori-lehtera,2018-2019,nhl,Jori Lehterä,C,FW
Quinn Hughes (D),Vancouver Canucks,5,0,3,3,0.60,2,0,https://www.eliteprospects.com/player/201671/quinn-hughes,2018-2019,nhl,Quinn Hughes,D,DEF
Joe Gambardella (C/LW),Edmonton Oilers,15,0,3,3,0.20,2,2,https://www.eliteprospects.com/player/133839/joe-gambardella,2018-2019,nhl,Joe Gambardella,C/LW,FW
Scott Wilson (LW),Buffalo Sabres,15,0,3,3,0.20,4,-8,https://www.eliteprospects.com/player/62534/scott-wilson,2018-2019,nhl,Scott Wilson,LW,FW
Xavier Ouellet (D),Montréal Canadiens,19,0,3,3,0.16,13,-3,https://www.eliteprospects.com/player/45164/xavier-ouellet,2018-2019,nhl,Xavier Ouellet,D,DEF
Michael McLeod (C),New Jersey Devils,21,0,3,3,0.14,13,-8,https://www.eliteprospects.com/player/240821/michael-mcleod,2018-2019,nhl,Michael McLeod,C,FW
Matt Hendricks (LW/C),totals,26,0,3,3,0.12,19,-2,https://www.eliteprospects.com/player/11554/matt-hendricks,2018-2019,nhl,Matt Hendricks,LW/C,FW
Kevin Gravel (D),Edmonton Oilers,36,0,3,3,0.08,4,-2,https://www.eliteprospects.com/player/35674/kevin-gravel,2018-2019,nhl,Kevin Gravel,D,DEF
Anthony Bitetto (D),totals,36,0,3,3,0.08,12,-7,https://www.eliteprospects.com/player/37758/anthony-bitetto,2018-2019,nhl,Anthony Bitetto,D,DEF
C.J. Smith (LW),Buffalo Sabres,11,2,0,2,0.18,0,0,https://www.eliteprospects.com/player/151013/c.j.-smith,2018-2019,nhl,C.J. Smith,LW,FW
Joel L'Esperance (C/RW),Dallas Stars,18,2,0,2,0.11,6,-4,https://www.eliteprospects.com/player/118655/joel-l-esperance,2018-2019,nhl,Joel L'Esperance,C/RW,FW
Tyler Lewington (D),Washington Capitals,2,1,1,2,1.00,7,3,https://www.eliteprospects.com/player/88699/tyler-lewington,2018-2019,nhl,Tyler Lewington,D,DEF
Eeli Tolvanen (RW/LW),Nashville Predators,4,1,1,2,0.50,0,2,https://www.eliteprospects.com/player/249730/eeli-tolvanen,2018-2019,nhl,Eeli Tolvanen,RW/LW,FW
Martin Nečas (C/RW),Carolina Hurricanes,7,1,1,2,0.29,2,0,https://www.eliteprospects.com/player/237071/martin-necas,2018-2019,nhl,Martin Nečas,C/RW,FW
Martin Hanzal (C),Dallas Stars,7,1,1,2,0.29,4,-4,https://www.eliteprospects.com/player/9237/martin-hanzal,2018-2019,nhl,Martin Hanzal,C,FW
Josh Ho-Sang (RW),New York Islanders,10,1,1,2,0.20,6,2,https://www.eliteprospects.com/player/161290/josh-ho-sang,2018-2019,nhl,Josh Ho-Sang,RW,FW
Andrew Agozzino (LW/C),Colorado Avalanche,11,1,1,2,0.18,0,2,https://www.eliteprospects.com/player/23816/andrew-agozzino,2018-2019,nhl,Andrew Agozzino,LW/C,FW
Darren Archibald (RW/LW),totals,12,1,1,2,0.17,12,-3,https://www.eliteprospects.com/player/23110/darren-archibald,2018-2019,nhl,Darren Archibald,RW/LW,FW
Chris Butler (D),St. Louis Blues,13,1,1,2,0.15,0,3,https://www.eliteprospects.com/player/9206/chris-butler,2018-2019,nhl,Chris Butler,D,DEF
Mikhail Vorobyov (C),Philadelphia Flyers,15,1,1,2,0.13,2,0,https://www.eliteprospects.com/player/285679/mikhail-vorobyov,2018-2019,nhl,Mikhail Vorobyov,C,FW
A.J. Greer (LW),Colorado Avalanche,15,1,1,2,0.13,14,-2,https://www.eliteprospects.com/player/151125/a.j.-greer,2018-2019,nhl,A.J. Greer,LW,FW
Kailer Yamamoto (RW/LW),Edmonton Oilers,17,1,1,2,0.12,2,-6,https://www.eliteprospects.com/player/247915/kailer-yamamoto,2018-2019,nhl,Kailer Yamamoto,RW/LW,FW
Chad Ruhwedel (D),Pittsburgh Penguins,18,1,1,2,0.11,4,-9,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2018-2019,nhl,Chad Ruhwedel,D,DEF
Ian McCoshen (D),Florida Panthers,19,1,1,2,0.11,8,-2,https://www.eliteprospects.com/player/90302/ian-mccoshen,2018-2019,nhl,Ian McCoshen,D,DEF
Nick Paul (LW/C),Ottawa Senators,20,1,1,2,0.10,4,-10,https://www.eliteprospects.com/player/149617/nick-paul,2018-2019,nhl,Nick Paul,LW/C,FW
Dalton Prout (D),Calgary Flames,20,1,1,2,0.10,8,1,https://www.eliteprospects.com/player/22629/dalton-prout,2018-2019,nhl,Dalton Prout,D,DEF
Philippe Myers (D),Philadelphia Flyers,21,1,1,2,0.10,2,-5,https://www.eliteprospects.com/player/223515/philippe-myers,2018-2019,nhl,Philippe Myers,D,DEF
Josh Brown (D),Florida Panthers,37,1,1,2,0.05,28,-3,https://www.eliteprospects.com/player/82512/josh-brown,2018-2019,nhl,Josh Brown,D,DEF
Adam Johnson (C/LW),Pittsburgh Penguins,6,0,2,2,0.33,0,2,https://www.eliteprospects.com/player/121852/adam-johnson,2018-2019,nhl,Adam Johnson,C/LW,FW
Danick Martel (LW/C),Tampa Bay Lightning,9,0,2,2,0.22,8,3,https://www.eliteprospects.com/player/129039/danick-martel,2018-2019,nhl,Danick Martel,LW/C,FW
Matt Hunwick (D),Buffalo Sabres,14,0,2,2,0.14,4,-7,https://www.eliteprospects.com/player/9418/matt-hunwick,2018-2019,nhl,Matt Hunwick,D,DEF
Jordan Nolan (C/LW),St. Louis Blues,14,0,2,2,0.14,14,2,https://www.eliteprospects.com/player/23805/jordan-nolan,2018-2019,nhl,Jordan Nolan,C/LW,FW
Isac Lundeström (C/LW),Anaheim Ducks,15,0,2,2,0.13,2,-1,https://www.eliteprospects.com/player/265570/isac-lundestrom,2018-2019,nhl,Isac Lundeström,C/LW,FW
David Schlemko (D),Montréal Canadiens,18,0,2,2,0.11,4,-1,https://www.eliteprospects.com/player/11665/david-schlemko,2018-2019,nhl,David Schlemko,D,DEF
Jordan Schmaltz (D),St. Louis Blues,20,0,2,2,0.10,2,-7,https://www.eliteprospects.com/player/50291/jordan-schmaltz,2018-2019,nhl,Jordan Schmaltz,D,DEF
Luke Schenn (D),totals,26,0,2,2,0.08,16,-10,https://www.eliteprospects.com/player/11400/luke-schenn,2018-2019,nhl,Luke Schenn,D,DEF
Luke Witkowski (D/RW),Detroit Red Wings,34,0,2,2,0.06,23,-5,https://www.eliteprospects.com/player/19227/luke-witkowski,2018-2019,nhl,Luke Witkowski,D/RW,DEF
Alexander Petrovic (D),totals,35,0,2,2,0.06,26,-15,https://www.eliteprospects.com/player/32778/alexander-petrovic,2018-2019,nhl,Alexander Petrovic,D,DEF
Tom Pyatt (C),Ottawa Senators,37,0,2,2,0.05,2,-16,https://www.eliteprospects.com/player/9199/tom-pyatt,2018-2019,nhl,Tom Pyatt,C,FW
Alexandre Texier (C/LW),Columbus Blue Jackets,2,1,0,1,0.50,0,3,https://www.eliteprospects.com/player/296904/alexandre-texier,2018-2019,nhl,Alexandre Texier,C/LW,FW
Zach Senyshyn (RW),Boston Bruins,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/245108/zach-senyshyn,2018-2019,nhl,Zach Senyshyn,RW,FW
Jacob MacDonald (D/LW),Florida Panthers,2,1,0,1,0.50,0,1,https://www.eliteprospects.com/player/60064/jacob-macdonald,2018-2019,nhl,Jacob MacDonald,D/LW,DEF
Dominic Toninato (C/W),Colorado Avalanche,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/122004/dominic-toninato,2018-2019,nhl,Dominic Toninato,C/W,FW
Matt Bartkowski (D),Minnesota Wild,2,1,0,1,0.50,0,2,https://www.eliteprospects.com/player/16707/matt-bartkowski,2018-2019,nhl,Matt Bartkowski,D,DEF
Tomas Plekanec (C),Montréal Canadiens,3,1,0,1,0.33,0,0,https://www.eliteprospects.com/player/8668/tomas-plekanec,2018-2019,nhl,Tomas Plekanec,C,FW
Calle Rosén (D),Toronto Maple Leafs,4,1,0,1,0.25,0,-3,https://www.eliteprospects.com/player/37021/calle-rosen,2018-2019,nhl,Calle Rosén,D,DEF
Dante Fabbro (D),Nashville Predators,4,1,0,1,0.25,0,-1,https://www.eliteprospects.com/player/247041/dante-fabbro,2018-2019,nhl,Dante Fabbro,D,DEF
Matt Beleskey (LW),New York Rangers,4,1,0,1,0.25,5,1,https://www.eliteprospects.com/player/9338/matt-beleskey,2018-2019,nhl,Matt Beleskey,LW,FW
Michael Bunting (LW/RW),Arizona Coyotes,5,1,0,1,0.20,2,0,https://www.eliteprospects.com/player/245191/michael-bunting,2018-2019,nhl,Michael Bunting,LW/RW,FW
Filip Chlapík (C/LW),Ottawa Senators,5,1,0,1,0.20,4,-2,https://www.eliteprospects.com/player/157524/filip-chlapik,2018-2019,nhl,Filip Chlapík,C/LW,FW
Libor Hájek (D),New York Rangers,5,1,0,1,0.20,6,1,https://www.eliteprospects.com/player/195023/libor-hajek,2018-2019,nhl,Libor Hájek,D,DEF
Daniel Carr (LW/RW),Vegas Golden Knights,6,1,0,1,0.17,0,-1,https://www.eliteprospects.com/player/39435/daniel-carr,2018-2019,nhl,Daniel Carr,LW/RW,FW
Erik Condra (RW/LW),Dallas Stars,6,1,0,1,0.17,2,-2,https://www.eliteprospects.com/player/11419/erik-condra,2018-2019,nhl,Erik Condra,RW/LW,FW
Evan Bouchard (D),Edmonton Oilers,7,1,0,1,0.14,2,-5,https://www.eliteprospects.com/player/300591/evan-bouchard,2018-2019,nhl,Evan Bouchard,D,DEF
Sonny Milano (LW),Columbus Blue Jackets,8,1,0,1,0.13,0,0,https://www.eliteprospects.com/player/189415/sonny-milano,2018-2019,nhl,Sonny Milano,LW,FW
Nikita Scherbak (LW/RW),Los Angeles Kings,8,1,0,1,0.13,2,-4,https://www.eliteprospects.com/player/209468/nikita-scherbak,2018-2019,nhl,Nikita Scherbak,LW/RW,FW
Matt Puempel (LW),Detroit Red Wings,8,1,0,1,0.13,2,-2,https://www.eliteprospects.com/player/45571/matt-puempel,2018-2019,nhl,Matt Puempel,LW,FW
Kalle Kossila (C/LW),Anaheim Ducks,8,1,0,1,0.13,4,-1,https://www.eliteprospects.com/player/43563/kalle-kossila,2018-2019,nhl,Kalle Kossila,C/LW,FW
Alex Formenton (LW),Ottawa Senators,9,1,0,1,0.11,6,-2,https://www.eliteprospects.com/player/273622/alex-formenton,2018-2019,nhl,Alex Formenton,LW,FW
Matt Read (RW/LW),Minnesota Wild,12,1,0,1,0.08,2,-2,https://www.eliteprospects.com/player/33243/matt-read,2018-2019,nhl,Matt Read,RW/LW,FW
Mark Barberio (D),Colorado Avalanche,12,1,0,1,0.08,4,-6,https://www.eliteprospects.com/player/19148/mark-barberio,2018-2019,nhl,Mark Barberio,D,DEF
Rourke Chartier (C),San Jose Sharks,13,1,0,1,0.08,2,-5,https://www.eliteprospects.com/player/120201/rourke-chartier,2018-2019,nhl,Rourke Chartier,C,FW
Max McCormick (LW/RW),Ottawa Senators,14,1,0,1,0.07,4,-6,https://www.eliteprospects.com/player/90365/max-mccormick,2018-2019,nhl,Max McCormick,LW/RW,FW
Jérémy Lauzon (D),Boston Bruins,16,1,0,1,0.06,2,-1,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2018-2019,nhl,Jérémy Lauzon,D,DEF
Jason Garrison (D),Edmonton Oilers,17,1,0,1,0.06,8,1,https://www.eliteprospects.com/player/24173/jason-garrison,2018-2019,nhl,Jason Garrison,D,DEF
John Quenneville (LW),New Jersey Devils,19,1,0,1,0.05,4,-1,https://www.eliteprospects.com/player/84092/john-quenneville,2018-2019,nhl,John Quenneville,LW,FW
Cody McLeod (LW),totals,38,1,0,1,0.03,67,-13,https://www.eliteprospects.com/player/10411/cody-mcleod,2018-2019,nhl,Cody McLeod,LW,FW
Zac Dalpe (C/RW),Columbus Blue Jackets,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/18240/zac-dalpe,2018-2019,nhl,Zac Dalpe,C/RW,FW
