player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Jacob de la Rose (C/W),Montréal Canadiens,22,0,1,1,0.05,6,-6,https://www.eliteprospects.com/player/28436/jacob-de-la-rose,2015-2016,nhl,Jacob de la Rose,C/W,FW
Brandon Gormley (D),Colorado Avalanche,26,0,1,1,0.04,8,-3,https://www.eliteprospects.com/player/19428/brandon-gormley,2015-2016,nhl,Brandon Gormley,D,DEF
Griffin Reinhart (D),Edmonton Oilers,29,0,1,1,0.03,20,-6,https://www.eliteprospects.com/player/41183/griffin-reinhart,2015-2016,nhl,Griffin Reinhart,D,DEF
Tuomo Ruutu (W/C),New Jersey Devils,33,0,1,1,0.03,8,-7,https://www.eliteprospects.com/player/2695/tuomo-ruutu,2015-2016,nhl,Tuomo Ruutu,W/C,FW
Stéphane Robidas (D),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8731/stephane-robidas,2015-2016,nhl,Stéphane Robidas,D,DEF
Raphael Díaz (D),New York Rangers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/17892/raphael-diaz,2015-2016,nhl,Raphael Díaz,D,DEF
Pontus Åberg (LW/RW),Nashville Predators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/16835/pontus-aberg,2015-2016,nhl,Pontus Åberg,LW/RW,FW
Jesse Winchester (C/W),Colorado Avalanche,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/15310/jesse-winchester,2015-2016,nhl,Jesse Winchester,C/W,FW
Grant Clitsome (D),Winnipeg Jets,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/15053/grant-clitsome,2015-2016,nhl,Grant Clitsome,D,DEF
Ryane Clowe (LW),New Jersey Devils,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9116/ryane-clowe,2015-2016,nhl,Ryane Clowe,LW,FW
Cody McCormick (C/W),Buffalo Sabres,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8975/cody-mccormick,2015-2016,nhl,Cody McCormick,C/W,FW
Marc Savard (C),Florida Panthers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8574/marc-savard,2015-2016,nhl,Marc Savard,C,FW
Chris Phillips (D),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/4719/chris-phillips,2015-2016,nhl,Chris Phillips,D,DEF
Nathan Horton (RW),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/3657/nathan-horton,2015-2016,nhl,Nathan Horton,RW,FW
Mattias Öhlund (D),Tampa Bay Lightning,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/749/mattias-ohlund,2015-2016,nhl,Mattias Öhlund,D,DEF
Corey Potter (D),Nashville Predators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9404/corey-potter,2015-2016,nhl,Corey Potter,D,DEF
James Wisniewski (D),Carolina Hurricanes,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9407/james-wisniewski,2015-2016,nhl,James Wisniewski,D,DEF
Jeff Schultz (D),Los Angeles Kings,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9490/jeff-schultz,2015-2016,nhl,Jeff Schultz,D,DEF
Bud Holloway (RW),Montréal Canadiens,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11620/bud-holloway,2015-2016,nhl,Bud Holloway,RW,FW
John McCarthy (C),San Jose Sharks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12262/john-mccarthy,2015-2016,nhl,John McCarthy,C,FW
Eric Tangradi (LW),Detroit Red Wings,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12514/eric-tangradi,2015-2016,nhl,Eric Tangradi,LW,FW
Mike Sgarbossa (C),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/23663/mike-sgarbossa,2015-2016,nhl,Mike Sgarbossa,C,FW
Michael Keränen (W/C),Minnesota Wild,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/16456/michael-keranen,2015-2016,nhl,Michael Keränen,W/C,FW
Oliver Kylington (D),Calgary Flames,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/142238/oliver-kylington,2015-2016,nhl,Oliver Kylington,D,DEF
Miles Wood (LW/RW),New Jersey Devils,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/131890/miles-wood,2015-2016,nhl,Miles Wood,LW/RW,FW
Josh Archibald (RW/LW),Pittsburgh Penguins,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/122788/josh-archibald,2015-2016,nhl,Josh Archibald,RW/LW,FW
Brett Lernout (D),Montréal Canadiens,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/104226/brett-lernout,2015-2016,nhl,Brett Lernout,D,DEF
Josh Morrissey (D),Winnipeg Jets,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/62293/josh-morrissey,2015-2016,nhl,Josh Morrissey,D,DEF
Ryan Carpenter (C/RW),San Jose Sharks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/46952/ryan-carpenter,2015-2016,nhl,Ryan Carpenter,C/RW,FW
Harry Zolnierczyk (LW/RW),Anaheim Ducks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/39068/harry-zolnierczyk,2015-2016,nhl,Harry Zolnierczyk,LW/RW,FW
Chad Ruhwedel (D),Buffalo Sabres,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2015-2016,nhl,Chad Ruhwedel,D,DEF
Alex Friesen (C),Vancouver Canucks,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/31568/alex-friesen,2015-2016,nhl,Alex Friesen,C,FW
Chris Brown (RW/C),Washington Capitals,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/31273/chris-brown,2015-2016,nhl,Chris Brown,RW/C,FW
John Ramage (D),Columbus Blue Jackets,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/31270/john-ramage,2015-2016,nhl,John Ramage,D,DEF
Mark McNeill (C/RW),Chicago Blackhawks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/26414/mark-mcneill,2015-2016,nhl,Mark McNeill,C/RW,FW
Stefan Noesen (RW/LW),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45567/stefan-noesen,2015-2016,nhl,Stefan Noesen,RW/LW,FW
Kael Mouillierat (C/LW),Pittsburgh Penguins,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/38319/kael-mouillierat,2015-2016,nhl,Kael Mouillierat,C/LW,FW
Steven Santini (D),New Jersey Devils,1,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/96780/steven-santini,2015-2016,nhl,Steven Santini,D,DEF
Ryan Stanton (D),Washington Capitals,1,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/15398/ryan-stanton,2015-2016,nhl,Ryan Stanton,D,DEF
Michael Paliotta (D),Columbus Blue Jackets,1,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/38626/michael-paliotta,2015-2016,nhl,Michael Paliotta,D,DEF
Ross Johnston (LW/RW),New York Islanders,1,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/106154/ross-johnston,2015-2016,nhl,Ross Johnston,LW/RW,FW
Eric Selleck (LW/RW),Arizona Coyotes,1,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/55167/eric-selleck,2015-2016,nhl,Eric Selleck,LW/RW,FW
Joe Vitale (C/RW),Arizona Coyotes,1,0,0,0,0.00,5,1,https://www.eliteprospects.com/player/15069/joe-vitale,2015-2016,nhl,Joe Vitale,C/RW,FW
Matt Irwin (D),Boston Bruins,2,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/18745/matt-irwin,2015-2016,nhl,Matt Irwin,D,DEF
Chase De Leo (LW/C),Winnipeg Jets,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/116909/chase-de-leo,2015-2016,nhl,Chase De Leo,LW/C,FW
Kyle Baun (RW),Chicago Blackhawks,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/76818/kyle-baun,2015-2016,nhl,Kyle Baun,RW,FW
Kenny Agostino (LW/C),Calgary Flames,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/75015/kenny-agostino,2015-2016,nhl,Kenny Agostino,LW/C,FW
Trevor Carrick (D),Carolina Hurricanes,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/69391/trevor-carrick,2015-2016,nhl,Trevor Carrick,D,DEF
Cole Schneider (W/C),Buffalo Sabres,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45963/cole-schneider,2015-2016,nhl,Cole Schneider,W/C,FW
Gustav Olofsson (D),Minnesota Wild,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/39017/gustav-olofsson,2015-2016,nhl,Gustav Olofsson,D,DEF
Tye McGinn (LW),Tampa Bay Lightning,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/37572/tye-mcginn,2015-2016,nhl,Tye McGinn,LW,FW
Patrice Cormier (C),Winnipeg Jets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/19042/patrice-cormier,2015-2016,nhl,Patrice Cormier,C,FW
André Benoît (D),St. Louis Blues,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/9460/andre-benoit,2015-2016,nhl,André Benoît,D,DEF
Tyson Strachan (D),Minnesota Wild,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/15420/tyson-strachan,2015-2016,nhl,Tyson Strachan,D,DEF
Tyler Graovac (C),Minnesota Wild,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/45582/tyler-graovac,2015-2016,nhl,Tyler Graovac,C,FW
Jeremy Welsh (C/LW),St. Louis Blues,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/37737/jeremy-welsh,2015-2016,nhl,Jeremy Welsh,C/LW,FW
Émile Poirier (C/LW),Calgary Flames,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/128977/emile-poirier,2015-2016,nhl,Émile Poirier,C/LW,FW
Sean Collins (C/LW),Washington Capitals,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/19204/sean-collins,2015-2016,nhl,Sean Collins,C/LW,FW
Taylor Beck (W/C),New York Islanders,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/24653/taylor-beck,2015-2016,nhl,Taylor Beck,W/C,FW
Tim Jackman (RW),Anaheim Ducks,2,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/10322/tim-jackman,2015-2016,nhl,Tim Jackman,RW,FW
Curtis McKenzie (W/C),Dallas Stars,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/19277/curtis-mckenzie,2015-2016,nhl,Curtis McKenzie,W/C,FW
John McFarland (LW/RW),Florida Panthers,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/22106/john-mcfarland,2015-2016,nhl,John McFarland,LW/RW,FW
Borna Rendulic (RW/LW),Colorado Avalanche,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/30359/borna-rendulic,2015-2016,nhl,Borna Rendulic,RW/LW,FW
Matt Taormina (D),Tampa Bay Lightning,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/33724/matt-taormina,2015-2016,nhl,Matt Taormina,D,DEF
Stuart Percy (D),Toronto Maple Leafs,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/45602/stuart-percy,2015-2016,nhl,Stuart Percy,D,DEF
Ryan Johnston (D),Montréal Canadiens,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/75232/ryan-johnston,2015-2016,nhl,Ryan Johnston,D,DEF
Christoph Bertschy (C/RW),Minnesota Wild,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/85327/christoph-bertschy,2015-2016,nhl,Christoph Bertschy,C/RW,FW
Devin Shore (C),Dallas Stars,3,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/149937/devin-shore,2015-2016,nhl,Devin Shore,C,FW
Paul Thompson (RW),New Jersey Devils,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/12080/paul-thompson,2015-2016,nhl,Paul Thompson,RW,FW
Brandon Tanev (LW/RW),Winnipeg Jets,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/96475/brandon-tanev,2015-2016,nhl,Brandon Tanev,LW/RW,FW
Morgan Ellis (D),Montréal Canadiens,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/37281/morgan-ellis,2015-2016,nhl,Morgan Ellis,D,DEF
Mike Matheson (D),Florida Panthers,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/76333/mike-matheson,2015-2016,nhl,Mike Matheson,D,DEF
Chris Summers (D),New York Rangers,3,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/9317/chris-summers,2015-2016,nhl,Chris Summers,D,DEF
Sam Carrick (C/RW),Toronto Maple Leafs,3,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/32716/sam-carrick,2015-2016,nhl,Sam Carrick,C/RW,FW
Brett Bulmer (RW/LW),Minnesota Wild,3,0,0,0,0.00,7,-1,https://www.eliteprospects.com/player/36711/brett-bulmer,2015-2016,nhl,Brett Bulmer,RW/LW,FW
Matt Greene (D),Los Angeles Kings,3,0,0,0,0.00,8,0,https://www.eliteprospects.com/player/9170/matt-greene,2015-2016,nhl,Matt Greene,D,DEF
Kurtis Gabriel (RW),Minnesota Wild,3,0,0,0,0.00,10,1,https://www.eliteprospects.com/player/92683/kurtis-gabriel,2015-2016,nhl,Kurtis Gabriel,RW,FW
Markus Hännikäinen (LW/RW),Columbus Blue Jackets,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/45426/markus-hannikainen,2015-2016,nhl,Markus Hännikäinen,LW/RW,FW
Esa Lindell (D),Dallas Stars,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/50019/esa-lindell,2015-2016,nhl,Esa Lindell,D,DEF
Clarke MacArthur (LW),Ottawa Senators,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8951/clarke-macarthur,2015-2016,nhl,Clarke MacArthur,LW,FW
Jordan Caron (RW/LW),St. Louis Blues,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/32870/jordan-caron,2015-2016,nhl,Jordan Caron,RW/LW,FW
Marc-André Gragnani (D),New Jersey Devils,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/9356/marc-andre-gragnani,2015-2016,nhl,Marc-André Gragnani,D,DEF
Philip Samuelsson (D),Arizona Coyotes,4,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/10809/philip-samuelsson,2015-2016,nhl,Philip Samuelsson,D,DEF
Jim O'Brien (C/RW),New Jersey Devils,4,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/9319/jim-o-brien,2015-2016,nhl,Jim O'Brien,C/RW,FW
Luke Witkowski (D/RW),Tampa Bay Lightning,4,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/19227/luke-witkowski,2015-2016,nhl,Luke Witkowski,D/RW,DEF
Kevin Gravel (D),Los Angeles Kings,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/35674/kevin-gravel,2015-2016,nhl,Kevin Gravel,D,DEF
Alexander Khokhlachyov (RW/C),Boston Bruins,5,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/41925/alexander-khokhlachyov,2015-2016,nhl,Alexander Khokhlachyov,RW/C,FW
Nic Dowd (C/RW),Los Angeles Kings,5,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/39372/nic-dowd,2015-2016,nhl,Nic Dowd,C/RW,FW
Max Friberg (RW),Anaheim Ducks,5,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/13766/max-friberg,2015-2016,nhl,Max Friberg,RW,FW
Chris Butler (D),St. Louis Blues,5,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/9206/chris-butler,2015-2016,nhl,Chris Butler,D,DEF
Alex Grant (D),Arizona Coyotes,5,0,0,0,0.00,7,-2,https://www.eliteprospects.com/player/11393/alex-grant,2015-2016,nhl,Alex Grant,D,DEF
Brendan Woods (LW/C),Carolina Hurricanes,5,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/45678/brendan-woods,2015-2016,nhl,Brendan Woods,LW/C,FW
Andrew Miller (C/RW),Edmonton Oilers,6,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/17845/andrew-miller,2015-2016,nhl,Andrew Miller,C/RW,FW
Bryan Lerg (LW/C),San Jose Sharks,6,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/9428/bryan-lerg,2015-2016,nhl,Bryan Lerg,LW/C,FW
Taylor Leier (LW),Philadelphia Flyers,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45615/taylor-leier,2015-2016,nhl,Taylor Leier,LW,FW
Brad Stuart (D),Colorado Avalanche,6,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/3669/brad-stuart,2015-2016,nhl,Brad Stuart,D,DEF
Eric Boulton (LW),New York Islanders,6,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/8556/eric-boulton,2015-2016,nhl,Eric Boulton,LW,FW
Alexandre Grenier (RW/C),Vancouver Canucks,6,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/64591/alexandre-grenier,2015-2016,nhl,Alexandre Grenier,RW/C,FW
Tomas Nosek (LW/C),Detroit Red Wings,6,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/102439/tomas-nosek,2015-2016,nhl,Tomas Nosek,LW/C,FW
Andrew Ference (D),Edmonton Oilers,6,0,0,0,0.00,6,-4,https://www.eliteprospects.com/player/8711/andrew-ference,2015-2016,nhl,Andrew Ference,D,DEF
Brad Hunt (D),Edmonton Oilers,7,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/39225/brad-hunt,2015-2016,nhl,Brad Hunt,D,DEF
Brady Skjei (D),New York Rangers,7,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/90352/brady-skjei,2015-2016,nhl,Brady Skjei,D,DEF
Vojtech Mozik (D),New Jersey Devils,7,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/99009/vojtech-mozik,2015-2016,nhl,Vojtech Mozik,D,DEF
Ben Street (C/LW),Colorado Avalanche,7,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/12378/ben-street,2015-2016,nhl,Ben Street,C/LW,FW
Brent Regner (D),Florida Panthers,7,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/14962/brent-regner,2015-2016,nhl,Brent Regner,D,DEF
Vinnie Hinostroza (RW/LW),Chicago Blackhawks,7,0,0,0,0.00,6,-1,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2015-2016,nhl,Vinnie Hinostroza,RW/LW,FW
Brett Kulak (D),Calgary Flames,8,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/88617/brett-kulak,2015-2016,nhl,Brett Kulak,D,DEF
Brody Sutter (C/RW),Carolina Hurricanes,8,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/29016/brody-sutter,2015-2016,nhl,Brody Sutter,C/RW,FW
Dean Kukan (D),Columbus Blue Jackets,8,0,0,0,0.00,0,9,https://www.eliteprospects.com/player/66177/dean-kukan,2015-2016,nhl,Dean Kukan,D,DEF
Justin Bailey (RW/LW),Buffalo Sabres,8,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/116970/justin-bailey,2015-2016,nhl,Justin Bailey,RW/LW,FW
Ronalds Kenins (LW/RW),Vancouver Canucks,8,0,0,0,0.00,6,-1,https://www.eliteprospects.com/player/22458/ronalds-kenins,2015-2016,nhl,Ronalds Kenins,LW/RW,FW
Chandler Stephenson (C/LW),Washington Capitals,9,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/60726/chandler-stephenson,2015-2016,nhl,Chandler Stephenson,C/LW,FW
Kyle Rau (C),Florida Panthers,9,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/75072/kyle-rau,2015-2016,nhl,Kyle Rau,C,FW
Mikko Rantanen (W/C),Colorado Avalanche,9,0,0,0,0.00,2,-7,https://www.eliteprospects.com/player/91186/mikko-rantanen,2015-2016,nhl,Mikko Rantanen,W/C,FW
Kasperi Kapanen (RW/LW),Toronto Maple Leafs,9,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/92226/kasperi-kapanen,2015-2016,nhl,Kasperi Kapanen,RW/LW,FW
Rinat Valiyev (D),Toronto Maple Leafs,10,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/159029/rinat-valiyev,2015-2016,nhl,Rinat Valiyev,D,DEF
Victor Bartley (D),totals,10,0,0,0,0.00,6,2,https://www.eliteprospects.com/player/9342/victor-bartley,2015-2016,nhl,Victor Bartley,D,DEF
Petteri Lindbohm (D),St. Louis Blues,10,0,0,0,0.00,7,-4,https://www.eliteprospects.com/player/45347/petteri-lindbohm,2015-2016,nhl,Petteri Lindbohm,D,DEF
Jarred Tinordi (D),totals,10,0,0,0,0.00,17,-5,https://www.eliteprospects.com/player/20706/jarred-tinordi,2015-2016,nhl,Jarred Tinordi,D,DEF
Daniel Catenacci (C/LW),Buffalo Sabres,11,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/41287/daniel-catenacci,2015-2016,nhl,Daniel Catenacci,C/LW,FW
Julian Melchiori (D),Winnipeg Jets,11,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/73778/julian-melchiori,2015-2016,nhl,Julian Melchiori,D,DEF
Mirco Müller (D),San Jose Sharks,11,0,0,0,0.00,7,-4,https://www.eliteprospects.com/player/95044/mirco-muller,2015-2016,nhl,Mirco Müller,D,DEF
Daniel Paille (LW),New York Rangers,12,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/9510/daniel-paille,2015-2016,nhl,Daniel Paille,LW,FW
Andrei Pedan (D),Vancouver Canucks,13,0,0,0,0.00,18,-3,https://www.eliteprospects.com/player/79402/andrei-pedan,2015-2016,nhl,Andrei Pedan,D,DEF
Jordan Weal (C),totals,14,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/23324/jordan-weal,2015-2016,nhl,Jordan Weal,C,FW
Dennis Everberg (RW/LW),Colorado Avalanche,15,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/13549/dennis-everberg,2015-2016,nhl,Dennis Everberg,RW/LW,FW
Cody Bass (C),Nashville Predators,17,0,0,0,0.00,17,-1,https://www.eliteprospects.com/player/9358/cody-bass,2015-2016,nhl,Cody Bass,C,FW
Ladislav Smid (D),Calgary Flames,22,0,0,0,0.00,6,-7,https://www.eliteprospects.com/player/9225/ladislav-smid,2015-2016,nhl,Ladislav Smid,D,DEF
Nate Guenin (D),Colorado Avalanche,29,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/10810/nate-guenin,2015-2016,nhl,Nate Guenin,D,DEF
Garrett Wilson (LW/RW),Florida Panthers,29,0,0,0,0.00,24,-3,https://www.eliteprospects.com/player/23809/garrett-wilson,2015-2016,nhl,Garrett Wilson,LW/RW,FW
