player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Blair Betts (C),Philadelphia Flyers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/9082/blair-betts,2011-2012,nhl,Blair Betts,C,FW
Tom Poti (D),Washington Capitals,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/8918/tom-poti,2011-2012,nhl,Tom Poti,D,DEF
Kurt Sauer (D),Phoenix Coyotes,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/8870/kurt-sauer,2011-2012,nhl,Kurt Sauer,D,DEF
Marc Savard (C),Boston Bruins,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/8574/marc-savard,2011-2012,nhl,Marc Savard,C,FW
Jakob Silfverberg (RW/LW),Ottawa Senators,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/6562/jakob-silfverberg,2011-2012,nhl,Jakob Silfverberg,RW/LW,FW
Mattias Öhlund (D),Tampa Bay Lightning,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/749/mattias-ohlund,2011-2012,nhl,Mattias Öhlund,D,DEF
Greg Rallo (C),Florida Panthers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11521/greg-rallo,2011-2012,nhl,Greg Rallo,C,FW
Milan Kytnár (C),Edmonton Oilers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11850/milan-kytnar,2011-2012,nhl,Milan Kytnár,C,FW
Francis Wathier (LW),Dallas Stars,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/13999/francis-wathier,2011-2012,nhl,Francis Wathier,LW,FW
Andrew Joudrey (C),Columbus Blue Jackets,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/14078/andrew-joudrey,2011-2012,nhl,Andrew Joudrey,C,FW
Matt Watkins (C/LW),Phoenix Coyotes,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/14871/matt-watkins,2011-2012,nhl,Matt Watkins,C/LW,FW
Bryan Rodney (D),Edmonton Oilers,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/15541/bryan-rodney,2011-2012,nhl,Bryan Rodney,D,DEF
Maxime Sauvé (C),Boston Bruins,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/17514/maxime-sauve,2011-2012,nhl,Maxime Sauvé,C,FW
Mike Hoffman (LW/C),Ottawa Senators,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/18800/mike-hoffman,2011-2012,nhl,Mike Hoffman,LW/C,FW
Cody Goloubef (D),Columbus Blue Jackets,1,0,0,0,0,0,1,https://www.eliteprospects.com/player/18594/cody-goloubef,2011-2012,nhl,Cody Goloubef,D,DEF
Ryan Thang (RW/LW),Nashville Predators,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11420/ryan-thang,2011-2012,nhl,Ryan Thang,RW/LW,FW
Jon Matsumoto (C),Florida Panthers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11409/jon-matsumoto,2011-2012,nhl,Jon Matsumoto,C,FW
Raitis Ivanans (LW),Calgary Flames,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10230/raitis-ivanans,2011-2012,nhl,Raitis Ivanans,LW,FW
D.J. King (LW/RW),Washington Capitals,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/10200/d.j.-king,2011-2012,nhl,D.J. King,LW/RW,FW
Brendan Bell (D),New York Rangers,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9514/brendan-bell,2011-2012,nhl,Brendan Bell,D,DEF
Ty Wishart (D),New York Islanders,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/9332/ty-wishart,2011-2012,nhl,Ty Wishart,D,DEF
Nolan Yonkman (D),Florida Panthers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/8796/nolan-yonkman,2011-2012,nhl,Nolan Yonkman,D,DEF
André Petersson (RW),Ottawa Senators,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/7039/andre-petersson,2011-2012,nhl,André Petersson,RW,FW
Matt Fraser (RW/LW),Dallas Stars,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/37148/matt-fraser,2011-2012,nhl,Matt Fraser,RW/LW,FW
Kris Foucault (W/C),Minnesota Wild,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/32805/kris-foucault,2011-2012,nhl,Kris Foucault,W/C,FW
Calvin de Haan (D),New York Islanders,1,0,0,0,0,0,1,https://www.eliteprospects.com/player/23814/calvin-de-haan,2011-2012,nhl,Calvin de Haan,D,DEF
Brenden Dillon (D),Dallas Stars,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/23790/brenden-dillon,2011-2012,nhl,Brenden Dillon,D,DEF
Trent Whitfield (C),Boston Bruins,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/8823/trent-whitfield,2011-2012,nhl,Trent Whitfield,C,FW
Tyler Cuma (D),Minnesota Wild,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/15385/tyler-cuma,2011-2012,nhl,Tyler Cuma,D,DEF
Scott Glennie (RW/C),Dallas Stars,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/13799/scott-glennie,2011-2012,nhl,Scott Glennie,RW/C,FW
Jon DiSalvatore (RW),Minnesota Wild,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/9451/jon-disalvatore,2011-2012,nhl,Jon DiSalvatore,RW,FW
Riley Sheahan (C/LW),Detroit Red Wings,1,0,0,0,0,4,0,https://www.eliteprospects.com/player/33929/riley-sheahan,2011-2012,nhl,Riley Sheahan,C/LW,FW
Jeremy Welsh (C/LW),Carolina Hurricanes,1,0,0,0,0,4,0,https://www.eliteprospects.com/player/37737/jeremy-welsh,2011-2012,nhl,Jeremy Welsh,C/LW,FW
Victor Oreskovich (RW),Vancouver Canucks,1,0,0,0,0,7,0,https://www.eliteprospects.com/player/41101/victor-oreskovich,2011-2012,nhl,Victor Oreskovich,RW,FW
Zack Stortini (RW),Nashville Predators,1,0,0,0,0,7,0,https://www.eliteprospects.com/player/11008/zack-stortini,2011-2012,nhl,Zack Stortini,RW,FW
Mat Clark (D),Anaheim Ducks,2,0,0,0,0,0,-2,https://www.eliteprospects.com/player/31560/mat-clark,2011-2012,nhl,Mat Clark,D,DEF
Brandon Saad (LW/RW),Chicago Blackhawks,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/31264/brandon-saad,2011-2012,nhl,Brandon Saad,LW/RW,FW
Derek Whitmore (LW),Buffalo Sabres,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/15061/derek-whitmore,2011-2012,nhl,Derek Whitmore,LW,FW
Colin Stuart (C/LW),Buffalo Sabres,2,0,0,0,0,0,-3,https://www.eliteprospects.com/player/11570/colin-stuart,2011-2012,nhl,Colin Stuart,C/LW,FW
Brett Carson (D),Calgary Flames,2,0,0,0,0,0,-2,https://www.eliteprospects.com/player/10406/brett-carson,2011-2012,nhl,Brett Carson,D,DEF
Bill Sweatt (LW),Vancouver Canucks,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/9322/bill-sweatt,2011-2012,nhl,Bill Sweatt,LW,FW
Mattias Ekholm (D),Nashville Predators,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8373/mattias-ekholm,2011-2012,nhl,Mattias Ekholm,D,DEF
Sean Collins (D),Washington Capitals,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/11422/sean-collins,2011-2012,nhl,Sean Collins,D,DEF
Patrick Maroon (LW/RW),Anaheim Ducks,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/12063/patrick-maroon,2011-2012,nhl,Patrick Maroon,LW/RW,FW
Mike Connolly (LW),Colorado Avalanche,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/18759/mike-connolly,2011-2012,nhl,Mike Connolly,LW,FW
Mark Borowiecki (D),Ottawa Senators,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/19223/mark-borowiecki,2011-2012,nhl,Mark Borowiecki,D,DEF
Kristian Huselius (LW),Columbus Blue Jackets,2,0,0,0,0,2,-2,https://www.eliteprospects.com/player/691/kristian-huselius,2011-2012,nhl,Kristian Huselius,LW,FW
Alexandre Bolduc (C),Phoenix Coyotes,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/9472/alexandre-bolduc,2011-2012,nhl,Alexandre Bolduc,C,FW
Derek Meech (D),Winnipeg Jets,2,0,0,0,0,4,1,https://www.eliteprospects.com/player/9506/derek-meech,2011-2012,nhl,Derek Meech,D,DEF
Trevor Gillies (LW),New York Islanders,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/13776/trevor-gillies,2011-2012,nhl,Trevor Gillies,LW,FW
Gabriel Dumont (C/RW),Montréal Canadiens,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/36736/gabriel-dumont,2011-2012,nhl,Gabriel Dumont,C/RW,FW
Evan Oberg (D),Tampa Bay Lightning,3,0,0,0,0,0,2,https://www.eliteprospects.com/player/34924/evan-oberg,2011-2012,nhl,Evan Oberg,D,DEF
Colby Robak (D),Florida Panthers,3,0,0,0,0,0,1,https://www.eliteprospects.com/player/17518/colby-robak,2011-2012,nhl,Colby Robak,D,DEF
Jeremy Morin (RW/LW),Chicago Blackhawks,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/17507/jeremy-morin,2011-2012,nhl,Jeremy Morin,RW/LW,FW
Matt Bartkowski (D),Boston Bruins,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/16707/matt-bartkowski,2011-2012,nhl,Matt Bartkowski,D,DEF
Paul Postma (D),Winnipeg Jets,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/15032/paul-postma,2011-2012,nhl,Paul Postma,D,DEF
Matt Donovan (D),New York Islanders,3,0,0,0,0,0,-3,https://www.eliteprospects.com/player/14126/matt-donovan,2011-2012,nhl,Matt Donovan,D,DEF
Evan Brophey (C/LW),Colorado Avalanche,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/11111/evan-brophey,2011-2012,nhl,Evan Brophey,C/LW,FW
Bobby Sanguinetti (D),Carolina Hurricanes,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/11110/bobby-sanguinetti,2011-2012,nhl,Bobby Sanguinetti,D,DEF
Kris Fredheim (D),Minnesota Wild,3,0,0,0,0,2,-2,https://www.eliteprospects.com/player/14864/kris-fredheim,2011-2012,nhl,Kris Fredheim,D,DEF
Reilly Smith (RW/LW),Dallas Stars,3,0,0,0,0,2,-3,https://www.eliteprospects.com/player/33903/reilly-smith,2011-2012,nhl,Reilly Smith,RW/LW,FW
Josh Hennessy (C),Boston Bruins,3,0,0,0,0,2,1,https://www.eliteprospects.com/player/10420/josh-hennessy,2011-2012,nhl,Josh Hennessy,C,FW
Pierre-Luc Létourneau-Leblond (LW/RW),Calgary Flames,3,0,0,0,0,10,1,https://www.eliteprospects.com/player/15208/pierre-luc-letourneau-leblond,2011-2012,nhl,Pierre-Luc Létourneau-Leblond,LW/RW,FW
Joel Rechlicz (RW),Washington Capitals,3,0,0,0,0,10,0,https://www.eliteprospects.com/player/12128/joel-rechlicz,2011-2012,nhl,Joel Rechlicz,RW,FW
Chris Mueller (C/RW),Nashville Predators,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/17839/chris-mueller,2011-2012,nhl,Chris Mueller,C/RW,FW
Brett Sterling (LW/RW),St. Louis Blues,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9408/brett-sterling,2011-2012,nhl,Brett Sterling,LW/RW,FW
Brandon Manning (D),Philadelphia Flyers,4,0,0,0,0,0,1,https://www.eliteprospects.com/player/23346/brandon-manning,2011-2012,nhl,Brandon Manning,D,DEF
Vladimir Zharkov (RW/LW),New Jersey Devils,4,0,0,0,0,0,-2,https://www.eliteprospects.com/player/9303/vladimir-zharkov,2011-2012,nhl,Vladimir Zharkov,RW/LW,FW
Mark Fraser (D),New Jersey Devils,4,0,0,0,0,14,-2,https://www.eliteprospects.com/player/11020/mark-fraser,2011-2012,nhl,Mark Fraser,D,DEF
Matt Walker (D),Philadelphia Flyers,4,0,0,0,0,16,-2,https://www.eliteprospects.com/player/8798/matt-walker,2011-2012,nhl,Matt Walker,D,DEF
Joakim Andersson (C),Detroit Red Wings,5,0,0,0,0,0,1,https://www.eliteprospects.com/player/4087/joakim-andersson,2011-2012,nhl,Joakim Andersson,C,FW
Taylor Chorney (D),totals,5,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9204/taylor-chorney,2011-2012,nhl,Taylor Chorney,D,DEF
Kyle Wilson (C),Nashville Predators,5,0,0,0,0,0,-1,https://www.eliteprospects.com/player/11750/kyle-wilson,2011-2012,nhl,Kyle Wilson,C,FW
Colin McDonald (RW),Pittsburgh Penguins,5,0,0,0,0,0,0,https://www.eliteprospects.com/player/13411/colin-mcdonald,2011-2012,nhl,Colin McDonald,RW,FW
Dalton Prout (D),Columbus Blue Jackets,5,0,0,0,0,0,1,https://www.eliteprospects.com/player/22629/dalton-prout,2011-2012,nhl,Dalton Prout,D,DEF
Joe Piskula (D),Calgary Flames,5,0,0,0,0,2,-5,https://www.eliteprospects.com/player/14335/joe-piskula,2011-2012,nhl,Joe Piskula,D,DEF
Rhett Rakhshani (RW),New York Islanders,5,0,0,0,0,2,0,https://www.eliteprospects.com/player/9315/rhett-rakhshani,2011-2012,nhl,Rhett Rakhshani,RW,FW
Ben Holmstrom (C),Philadelphia Flyers,5,0,0,0,0,2,0,https://www.eliteprospects.com/player/38349/ben-holmstrom,2011-2012,nhl,Ben Holmstrom,C,FW
Brett Festerling (D),Winnipeg Jets,5,0,0,0,0,2,-1,https://www.eliteprospects.com/player/14082/brett-festerling,2011-2012,nhl,Brett Festerling,D,DEF
Tomas Kundratek (D),Washington Capitals,5,0,0,0,0,2,0,https://www.eliteprospects.com/player/13651/tomas-kundratek,2011-2012,nhl,Tomas Kundratek,D,DEF
Clay Wilson (D),Calgary Flames,5,0,0,0,0,4,0,https://www.eliteprospects.com/player/11404/clay-wilson,2011-2012,nhl,Clay Wilson,D,DEF
Mark Bell (C/LW),Anaheim Ducks,5,0,0,0,0,5,0,https://www.eliteprospects.com/player/8765/mark-bell,2011-2012,nhl,Mark Bell,C/LW,FW
Lane MacDermid (LW/RW),Boston Bruins,5,0,0,0,0,5,-2,https://www.eliteprospects.com/player/23003/lane-macdermid,2011-2012,nhl,Lane MacDermid,LW/RW,FW
Mattias Ritola (LW/RW),Tampa Bay Lightning,5,0,0,0,0,6,-2,https://www.eliteprospects.com/player/2050/mattias-ritola,2011-2012,nhl,Mattias Ritola,LW/RW,FW
Bracken Kearns (C),Florida Panthers,5,0,0,0,0,10,0,https://www.eliteprospects.com/player/11551/bracken-kearns,2011-2012,nhl,Bracken Kearns,C,FW
Joe Finley (D),Buffalo Sabres,5,0,0,0,0,12,-3,https://www.eliteprospects.com/player/12209/joe-finley,2011-2012,nhl,Joe Finley,D,DEF
Patrice Cormier (C),Winnipeg Jets,6,0,0,0,0,0,0,https://www.eliteprospects.com/player/19042/patrice-cormier,2011-2012,nhl,Patrice Cormier,C,FW
Mark Mancari (RW/LW),Vancouver Canucks,6,0,0,0,0,0,0,https://www.eliteprospects.com/player/8955/mark-mancari,2011-2012,nhl,Mark Mancari,RW/LW,FW
Robert Bortuzzo (D),Pittsburgh Penguins,6,0,0,0,0,2,1,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2011-2012,nhl,Robert Bortuzzo,D,DEF
Carl Klingberg (RW),Winnipeg Jets,6,0,0,0,0,4,-1,https://www.eliteprospects.com/player/9791/carl-klingberg,2011-2012,nhl,Carl Klingberg,RW,FW
Rostislav Olesz (LW/RW),Chicago Blackhawks,6,0,0,0,0,6,-1,https://www.eliteprospects.com/player/8652/rostislav-olesz,2011-2012,nhl,Rostislav Olesz,LW/RW,FW
Jean-François Jacques (LW/C),Anaheim Ducks,6,0,0,0,0,12,2,https://www.eliteprospects.com/player/9026/jean-francois-jacques,2011-2012,nhl,Jean-François Jacques,LW/C,FW
Aaron Gagnon (C/RW),Winnipeg Jets,7,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9498/aaron-gagnon,2011-2012,nhl,Aaron Gagnon,C/RW,FW
Steven Zalewski (C/LW),New Jersey Devils,7,0,0,0,0,0,-2,https://www.eliteprospects.com/player/15057/steven-zalewski,2011-2012,nhl,Steven Zalewski,C/LW,FW
Andy Miele (C),Phoenix Coyotes,7,0,0,0,0,6,-3,https://www.eliteprospects.com/player/15665/andy-miele,2011-2012,nhl,Andy Miele,C,FW
Frazer McLaren (LW),San Jose Sharks,7,0,0,0,0,9,0,https://www.eliteprospects.com/player/14501/frazer-mclaren,2011-2012,nhl,Frazer McLaren,LW,FW
Kris Newbury (C/LW),New York Rangers,7,0,0,0,0,24,-1,https://www.eliteprospects.com/player/11039/kris-newbury,2011-2012,nhl,Kris Newbury,C/LW,FW
Dane Byers (LW/RW),Columbus Blue Jackets,8,0,0,0,0,29,0,https://www.eliteprospects.com/player/9489/dane-byers,2011-2012,nhl,Dane Byers,LW/RW,FW
Greg Nemisz (RW),Calgary Flames,9,0,0,0,0,0,1,https://www.eliteprospects.com/player/14359/greg-nemisz,2011-2012,nhl,Greg Nemisz,RW,FW
Aaron Ness (D),New York Islanders,9,0,0,0,0,2,0,https://www.eliteprospects.com/player/17497/aaron-ness,2011-2012,nhl,Aaron Ness,D,DEF
Arturs Kulda (D),Winnipeg Jets,9,0,0,0,0,4,3,https://www.eliteprospects.com/player/11357/arturs-kulda,2011-2012,nhl,Arturs Kulda,D,DEF
Kenndal McArdle (LW),Winnipeg Jets,9,0,0,0,0,4,-3,https://www.eliteprospects.com/player/10440/kenndal-mcardle,2011-2012,nhl,Kenndal McArdle,LW,FW
Teemu Laakso (D),Nashville Predators,9,0,0,0,0,8,-1,https://www.eliteprospects.com/player/4417/teemu-laakso,2011-2012,nhl,Teemu Laakso,D,DEF
Tyson Barrie (D),Colorado Avalanche,10,0,0,0,0,0,-2,https://www.eliteprospects.com/player/15127/tyson-barrie,2011-2012,nhl,Tyson Barrie,D,DEF
Brandon Segal (RW),Tampa Bay Lightning,10,0,0,0,0,4,-2,https://www.eliteprospects.com/player/14081/brandon-segal,2011-2012,nhl,Brandon Segal,RW,FW
Kevin Marshall (D),Philadelphia Flyers,10,0,0,0,0,8,-1,https://www.eliteprospects.com/player/12508/kevin-marshall,2011-2012,nhl,Kevin Marshall,D,DEF
John McCarthy (C),San Jose Sharks,10,0,0,0,0,10,-2,https://www.eliteprospects.com/player/12262/john-mccarthy,2011-2012,nhl,John McCarthy,C,FW
Guillaume Desbiens (RW/LW),Calgary Flames,10,0,0,0,0,25,-1,https://www.eliteprospects.com/player/11497/guillaume-desbiens,2011-2012,nhl,Guillaume Desbiens,RW/LW,FW
Andreas Engqvist (C),Montréal Canadiens,12,0,0,0,0,4,-1,https://www.eliteprospects.com/player/6626/andreas-engqvist,2011-2012,nhl,Andreas Engqvist,C,FW
Steve MacIntyre (LW),Pittsburgh Penguins,12,0,0,0,0,6,0,https://www.eliteprospects.com/player/14043/steve-macintyre,2011-2012,nhl,Steve MacIntyre,LW,FW
Micheal Haley (C/W),New York Islanders,14,0,0,0,0,57,-1,https://www.eliteprospects.com/player/14655/micheal-haley,2011-2012,nhl,Micheal Haley,C/W,FW
Carter Ashton (RW/LW),Toronto Maple Leafs,15,0,0,0,0,13,-10,https://www.eliteprospects.com/player/21033/carter-ashton,2011-2012,nhl,Carter Ashton,RW/LW,FW
Tim Sestito (C/LW),New Jersey Devils,18,0,0,0,0,7,-5,https://www.eliteprospects.com/player/9736/tim-sestito,2011-2012,nhl,Tim Sestito,C/LW,FW
Brandon Bollig (LW/C),Chicago Blackhawks,18,0,0,0,0,58,-2,https://www.eliteprospects.com/player/39199/brandon-bollig,2011-2012,nhl,Brandon Bollig,LW/C,FW
Philippe Dupuis (C/RW),Toronto Maple Leafs,30,0,0,0,0,16,-2,https://www.eliteprospects.com/player/11564/philippe-dupuis,2011-2012,nhl,Philippe Dupuis,C/RW,FW
Jay Rosehill (LW),Toronto Maple Leafs,31,0,0,0,0,60,-4,https://www.eliteprospects.com/player/8926/jay-rosehill,2011-2012,nhl,Jay Rosehill,LW,FW
Eric Boulton (LW),New Jersey Devils,51,0,0,0,0,115,-12,https://www.eliteprospects.com/player/8556/eric-boulton,2011-2012,nhl,Eric Boulton,LW,FW
