player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Peter Forsberg (C),Colorado Avalanche,75,29,77,106,1.41,70,52,https://www.eliteprospects.com/player/710/peter-forsberg,2002-2003,nhl,Peter Forsberg,C,FW
Markus Näslund (LW),Vancouver Canucks,82,48,56,104,1.27,52,6,https://www.eliteprospects.com/player/697/markus-naslund,2002-2003,nhl,Markus Näslund,LW,FW
Joe Thornton (C),Boston Bruins,77,36,65,101,1.31,109,12,https://www.eliteprospects.com/player/3670/joe-thornton,2002-2003,nhl,Joe Thornton,C,FW
Milan Hejduk (RW),Colorado Avalanche,82,50,48,98,1.2,32,52,https://www.eliteprospects.com/player/8603/milan-hejduk,2002-2003,nhl,Milan Hejduk,RW,FW
Todd Bertuzzi (RW/LW),Vancouver Canucks,82,46,51,97,1.18,144,2,https://www.eliteprospects.com/player/9081/todd-bertuzzi,2002-2003,nhl,Todd Bertuzzi,RW/LW,FW
Pavol Demitra (C),St. Louis Blues,78,36,57,93,1.19,32,0,https://www.eliteprospects.com/player/8596/pavol-demitra,2002-2003,nhl,Pavol Demitra,C,FW
Glen Murray (RW),Boston Bruins,82,44,48,92,1.12,64,9,https://www.eliteprospects.com/player/8576/glen-murray,2002-2003,nhl,Glen Murray,RW,FW
Mario Lemieux (C),Pittsburgh Penguins,67,28,63,91,1.36,43,-25,https://www.eliteprospects.com/player/9679/mario-lemieux,2002-2003,nhl,Mario Lemieux,C,FW
Dany Heatley (LW/RW),Atlanta Thrashers,77,41,48,89,1.16,58,-8,https://www.eliteprospects.com/player/3664/dany-heatley,2002-2003,nhl,Dany Heatley,LW/RW,FW
Zigmund Pálffy (RW),Los Angeles Kings,76,37,48,85,1.12,47,22,https://www.eliteprospects.com/player/12627/zigmund-palffy,2002-2003,nhl,Zigmund Pálffy,RW,FW
Mike Modano (C),Dallas Stars,79,28,57,85,1.08,30,34,https://www.eliteprospects.com/player/8965/mike-modano,2002-2003,nhl,Mike Modano,C,FW
Sergei Fedorov (C),Detroit Red Wings,80,36,47,83,1.04,52,15,https://www.eliteprospects.com/player/8619/sergei-fedorov,2002-2003,nhl,Sergei Fedorov,C,FW
Paul Kariya (LW),Mighty Ducks of Anaheim,82,25,56,81,0.99,48,-3,https://www.eliteprospects.com/player/9002/paul-kariya,2002-2003,nhl,Paul Kariya,LW,FW
Marián Hossa (RW),Ottawa Senators,80,45,35,80,1,34,8,https://www.eliteprospects.com/player/4720/marian-hossa,2002-2003,nhl,Marián Hossa,RW,FW
Alexander Mogilny (RW),Toronto Maple Leafs,73,33,46,79,1.08,12,4,https://www.eliteprospects.com/player/21327/alexander-mogilny,2002-2003,nhl,Alexander Mogilny,RW,FW
Václav Prospal (LW/C),Tampa Bay Lightning,80,22,57,79,0.99,53,9,https://www.eliteprospects.com/player/8641/vaclav-prospal,2002-2003,nhl,Václav Prospal,LW/C,FW
Vincent Lecavalier (C),Tampa Bay Lightning,80,33,45,78,0.98,39,0,https://www.eliteprospects.com/player/3667/vincent-lecavalier,2002-2003,nhl,Vincent Lecavalier,C,FW
Daniel Alfredsson (RW),Ottawa Senators,78,27,51,78,1,42,15,https://www.eliteprospects.com/player/702/daniel-alfredsson,2002-2003,nhl,Daniel Alfredsson,RW,FW
Alexei Kovalev (RW),totals,78,37,40,77,0.99,70,-9,https://www.eliteprospects.com/player/8670/alexei-kovalev,2002-2003,nhl,Alexei Kovalev,RW,FW
Jaromír Jágr (RW),Washington Capitals,75,36,41,77,1.03,38,5,https://www.eliteprospects.com/player/8627/jaromir-jagr,2002-2003,nhl,Jaromír Jágr,RW,FW
Brett Hull (RW),Detroit Red Wings,82,37,39,76,0.93,22,11,https://www.eliteprospects.com/player/21341/brett-hull,2002-2003,nhl,Brett Hull,RW,FW
Ray Whitney (LW/RW),Columbus Blue Jackets,81,24,52,76,0.94,22,-26,https://www.eliteprospects.com/player/8824/ray-whitney,2002-2003,nhl,Ray Whitney,LW/RW,FW
Miroslav Satan (RW),Buffalo Sabres,79,26,49,75,0.95,20,-3,https://www.eliteprospects.com/player/666/miroslav-satan,2002-2003,nhl,Miroslav Satan,RW,FW
Brad Richards (C),Tampa Bay Lightning,80,17,57,74,0.93,24,3,https://www.eliteprospects.com/player/4723/brad-richards,2002-2003,nhl,Brad Richards,C,FW
Mats Sundin (C),Toronto Maple Leafs,75,37,35,72,0.96,58,1,https://www.eliteprospects.com/player/467/mats-sundin,2002-2003,nhl,Mats Sundin,C,FW
Brendan Morrison (C),Vancouver Canucks,82,25,46,71,0.87,36,18,https://www.eliteprospects.com/player/4321/brendan-morrison,2002-2003,nhl,Brendan Morrison,C,FW
Saku Koivu (C),Montréal Canadiens,82,21,50,71,0.87,72,5,https://www.eliteprospects.com/player/2669/saku-koivu,2002-2003,nhl,Saku Koivu,C,FW
Martin St-Louis (RW),Tampa Bay Lightning,82,33,37,70,0.85,32,10,https://www.eliteprospects.com/player/8772/martin-st-louis,2002-2003,nhl,Martin St-Louis,RW,FW
Vyacheslav Kozlov (LW),Atlanta Thrashers,79,21,49,70,0.89,66,-10,https://www.eliteprospects.com/player/8544/vyacheslav-kozlov,2002-2003,nhl,Vyacheslav Kozlov,LW,FW
Robert Lang (C),Washington Capitals,82,22,47,69,0.84,22,12,https://www.eliteprospects.com/player/8617/robert-lang,2002-2003,nhl,Robert Lang,C,FW
Brendan Shanahan (LW),Detroit Red Wings,78,30,38,68,0.87,103,5,https://www.eliteprospects.com/player/8693/brendan-shanahan,2002-2003,nhl,Brendan Shanahan,LW,FW
Andrew Cassels (C),Columbus Blue Jackets,79,20,48,68,0.86,30,-4,https://www.eliteprospects.com/player/42363/andrew-cassels,2002-2003,nhl,Andrew Cassels,C,FW
Al MacInnis (D),St. Louis Blues,80,16,52,68,0.85,61,22,https://www.eliteprospects.com/player/21307/al-macinnis,2002-2003,nhl,Al MacInnis,D,DEF
Ilya Kovalchuk (LW),Atlanta Thrashers,81,38,29,67,0.83,57,-24,https://www.eliteprospects.com/player/3660/ilya-kovalchuk,2002-2003,nhl,Ilya Kovalchuk,LW,FW
Jarome Iginla (RW),Calgary Flames,75,35,32,67,0.89,49,-10,https://www.eliteprospects.com/player/9036/jarome-iginla,2002-2003,nhl,Jarome Iginla,RW,FW
Geoff Sanderson (LW),Columbus Blue Jackets,82,34,33,67,0.82,34,-4,https://www.eliteprospects.com/player/8780/geoff-sanderson,2002-2003,nhl,Geoff Sanderson,LW,FW
Alex Tanguay (LW),Colorado Avalanche,82,26,41,67,0.82,36,34,https://www.eliteprospects.com/player/8779/alex-tanguay,2002-2003,nhl,Alex Tanguay,LW,FW
Cory Stillman (LW),St. Louis Blues,79,24,43,67,0.85,56,12,https://www.eliteprospects.com/player/8894/cory-stillman,2002-2003,nhl,Cory Stillman,LW,FW
Sergei Gonchar (D),Washington Capitals,82,18,49,67,0.82,52,13,https://www.eliteprospects.com/player/8678/sergei-gonchar,2002-2003,nhl,Sergei Gonchar,D,DEF
Doug Weight (C),St. Louis Blues,70,15,52,67,0.96,52,-6,https://www.eliteprospects.com/player/8733/doug-weight,2002-2003,nhl,Doug Weight,C,FW
Olli Jokinen (C),Florida Panthers,81,36,29,65,0.8,79,-17,https://www.eliteprospects.com/player/2679/olli-jokinen,2002-2003,nhl,Olli Jokinen,C,FW
Marián Gáborík (RW),Minnesota Wild,81,30,35,65,0.8,46,12,https://www.eliteprospects.com/player/3665/marian-gaborik,2002-2003,nhl,Marián Gáborík,RW,FW
Alexei Yashin (C/W),New York Islanders,81,26,39,65,0.8,32,-12,https://www.eliteprospects.com/player/8695/alexei-yashin,2002-2003,nhl,Alexei Yashin,C/W,FW
Teemu Selänne (RW),San Jose Sharks,82,28,36,64,0.78,30,-6,https://www.eliteprospects.com/player/2683/teemu-selanne,2002-2003,nhl,Teemu Selänne,RW,FW
Mike Johnson (RW),Phoenix Coyotes,82,23,40,63,0.77,47,9,https://www.eliteprospects.com/player/5687/mike-johnson,2002-2003,nhl,Mike Johnson,RW,FW
Nicklas Lidström (D),Detroit Red Wings,82,18,44,62,0.76,38,40,https://www.eliteprospects.com/player/722/nicklas-lidstrom,2002-2003,nhl,Nicklas Lidström,D,DEF
Jeff O'Neill (RW),Carolina Hurricanes,82,30,31,61,0.74,38,-21,https://www.eliteprospects.com/player/8938/jeff-o-neill,2002-2003,nhl,Jeff O'Neill,RW,FW
Ryan Smyth (LW),Edmonton Oilers,66,27,34,61,0.92,67,5,https://www.eliteprospects.com/player/8888/ryan-smyth,2002-2003,nhl,Ryan Smyth,LW,FW
Steve Sullivan (LW),Chicago Blackhawks,82,26,35,61,0.74,42,15,https://www.eliteprospects.com/player/8896/steve-sullivan,2002-2003,nhl,Steve Sullivan,LW,FW
Vincent Damphousse (C),San Jose Sharks,82,23,38,61,0.74,66,-13,https://www.eliteprospects.com/player/21515/vincent-damphousse,2002-2003,nhl,Vincent Damphousse,C,FW
Anson Carter (RW),totals,79,26,34,60,0.76,26,-11,https://www.eliteprospects.com/player/9111/anson-carter,2002-2003,nhl,Anson Carter,RW,FW
Todd White (C),Ottawa Senators,80,25,35,60,0.75,28,19,https://www.eliteprospects.com/player/5532/todd-white,2002-2003,nhl,Todd White,C,FW
Todd Marchant (C),Edmonton Oilers,77,20,40,60,0.78,48,13,https://www.eliteprospects.com/player/8532/todd-marchant,2002-2003,nhl,Todd Marchant,C,FW
Michael Nylander (C),totals,80,17,43,60,0.75,40,3,https://www.eliteprospects.com/player/693/michael-nylander,2002-2003,nhl,Michael Nylander,C,FW
Petr Sýkora (RW),Mighty Ducks of Anaheim,82,34,25,59,0.72,24,-7,https://www.eliteprospects.com/player/8692/petr-sykora,2002-2003,nhl,Petr Sýkora,RW,FW
Mike Knuble (RW),Boston Bruins,75,30,29,59,0.79,45,18,https://www.eliteprospects.com/player/4322/mike-knuble,2002-2003,nhl,Mike Knuble,RW,FW
Jeremy Roenick (C),Philadelphia Flyers,79,27,32,59,0.75,75,20,https://www.eliteprospects.com/player/8929/jeremy-roenick,2002-2003,nhl,Jeremy Roenick,C,FW
Brian Rolston (LW),Boston Bruins,81,27,32,59,0.73,32,1,https://www.eliteprospects.com/player/8927/brian-rolston,2002-2003,nhl,Brian Rolston,LW,FW
Martin Havlát (RW/LW),Ottawa Senators,67,24,35,59,0.88,30,20,https://www.eliteprospects.com/player/8624/martin-havlat,2002-2003,nhl,Martin Havlát,RW/LW,FW
Craig Conroy (C),Calgary Flames,79,22,37,59,0.75,36,-4,https://www.eliteprospects.com/player/9121/craig-conroy,2002-2003,nhl,Craig Conroy,C,FW
Petr Nedvěd (C),New York Rangers,78,27,31,58,0.74,64,-4,https://www.eliteprospects.com/player/8684/petr-nedved,2002-2003,nhl,Petr Nedvěd,C,FW
Joe Sakic (C),Colorado Avalanche,58,26,32,58,1,24,4,https://www.eliteprospects.com/player/8862/joe-sakic,2002-2003,nhl,Joe Sakic,C,FW
Daniel Brière (C),totals,82,24,34,58,0.71,62,-20,https://www.eliteprospects.com/player/8770/daniel-briere,2002-2003,nhl,Daniel Brière,C,FW
Shane Doan (RW),Phoenix Coyotes,82,21,37,58,0.71,86,3,https://www.eliteprospects.com/player/9137/shane-doan,2002-2003,nhl,Shane Doan,RW,FW
Steve Rucchin (C),Mighty Ducks of Anaheim,82,20,38,58,0.71,12,-14,https://www.eliteprospects.com/player/8555/steve-rucchin,2002-2003,nhl,Steve Rucchin,C,FW
Alexei Zhamnov (C),Chicago Blackhawks,74,15,43,58,0.78,70,0,https://www.eliteprospects.com/player/8572/alexei-zhamnov,2002-2003,nhl,Alexei Zhamnov,C,FW
Patrik Elias (LW),New Jersey Devils,81,28,29,57,0.7,22,17,https://www.eliteprospects.com/player/8698/patrik-elias,2002-2003,nhl,Patrik Elias,LW,FW
Patrick Marleau (LW),San Jose Sharks,82,28,29,57,0.7,33,-10,https://www.eliteprospects.com/player/3671/patrick-marleau,2002-2003,nhl,Patrick Marleau,LW,FW
Scott Mellanby (RW),St. Louis Blues,80,26,31,57,0.71,176,1,https://www.eliteprospects.com/player/8570/scott-mellanby,2002-2003,nhl,Scott Mellanby,RW,FW
Ladislav Nagy (LW/RW),Phoenix Coyotes,80,22,35,57,0.71,92,17,https://www.eliteprospects.com/player/5522/ladislav-nagy,2002-2003,nhl,Ladislav Nagy,LW/RW,FW
Ron Francis (C),Carolina Hurricanes,82,22,35,57,0.7,30,-22,https://www.eliteprospects.com/player/21347/ron-francis,2002-2003,nhl,Ron Francis,C,FW
Peter Bondra (RW),Washington Capitals,76,30,26,56,0.74,52,-3,https://www.eliteprospects.com/player/8553/peter-bondra,2002-2003,nhl,Peter Bondra,RW,FW
Viktor Kozlov (C/RW),Florida Panthers,74,22,34,56,0.76,18,-8,https://www.eliteprospects.com/player/8699/viktor-kozlov,2002-2003,nhl,Viktor Kozlov,C/RW,FW
Keith Tkachuk (LW),St. Louis Blues,56,31,24,55,0.98,139,1,https://www.eliteprospects.com/player/8856/keith-tkachuk,2002-2003,nhl,Keith Tkachuk,LW,FW
Jason Blake (LW/C),New York Islanders,81,25,30,55,0.68,58,16,https://www.eliteprospects.com/player/8782/jason-blake,2002-2003,nhl,Jason Blake,LW/C,FW
Jamie Langenbrunner (RW),New Jersey Devils,78,22,33,55,0.71,65,17,https://www.eliteprospects.com/player/8742/jamie-langenbrunner,2002-2003,nhl,Jamie Langenbrunner,RW,FW
Scott Gomez (C),New Jersey Devils,80,13,42,55,0.69,48,17,https://www.eliteprospects.com/player/9050/scott-gomez,2002-2003,nhl,Scott Gomez,C,FW
Sergei Zubov (D),Dallas Stars,82,11,44,55,0.67,26,21,https://www.eliteprospects.com/player/8508/sergei-zubov,2002-2003,nhl,Sergei Zubov,D,DEF
Owen Nolan (RW),totals,75,29,25,54,0.72,107,-3,https://www.eliteprospects.com/player/9674/owen-nolan,2002-2003,nhl,Owen Nolan,RW,FW
Radek Bonk (C),Ottawa Senators,70,22,32,54,0.77,36,6,https://www.eliteprospects.com/player/8671/radek-bonk,2002-2003,nhl,Radek Bonk,C,FW
Chris Drury (C),Calgary Flames,80,23,30,53,0.66,33,-9,https://www.eliteprospects.com/player/8804/chris-drury,2002-2003,nhl,Chris Drury,C,FW
Eric Lindros (C),New York Rangers,81,19,34,53,0.65,141,5,https://www.eliteprospects.com/player/8998/eric-lindros,2002-2003,nhl,Eric Lindros,C,FW
Dan Boyle (D),Tampa Bay Lightning,77,13,40,53,0.69,44,9,https://www.eliteprospects.com/player/5369/dan-boyle,2002-2003,nhl,Dan Boyle,D,DEF
Martin Gélinas (LW),Calgary Flames,81,21,31,52,0.64,51,-3,https://www.eliteprospects.com/player/8787/martin-gelinas,2002-2003,nhl,Martin Gélinas,LW,FW
Mark Recchi (RW),Philadelphia Flyers,79,20,32,52,0.66,35,0,https://www.eliteprospects.com/player/8869/mark-recchi,2002-2003,nhl,Mark Recchi,RW,FW
Daymond Langkow (C),Phoenix Coyotes,82,20,32,52,0.63,56,20,https://www.eliteprospects.com/player/8986/daymond-langkow,2002-2003,nhl,Daymond Langkow,C,FW
Jeff Friesen (LW),New Jersey Devils,81,23,28,51,0.63,26,23,https://www.eliteprospects.com/player/9159/jeff-friesen,2002-2003,nhl,Jeff Friesen,LW,FW
Mike York (C/W),Edmonton Oilers,71,22,29,51,0.72,10,-8,https://www.eliteprospects.com/player/8730/mike-york,2002-2003,nhl,Mike York,C/W,FW
Mike Comrie (C),Edmonton Oilers,69,20,31,51,0.74,90,-18,https://www.eliteprospects.com/player/4701/mike-comrie,2002-2003,nhl,Mike Comrie,C,FW
Tony Amonte (RW/LW),totals,72,20,31,51,0.71,28,0,https://www.eliteprospects.com/player/9065/tony-amonte,2002-2003,nhl,Tony Amonte,RW/LW,FW
Steven Reinprecht (C),Colorado Avalanche,77,18,33,51,0.66,18,-6,https://www.eliteprospects.com/player/8725/steven-reinprecht,2002-2003,nhl,Steven Reinprecht,C,FW
Jozef Stümpel (C),Boston Bruins,78,14,37,51,0.65,12,0,https://www.eliteprospects.com/player/8649/jozef-stumpel,2002-2003,nhl,Jozef Stümpel,C,FW
Pavel Datsyuk (C),Detroit Red Wings,64,12,39,51,0.8,20,20,https://www.eliteprospects.com/player/8615/pavel-datsyuk,2002-2003,nhl,Pavel Datsyuk,C,FW
Bill Guerin (RW),Dallas Stars,64,25,25,50,0.78,113,5,https://www.eliteprospects.com/player/9053/bill-guerin,2002-2003,nhl,Bill Guerin,RW,FW
Marc Savard (C),totals,67,17,33,50,0.75,85,-14,https://www.eliteprospects.com/player/8574/marc-savard,2002-2003,nhl,Marc Savard,C,FW
Mathieu Schneider (D),totals,78,16,34,50,0.64,73,2,https://www.eliteprospects.com/player/8875/mathieu-schneider,2002-2003,nhl,Mathieu Schneider,D,DEF
Kip Miller (LW),Washington Capitals,72,12,38,50,0.69,18,-1,https://www.eliteprospects.com/player/24270/kip-miller,2002-2003,nhl,Kip Miller,LW,FW
Richard Zedník (RW/LW),Montréal Canadiens,80,30,19,49,0.61,79,4,https://www.eliteprospects.com/player/8631/richard-zednik,2002-2003,nhl,Richard Zedník,RW/LW,FW
Eric Boguniecki (C/RW),St. Louis Blues,80,22,27,49,0.61,38,22,https://www.eliteprospects.com/player/8790/eric-boguniecki,2002-2003,nhl,Eric Boguniecki,C/RW,FW
Jere Lehtinen (LW),Dallas Stars,80,31,17,48,0.6,20,39,https://www.eliteprospects.com/player/2687/jere-lehtinen,2002-2003,nhl,Jere Lehtinen,LW,FW
Marco Sturm (LW),San Jose Sharks,82,28,20,48,0.59,16,9,https://www.eliteprospects.com/player/8573/marco-sturm,2002-2003,nhl,Marco Sturm,LW,FW
Mark Parrish (RW),New York Islanders,81,23,25,48,0.59,28,-11,https://www.eliteprospects.com/player/8905/mark-parrish,2002-2003,nhl,Mark Parrish,RW,FW
Pascal Dupuis (LW),Minnesota Wild,80,20,28,48,0.6,44,17,https://www.eliteprospects.com/player/8789/pascal-dupuis,2002-2003,nhl,Pascal Dupuis,LW,FW
David Legwand (C),Nashville Predators,64,17,31,48,0.75,34,-2,https://www.eliteprospects.com/player/3668/david-legwand,2002-2003,nhl,David Legwand,C,FW
Cliff Ronning (C),Minnesota Wild,80,17,31,48,0.6,24,-6,https://www.eliteprospects.com/player/31529/cliff-ronning,2002-2003,nhl,Cliff Ronning,C,FW
Derek Morris (D),Colorado Avalanche,75,11,37,48,0.64,68,16,https://www.eliteprospects.com/player/8963/derek-morris,2002-2003,nhl,Derek Morris,D,DEF
Tom Poti (D),New York Rangers,80,11,37,48,0.6,58,-6,https://www.eliteprospects.com/player/8918/tom-poti,2002-2003,nhl,Tom Poti,D,DEF
Jason Arnott (C/RW),Dallas Stars,72,23,24,47,0.65,51,9,https://www.eliteprospects.com/player/9068/jason-arnott,2002-2003,nhl,Jason Arnott,C/RW,FW
Tomas Kaberle (D),Toronto Maple Leafs,82,11,36,47,0.57,30,20,https://www.eliteprospects.com/player/8542/tomas-kaberle,2002-2003,nhl,Tomas Kaberle,D,DEF
Yanic Perreault (C),Montréal Canadiens,73,24,22,46,0.63,30,-11,https://www.eliteprospects.com/player/8912/yanic-perreault,2002-2003,nhl,Yanic Perreault,C,FW
Bryan Smolinski (C),totals,68,21,25,46,0.68,20,0,https://www.eliteprospects.com/player/8887/bryan-smolinski,2002-2003,nhl,Bryan Smolinski,C,FW
David Výborný (C),Columbus Blue Jackets,79,20,26,46,0.58,16,12,https://www.eliteprospects.com/player/1920/david-vyborny,2002-2003,nhl,David Výborný,C,FW
Keith Primeau (C),Philadelphia Flyers,80,19,27,46,0.58,93,4,https://www.eliteprospects.com/player/8863/keith-primeau,2002-2003,nhl,Keith Primeau,C,FW
Martin Straka (C),Pittsburgh Penguins,60,18,28,46,0.77,12,-18,https://www.eliteprospects.com/player/8689/martin-straka,2002-2003,nhl,Martin Straka,C,FW
Andrew Brunette (LW),Minnesota Wild,82,18,28,46,0.56,30,-10,https://www.eliteprospects.com/player/9101/andrew-brunette,2002-2003,nhl,Andrew Brunette,LW,FW
Ed Jovanovski (D),Vancouver Canucks,67,6,40,46,0.69,113,19,https://www.eliteprospects.com/player/9035/ed-jovanovski,2002-2003,nhl,Ed Jovanovski,D,DEF
Dave Scatchard (C),New York Islanders,81,27,18,45,0.56,108,9,https://www.eliteprospects.com/player/8873/dave-scatchard,2002-2003,nhl,Dave Scatchard,C,FW
Rob Blake (D),Colorado Avalanche,79,17,28,45,0.57,57,20,https://www.eliteprospects.com/player/8580/rob-blake,2002-2003,nhl,Rob Blake,D,DEF
Joe Nieuwendyk (C),New Jersey Devils,80,17,28,45,0.56,56,10,https://www.eliteprospects.com/player/8950/joe-nieuwendyk,2002-2003,nhl,Joe Nieuwendyk,C,FW
Nikolai Antropov (C/W),Toronto Maple Leafs,72,16,29,45,0.63,124,11,https://www.eliteprospects.com/player/8657/nikolai-antropov,2002-2003,nhl,Nikolai Antropov,C/W,FW
Chris Gratton (C),totals,80,15,30,45,0.56,107,-16,https://www.eliteprospects.com/player/9167/chris-gratton,2002-2003,nhl,Chris Gratton,C,FW
Wade Redden (D),Ottawa Senators,76,10,35,45,0.59,70,23,https://www.eliteprospects.com/player/8931/wade-redden,2002-2003,nhl,Wade Redden,D,DEF
Adam Oates (C),Mighty Ducks of Anaheim,67,9,36,45,0.67,16,-1,https://www.eliteprospects.com/player/21367/adam-oates,2002-2003,nhl,Adam Oates,C,FW
Jaroslav Spacek (D),Columbus Blue Jackets,81,9,36,45,0.56,80,-23,https://www.eliteprospects.com/player/1668/jaroslav-spacek,2002-2003,nhl,Jaroslav Spacek,D,DEF
Robert Svehla (D),Toronto Maple Leafs,82,7,38,45,0.55,46,13,https://www.eliteprospects.com/player/1909/robert-svehla,2002-2003,nhl,Robert Svehla,D,DEF
Michal Handzus (C),Philadelphia Flyers,82,23,21,44,0.54,46,13,https://www.eliteprospects.com/player/8683/michal-handzus,2002-2003,nhl,Michal Handzus,C,FW
Éric Dazé (LW),Chicago Blackhawks,54,22,22,44,0.81,14,10,https://www.eliteprospects.com/player/9131/eric-daze,2002-2003,nhl,Éric Dazé,LW,FW
Henrik Zetterberg (C),Detroit Red Wings,79,22,22,44,0.56,8,6,https://www.eliteprospects.com/player/285/henrik-zetterberg,2002-2003,nhl,Henrik Zetterberg,C,FW
Sandis Ozolins (D),totals,82,12,32,44,0.54,56,-6,https://www.eliteprospects.com/player/8690/sandis-ozolins,2002-2003,nhl,Sandis Ozolins,D,DEF
Brenden Morrow (LW),Dallas Stars,71,21,22,43,0.61,134,20,https://www.eliteprospects.com/player/8960/brenden-morrow,2002-2003,nhl,Brenden Morrow,LW,FW
Kristian Huselius (LW),Florida Panthers,78,20,23,43,0.55,20,-6,https://www.eliteprospects.com/player/691/kristian-huselius,2002-2003,nhl,Kristian Huselius,LW,FW
Mike Sillinger (C),Columbus Blue Jackets,75,18,25,43,0.57,52,-21,https://www.eliteprospects.com/player/8881/mike-sillinger,2002-2003,nhl,Mike Sillinger,C,FW
Jan Hrdina (C/W),totals,61,14,29,43,0.7,42,4,https://www.eliteprospects.com/player/8623/jan-hrdina,2002-2003,nhl,Jan Hrdina,C/W,FW
Igor Larionov (C),Detroit Red Wings,74,10,33,43,0.58,48,-7,https://www.eliteprospects.com/player/7142/igor-larionov,2002-2003,nhl,Igor Larionov,C,FW
Scott Young (RW),Dallas Stars,79,23,19,42,0.53,30,24,https://www.eliteprospects.com/player/8797/scott-young,2002-2003,nhl,Scott Young,RW,FW
Sergejs Zoltoks (C),Minnesota Wild,78,16,26,42,0.54,18,1,https://www.eliteprospects.com/player/42946/sergejs-zoltoks,2002-2003,nhl,Sergejs Zoltoks,C,FW
Kyle Calder (LW),Chicago Blackhawks,82,15,27,42,0.51,40,-6,https://www.eliteprospects.com/player/5671/kyle-calder,2002-2003,nhl,Kyle Calder,LW,FW
Matt Cooke (LW),Vancouver Canucks,82,15,27,42,0.51,82,21,https://www.eliteprospects.com/player/8549/matt-cooke,2002-2003,nhl,Matt Cooke,LW,FW
Michael Peca (C),New York Islanders,66,13,29,42,0.64,43,-4,https://www.eliteprospects.com/player/8910/michael-peca,2002-2003,nhl,Michael Peca,C,FW
Shawn Bates (C),New York Islanders,74,13,29,42,0.57,52,-9,https://www.eliteprospects.com/player/9075/shawn-bates,2002-2003,nhl,Shawn Bates,C,FW
Pierre Turgeon (C),Dallas Stars,65,12,30,42,0.65,18,4,https://www.eliteprospects.com/player/8860/pierre-turgeon,2002-2003,nhl,Pierre Turgeon,C,FW
Robert Reichel (C),Toronto Maple Leafs,81,12,30,42,0.52,26,7,https://www.eliteprospects.com/player/10850/robert-reichel,2002-2003,nhl,Robert Reichel,C,FW
Trevor Linden (C),Vancouver Canucks,71,19,22,41,0.58,30,-1,https://www.eliteprospects.com/player/8551/trevor-linden,2002-2003,nhl,Trevor Linden,C,FW
John Madden (C),New Jersey Devils,80,19,22,41,0.51,26,13,https://www.eliteprospects.com/player/8723/john-madden,2002-2003,nhl,John Madden,C,FW
Roman Hamrlík (D),New York Islanders,73,9,32,41,0.56,87,21,https://www.eliteprospects.com/player/8607/roman-hamrlik,2002-2003,nhl,Roman Hamrlík,D,DEF
Dick Tärnström (D),Pittsburgh Penguins,61,7,34,41,0.67,50,-11,https://www.eliteprospects.com/player/744/dick-tarnstrom,2002-2003,nhl,Dick Tärnström,D,DEF
Sergei Berezin (LW),totals,75,23,17,40,0.53,12,7,https://www.eliteprospects.com/player/31446/sergei-berezin,2002-2003,nhl,Sergei Berezin,LW,FW
Tomas Holmström (RW),Detroit Red Wings,74,20,20,40,0.54,62,11,https://www.eliteprospects.com/player/712/tomas-holmstrom,2002-2003,nhl,Tomas Holmström,RW,FW
Mark Messier (C),New York Rangers,78,18,22,40,0.51,30,-2,https://www.eliteprospects.com/player/21309/mark-messier,2002-2003,nhl,Mark Messier,C,FW
Fredrik Modin (LW),Tampa Bay Lightning,76,17,23,40,0.53,43,7,https://www.eliteprospects.com/player/727/fredrik-modin,2002-2003,nhl,Fredrik Modin,LW,FW
Jan Bulis (C/LW),Montréal Canadiens,82,16,24,40,0.49,30,9,https://www.eliteprospects.com/player/8368/jan-bulis,2002-2003,nhl,Jan Bulis,C/LW,FW
Kimmo Timonen (D),Nashville Predators,72,6,34,40,0.56,46,-3,https://www.eliteprospects.com/player/2664/kimmo-timonen,2002-2003,nhl,Kimmo Timonen,D,DEF
Brian Rafalski (D),New Jersey Devils,79,3,37,40,0.51,14,18,https://www.eliteprospects.com/player/1635/brian-rafalski,2002-2003,nhl,Brian Rafalski,D,DEF
Tyler Arnason (C/LW),Chicago Blackhawks,82,19,20,39,0.48,20,7,https://www.eliteprospects.com/player/4746/tyler-arnason,2002-2003,nhl,Tyler Arnason,C/LW,FW
Rick Nash (LW/RW),Columbus Blue Jackets,74,17,22,39,0.53,78,-27,https://www.eliteprospects.com/player/3658/rick-nash,2002-2003,nhl,Rick Nash,LW/RW,FW
Stu Barnes (C),totals,81,13,26,39,0.48,28,-11,https://www.eliteprospects.com/player/9074/stu-barnes,2002-2003,nhl,Stu Barnes,C,FW
Scott Niedermayer (D),New Jersey Devils,81,11,28,39,0.48,62,23,https://www.eliteprospects.com/player/8521/scott-niedermayer,2002-2003,nhl,Scott Niedermayer,D,DEF
Kim Johnsson (D),Philadelphia Flyers,82,10,29,39,0.48,38,11,https://www.eliteprospects.com/player/698/kim-johnsson,2002-2003,nhl,Kim Johnsson,D,DEF
Zdeno Chára (D),Ottawa Senators,74,9,30,39,0.53,116,29,https://www.eliteprospects.com/player/4530/zdeno-chara,2002-2003,nhl,Zdeno Chára,D,DEF
Henrik Sedin (C),Vancouver Canucks,78,8,31,39,0.5,38,9,https://www.eliteprospects.com/player/738/henrik-sedin,2002-2003,nhl,Henrik Sedin,C,FW
