player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Jason Strudwick (D),Chicago Blackhawks,54,1,3,4,0.07,73,-16,https://www.eliteprospects.com/player/8753/jason-strudwick,2003-2004,nhl,Jason Strudwick,D,DEF
Nolan Pratt (D),Tampa Bay Lightning,58,1,3,4,0.07,42,11,https://www.eliteprospects.com/player/8747/nolan-pratt,2003-2004,nhl,Nolan Pratt,D,DEF
Jim McKenzie (LW),Nashville Predators,61,1,3,4,0.07,88,-13,https://www.eliteprospects.com/player/67133/jim-mckenzie,2003-2004,nhl,Jim McKenzie,LW,FW
Kelly Buchberger (RW),Pittsburgh Penguins,71,1,3,4,0.06,109,-19,https://www.eliteprospects.com/player/62762/kelly-buchberger,2003-2004,nhl,Kelly Buchberger,RW,FW
Bryan Marchment (D),Toronto Maple Leafs,75,1,3,4,0.05,106,4,https://www.eliteprospects.com/player/8966/bryan-marchment,2003-2004,nhl,Bryan Marchment,D,DEF
Harold Druken (C),Toronto Maple Leafs,9,0,4,4,0.44,2,4,https://www.eliteprospects.com/player/38451/harold-druken,2003-2004,nhl,Harold Druken,C,FW
Espen Knutsen (C),Columbus Blue Jackets,14,0,4,4,0.29,2,-5,https://www.eliteprospects.com/player/721/espen-knutsen,2003-2004,nhl,Espen Knutsen,C,FW
Derian Hatcher (D),Detroit Red Wings,15,0,4,4,0.27,8,4,https://www.eliteprospects.com/player/8842/derian-hatcher,2003-2004,nhl,Derian Hatcher,D,DEF
Shawn Heins (D),Atlanta Thrashers,17,0,4,4,0.24,16,-1,https://www.eliteprospects.com/player/10827/shawn-heins,2003-2004,nhl,Shawn Heins,D,DEF
Jason Morgan (C/LW),totals,19,0,4,4,0.21,4,1,https://www.eliteprospects.com/player/10398/jason-morgan,2003-2004,nhl,Jason Morgan,C/LW,FW
Steve Eminger (D),Washington Capitals,41,0,4,4,0.1,45,-11,https://www.eliteprospects.com/player/9147/steve-eminger,2003-2004,nhl,Steve Eminger,D,DEF
Mike Komisarek (D),Montréal Canadiens,46,0,4,4,0.09,34,4,https://www.eliteprospects.com/player/9019/mike-komisarek,2003-2004,nhl,Mike Komisarek,D,DEF
Lance Ward (D),Mighty Ducks of Anaheim,46,0,4,4,0.09,94,-1,https://www.eliteprospects.com/player/8289/lance-ward,2003-2004,nhl,Lance Ward,D,DEF
David Hale (D),New Jersey Devils,65,0,4,4,0.06,72,12,https://www.eliteprospects.com/player/9038/david-hale,2003-2004,nhl,David Hale,D,DEF
Scott Lachance (D),Columbus Blue Jackets,77,0,4,4,0.05,44,-23,https://www.eliteprospects.com/player/21483/scott-lachance,2003-2004,nhl,Scott Lachance,D,DEF
Zdenek Blatny (LW),Atlanta Thrashers,16,3,0,3,0.19,6,0,https://www.eliteprospects.com/player/8636/zdenek-blatny,2003-2004,nhl,Zdenek Blatny,LW,FW
Cam Severson (LW),Mighty Ducks of Anaheim,31,3,0,3,0.1,50,-3,https://www.eliteprospects.com/player/15734/cam-severson,2003-2004,nhl,Cam Severson,LW,FW
Ben Simon (C),Atlanta Thrashers,52,3,0,3,0.06,28,-10,https://www.eliteprospects.com/player/11760/ben-simon,2003-2004,nhl,Ben Simon,C,FW
Matt Hussey (C),Pittsburgh Penguins,3,2,1,3,1,0,-1,https://www.eliteprospects.com/player/11000/matt-hussey,2003-2004,nhl,Matt Hussey,C,FW
Jason Botterill (LW),Buffalo Sabres,19,2,1,3,0.16,14,0,https://www.eliteprospects.com/player/67425/jason-botterill,2003-2004,nhl,Jason Botterill,LW,FW
Jiri Hudler (W/C),Detroit Red Wings,12,1,2,3,0.25,10,-1,https://www.eliteprospects.com/player/6665/jiri-hudler,2003-2004,nhl,Jiri Hudler,W/C,FW
Rob Scuderi (D),Pittsburgh Penguins,13,1,2,3,0.23,4,2,https://www.eliteprospects.com/player/8878/rob-scuderi,2003-2004,nhl,Rob Scuderi,D,DEF
Barret Jackman (D),St. Louis Blues,15,1,2,3,0.2,41,-1,https://www.eliteprospects.com/player/9025/barret-jackman,2003-2004,nhl,Barret Jackman,D,DEF
Tyler Bouck (LW),Vancouver Canucks,18,1,2,3,0.17,23,-4,https://www.eliteprospects.com/player/8717/tyler-bouck,2003-2004,nhl,Tyler Bouck,LW,FW
Anton Volchenkov (D),Ottawa Senators,19,1,2,3,0.16,8,1,https://www.eliteprospects.com/player/8660/anton-volchenkov,2003-2004,nhl,Anton Volchenkov,D,DEF
Tim Jackman (RW),Columbus Blue Jackets,19,1,2,3,0.16,16,-7,https://www.eliteprospects.com/player/10322/tim-jackman,2003-2004,nhl,Tim Jackman,RW,FW
Blair Betts (C),Calgary Flames,20,1,2,3,0.15,10,-1,https://www.eliteprospects.com/player/9082/blair-betts,2003-2004,nhl,Blair Betts,C,FW
Jeff Heerema (RW),St. Louis Blues,22,1,2,3,0.14,4,-5,https://www.eliteprospects.com/player/10419/jeff-heerema,2003-2004,nhl,Jeff Heerema,RW,FW
Al Rourke (D),Carolina Hurricanes,25,1,2,3,0.12,22,4,https://www.eliteprospects.com/player/8925/al-rourke,2003-2004,nhl,Al Rourke,D,DEF
Steve Montador (D),Calgary Flames,26,1,2,3,0.12,50,-1,https://www.eliteprospects.com/player/8729/steve-montador,2003-2004,nhl,Steve Montador,D,DEF
Kent McDonell (RW),Columbus Blue Jackets,29,1,2,3,0.1,36,-7,https://www.eliteprospects.com/player/8745/kent-mcdonell,2003-2004,nhl,Kent McDonell,RW,FW
Tommi Santala (C),Atlanta Thrashers,33,1,2,3,0.09,22,-7,https://www.eliteprospects.com/player/2711/tommi-santala,2003-2004,nhl,Tommi Santala,C,FW
Andrei Nazarov (LW),Phoenix Coyotes,33,1,2,3,0.09,125,-7,https://www.eliteprospects.com/player/32117/andrei-nazarov,2003-2004,nhl,Andrei Nazarov,LW,FW
Aaron Miller (D),Los Angeles Kings,35,1,2,3,0.09,32,-3,https://www.eliteprospects.com/player/8980/aaron-miller,2003-2004,nhl,Aaron Miller,D,DEF
Garrett Burnett (LW),Mighty Ducks of Anaheim,39,1,2,3,0.08,184,0,https://www.eliteprospects.com/player/52950/garrett-burnett,2003-2004,nhl,Garrett Burnett,LW,FW
Nathan Perrott (RW),Toronto Maple Leafs,40,1,2,3,0.08,116,-1,https://www.eliteprospects.com/player/8914/nathan-perrott,2003-2004,nhl,Nathan Perrott,RW,FW
Eric Boulton (LW),Buffalo Sabres,44,1,2,3,0.07,110,-2,https://www.eliteprospects.com/player/8556/eric-boulton,2003-2004,nhl,Eric Boulton,LW,FW
Steve McKenna (D/LW),Pittsburgh Penguins,49,1,2,3,0.06,85,-10,https://www.eliteprospects.com/player/26312/steve-mckenna,2003-2004,nhl,Steve McKenna,D/LW,DEF
David Ling (RW/C),Columbus Blue Jackets,50,1,2,3,0.06,98,-3,https://www.eliteprospects.com/player/13407/david-ling,2003-2004,nhl,David Ling,RW/C,FW
Jim Cummins (RW),Colorado Avalanche,55,1,2,3,0.05,147,-5,https://www.eliteprospects.com/player/20596/jim-cummins,2003-2004,nhl,Jim Cummins,RW,FW
Brad Bombardir (D),totals,69,1,2,3,0.04,25,-9,https://www.eliteprospects.com/player/25131/brad-bombardir,2003-2004,nhl,Brad Bombardir,D,DEF
Dominic Moore (C),New York Rangers,5,0,3,3,0.6,0,0,https://www.eliteprospects.com/player/8964/dominic-moore,2003-2004,nhl,Dominic Moore,C,FW
Ray Giroux (D),New Jersey Devils,11,0,3,3,0.27,4,-3,https://www.eliteprospects.com/player/12229/ray-giroux,2003-2004,nhl,Ray Giroux,D,DEF
Nolan Baumgartner (D),totals,14,0,3,3,0.21,4,-4,https://www.eliteprospects.com/player/8858/nolan-baumgartner,2003-2004,nhl,Nolan Baumgartner,D,DEF
Mike Zigomanis (C/RW),Carolina Hurricanes,17,0,3,3,0.18,2,-1,https://www.eliteprospects.com/player/9525/mike-zigomanis,2003-2004,nhl,Mike Zigomanis,C/RW,FW
Robert Schnabel (D),Nashville Predators,20,0,3,3,0.15,34,6,https://www.eliteprospects.com/player/1934/robert-schnabel,2003-2004,nhl,Robert Schnabel,D,DEF
Éric Messier (D/LW),Florida Panthers,21,0,3,3,0.14,16,-2,https://www.eliteprospects.com/player/24171/eric-messier,2003-2004,nhl,Éric Messier,D/LW,DEF
Sean Brown (D),New Jersey Devils,40,0,3,3,0.08,46,5,https://www.eliteprospects.com/player/9100/sean-brown,2003-2004,nhl,Sean Brown,D,DEF
Brad Brown (D),totals,43,0,3,3,0.07,66,2,https://www.eliteprospects.com/player/11823/brad-brown,2003-2004,nhl,Brad Brown,D,DEF
Jamie Allison (D),Nashville Predators,47,0,3,3,0.06,76,-7,https://www.eliteprospects.com/player/9063/jamie-allison,2003-2004,nhl,Jamie Allison,D,DEF
Rob Davison (D),San Jose Sharks,55,0,3,3,0.05,92,-3,https://www.eliteprospects.com/player/8750/rob-davison,2003-2004,nhl,Rob Davison,D,DEF
Darren Langdon (LW),Montréal Canadiens,64,0,3,3,0.05,135,-2,https://www.eliteprospects.com/player/66990/darren-langdon,2003-2004,nhl,Darren Langdon,LW,FW
Marek Svatos (RW),Colorado Avalanche,4,2,0,2,0.5,0,1,https://www.eliteprospects.com/player/8604/marek-svatos,2003-2004,nhl,Marek Svatos,RW,FW
Andrej Nedorost (C/W),Columbus Blue Jackets,9,2,0,2,0.22,6,0,https://www.eliteprospects.com/player/9672/andrej-nedorost,2003-2004,nhl,Andrej Nedorost,C/W,FW
Carl Corazzini (C),Boston Bruins,12,2,0,2,0.17,0,2,https://www.eliteprospects.com/player/10349/carl-corazzini,2003-2004,nhl,Carl Corazzini,C,FW
Andy Hilbert (C),Boston Bruins,18,2,0,2,0.11,9,1,https://www.eliteprospects.com/player/9052/andy-hilbert,2003-2004,nhl,Andy Hilbert,C,FW
Michael Holmqvist (C),Mighty Ducks of Anaheim,21,2,0,2,0.1,25,-6,https://www.eliteprospects.com/player/754/michael-holmqvist,2003-2004,nhl,Michael Holmqvist,C,FW
Wade Brookbank (D/LW),totals,29,2,0,2,0.07,133,-1,https://www.eliteprospects.com/player/8578/wade-brookbank,2003-2004,nhl,Wade Brookbank,D/LW,DEF
Brian Sutherby (C),Washington Capitals,30,2,0,2,0.07,28,-5,https://www.eliteprospects.com/player/8898/brian-sutherby,2003-2004,nhl,Brian Sutherby,C,FW
Andrew Peters (LW),Buffalo Sabres,42,2,0,2,0.05,151,-3,https://www.eliteprospects.com/player/4341/andrew-peters,2003-2004,nhl,Andrew Peters,LW,FW
Pavel Rosa (RW),Los Angeles Kings,2,1,1,2,1,0,1,https://www.eliteprospects.com/player/7286/pavel-rosa,2003-2004,nhl,Pavel Rosa,RW,FW
Brad Moran (C),Columbus Blue Jackets,2,1,1,2,1,2,-1,https://www.eliteprospects.com/player/11030/brad-moran,2003-2004,nhl,Brad Moran,C,FW
Lubomir Sekeras (D),Dallas Stars,4,1,1,2,0.5,2,0,https://www.eliteprospects.com/player/3674/lubomir-sekeras,2003-2004,nhl,Lubomir Sekeras,D,DEF
Tony Mårtensson (C),Mighty Ducks of Anaheim,6,1,1,2,0.33,0,-2,https://www.eliteprospects.com/player/59/tony-martensson,2003-2004,nhl,Tony Mårtensson,C,FW
Ivan Ciernik (RW),Washington Capitals,7,1,1,2,0.29,0,1,https://www.eliteprospects.com/player/12449/ivan-ciernik,2003-2004,nhl,Ivan Ciernik,RW,FW
Simon Gamache (LW/C),totals,9,1,1,2,0.22,0,-3,https://www.eliteprospects.com/player/10315/simon-gamache,2003-2004,nhl,Simon Gamache,LW/C,FW
Ron Hainsey (D),Montréal Canadiens,11,1,1,2,0.18,4,3,https://www.eliteprospects.com/player/9037/ron-hainsey,2003-2004,nhl,Ron Hainsey,D,DEF
Brett Clark (D),Colorado Avalanche,12,1,1,2,0.17,6,3,https://www.eliteprospects.com/player/9113/brett-clark,2003-2004,nhl,Brett Clark,D,DEF
Jaroslav Bednar (LW/RW),Florida Panthers,13,1,1,2,0.15,4,2,https://www.eliteprospects.com/player/10863/jaroslav-bednar,2003-2004,nhl,Jaroslav Bednar,LW/RW,FW
Marcel Hossa (LW/RW),Montréal Canadiens,15,1,1,2,0.13,8,-3,https://www.eliteprospects.com/player/4532/marcel-hossa,2003-2004,nhl,Marcel Hossa,LW/RW,FW
Erik Westrum (C),Phoenix Coyotes,15,1,1,2,0.13,20,-3,https://www.eliteprospects.com/player/11040/erik-westrum,2003-2004,nhl,Erik Westrum,C,FW
Kamil Piros (C/W),totals,17,1,1,2,0.12,4,-4,https://www.eliteprospects.com/player/10845/kamil-piros,2003-2004,nhl,Kamil Piros,C/W,FW
Mathias Tjärnqvist (LW/RW),Dallas Stars,18,1,1,2,0.11,2,-6,https://www.eliteprospects.com/player/89/mathias-tjarnqvist,2003-2004,nhl,Mathias Tjärnqvist,LW/RW,FW
Sean Bergenheim (LW),New York Islanders,18,1,1,2,0.11,4,-4,https://www.eliteprospects.com/player/2708/sean-bergenheim,2003-2004,nhl,Sean Bergenheim,LW,FW
Dave Lowry (LW),Calgary Flames,18,1,1,2,0.11,11,-6,https://www.eliteprospects.com/player/32207/dave-lowry,2003-2004,nhl,Dave Lowry,LW,FW
Matt Murley (LW/C),Pittsburgh Penguins,18,1,1,2,0.11,14,-6,https://www.eliteprospects.com/player/8957/matt-murley,2003-2004,nhl,Matt Murley,LW/C,FW
Zbynek Michalek (D),Minnesota Wild,22,1,1,2,0.09,4,-7,https://www.eliteprospects.com/player/8588/zbynek-michalek,2003-2004,nhl,Zbynek Michalek,D,DEF
Darryl Bootland (RW),Detroit Red Wings,22,1,1,2,0.09,74,-3,https://www.eliteprospects.com/player/10999/darryl-bootland,2003-2004,nhl,Darryl Bootland,RW,FW
André Roy (LW),Tampa Bay Lightning,33,1,1,2,0.06,78,-5,https://www.eliteprospects.com/player/8924/andre-roy,2003-2004,nhl,André Roy,LW,FW
Wade Belak (RW/D),Toronto Maple Leafs,34,1,1,2,0.06,109,0,https://www.eliteprospects.com/player/8749/wade-belak,2003-2004,nhl,Wade Belak,RW/D,DEF
Aaron Downey (RW),Dallas Stars,37,1,1,2,0.05,77,2,https://www.eliteprospects.com/player/9139/aaron-downey,2003-2004,nhl,Aaron Downey,RW,FW
Dale Purinton (D),New York Rangers,40,1,1,2,0.05,117,-9,https://www.eliteprospects.com/player/14755/dale-purinton,2003-2004,nhl,Dale Purinton,D,DEF
Francis Lessard (RW),Atlanta Thrashers,62,1,1,2,0.03,181,-5,https://www.eliteprospects.com/player/9688/francis-lessard,2003-2004,nhl,Francis Lessard,RW,FW
Al MacInnis (D),St. Louis Blues,3,0,2,2,0.67,6,-1,https://www.eliteprospects.com/player/21307/al-macinnis,2003-2004,nhl,Al MacInnis,D,DEF
John Slaney (D),Philadelphia Flyers,4,0,2,2,0.5,0,0,https://www.eliteprospects.com/player/13524/john-slaney,2003-2004,nhl,John Slaney,D,DEF
Kevin Miller (RW),Detroit Red Wings,4,0,2,2,0.5,0,2,https://www.eliteprospects.com/player/27810/kevin-miller,2003-2004,nhl,Kevin Miller,RW,FW
Anton Babchuk (D),Chicago Blackhawks,5,0,2,2,0.4,2,-1,https://www.eliteprospects.com/player/8655/anton-babchuk,2003-2004,nhl,Anton Babchuk,D,DEF
Charlie Stephens (C/RW),Colorado Avalanche,6,0,2,2,0.33,4,-1,https://www.eliteprospects.com/player/13509/charlie-stephens,2003-2004,nhl,Charlie Stephens,C/RW,FW
Todd Reirden (D),Phoenix Coyotes,7,0,2,2,0.29,4,-4,https://www.eliteprospects.com/player/27406/todd-reirden,2003-2004,nhl,Todd Reirden,D,DEF
Lynn Loyns (LW),totals,14,0,2,2,0.14,2,-3,https://www.eliteprospects.com/player/12843/lynn-loyns,2003-2004,nhl,Lynn Loyns,LW,FW
Mike Bishai (C),Edmonton Oilers,14,0,2,2,0.14,19,0,https://www.eliteprospects.com/player/12858/mike-bishai,2003-2004,nhl,Mike Bishai,C,FW
Jim Fahey (D),San Jose Sharks,15,0,2,2,0.13,18,-2,https://www.eliteprospects.com/player/9150/jim-fahey,2003-2004,nhl,Jim Fahey,D,DEF
Eric Manlow (LW),New York Islanders,18,0,2,2,0.11,2,-2,https://www.eliteprospects.com/player/12485/eric-manlow,2003-2004,nhl,Eric Manlow,LW,FW
Bruno St-Jacques (D),Carolina Hurricanes,35,0,2,2,0.06,31,-7,https://www.eliteprospects.com/player/9386/bruno-st-jacques,2003-2004,nhl,Bruno St-Jacques,D,DEF
Brad Norton (D),totals,36,0,2,2,0.06,94,-5,https://www.eliteprospects.com/player/8479/brad-norton,2003-2004,nhl,Brad Norton,D,DEF
Darcy Verot (LW),Washington Capitals,37,0,2,2,0.05,135,-6,https://www.eliteprospects.com/player/12016/darcy-verot,2003-2004,nhl,Darcy Verot,LW,FW
Reed Low (RW),St. Louis Blues,57,0,2,2,0.04,141,-6,https://www.eliteprospects.com/player/10198/reed-low,2003-2004,nhl,Reed Low,RW,FW
Brad Fast (D),Carolina Hurricanes,1,1,0,1,1,0,1,https://www.eliteprospects.com/player/10837/brad-fast,2003-2004,nhl,Brad Fast,D,DEF
Milan Michálek (LW/RW),San Jose Sharks,2,1,0,1,0.5,4,1,https://www.eliteprospects.com/player/8586/milan-michalek,2003-2004,nhl,Milan Michálek,LW/RW,FW
Pat Kavanagh (RW),Vancouver Canucks,3,1,0,1,0.33,2,0,https://www.eliteprospects.com/player/9011/pat-kavanagh,2003-2004,nhl,Pat Kavanagh,RW,FW
Don MacLean (LW),Columbus Blue Jackets,4,1,0,1,0.25,0,-1,https://www.eliteprospects.com/player/8953/don-maclean,2003-2004,nhl,Don MacLean,LW,FW
Chad Wiseman (LW),New York Rangers,4,1,0,1,0.25,0,-1,https://www.eliteprospects.com/player/11753/chad-wiseman,2003-2004,nhl,Chad Wiseman,LW,FW
Josh Olson (LW),Florida Panthers,5,1,0,1,0.2,0,1,https://www.eliteprospects.com/player/12254/josh-olson,2003-2004,nhl,Josh Olson,LW,FW
Peter Sarno (C),Edmonton Oilers,6,1,0,1,0.17,2,2,https://www.eliteprospects.com/player/10826/peter-sarno,2003-2004,nhl,Peter Sarno,C,FW
Rob Ray (RW),Ottawa Senators,6,1,0,1,0.17,14,0,https://www.eliteprospects.com/player/42518/rob-ray,2003-2004,nhl,Rob Ray,RW,FW
Martin Grenier (D),Vancouver Canucks,7,1,0,1,0.14,9,3,https://www.eliteprospects.com/player/10325/martin-grenier,2003-2004,nhl,Martin Grenier,D,DEF
Rob Skrlac (LW),New Jersey Devils,8,1,0,1,0.13,22,1,https://www.eliteprospects.com/player/69928/rob-skrlac,2003-2004,nhl,Rob Skrlac,LW,FW
Shawn Thornton (RW),Chicago Blackhawks,8,1,0,1,0.13,23,2,https://www.eliteprospects.com/player/11339/shawn-thornton,2003-2004,nhl,Shawn Thornton,RW,FW
John Gruden (D),Washington Capitals,11,1,0,1,0.09,6,-1,https://www.eliteprospects.com/player/47448/john-gruden,2003-2004,nhl,John Gruden,D,DEF
Antti Miettinen (W/C),Dallas Stars,16,1,0,1,0.06,0,-9,https://www.eliteprospects.com/player/2698/antti-miettinen,2003-2004,nhl,Antti Miettinen,W/C,FW
Dan Fritsche (C/W),Columbus Blue Jackets,19,1,0,1,0.05,12,-5,https://www.eliteprospects.com/player/9434/dan-fritsche,2003-2004,nhl,Dan Fritsche,C/W,FW
Garth Murray (LW),New York Rangers,20,1,0,1,0.05,24,-5,https://www.eliteprospects.com/player/8956/garth-murray,2003-2004,nhl,Garth Murray,LW,FW
Kip Brennan (LW),totals,23,1,0,1,0.04,96,-1,https://www.eliteprospects.com/player/9683/kip-brennan,2003-2004,nhl,Kip Brennan,LW,FW
Steve Martins (C),St. Louis Blues,25,1,0,1,0.04,22,-7,https://www.eliteprospects.com/player/8968/steve-martins,2003-2004,nhl,Steve Martins,C,FW
Damian Surma (C/LW),Carolina Hurricanes,1,0,1,1,1,0,1,https://www.eliteprospects.com/player/14998/damian-surma,2003-2004,nhl,Damian Surma,C/LW,FW
Stanislav Neckar (D),totals,1,0,1,1,1,0,2,https://www.eliteprospects.com/player/6641/stanislav-neckar,2003-2004,nhl,Stanislav Neckar,D,DEF
Noah Clarke (LW),Los Angeles Kings,2,0,1,1,0.5,0,1,https://www.eliteprospects.com/player/10321/noah-clarke,2003-2004,nhl,Noah Clarke,LW,FW
Brian Swanson (C),Atlanta Thrashers,2,0,1,1,0.5,0,0,https://www.eliteprospects.com/player/13642/brian-swanson,2003-2004,nhl,Brian Swanson,C,FW
Lee Goren (RW),Florida Panthers,2,0,1,1,0.5,0,-4,https://www.eliteprospects.com/player/11031/lee-goren,2003-2004,nhl,Lee Goren,RW,FW
Bryan Muir (D),Los Angeles Kings,2,0,1,1,0.5,2,1,https://www.eliteprospects.com/player/4317/bryan-muir,2003-2004,nhl,Bryan Muir,D,DEF
Carlo Colaiacovo (D),Toronto Maple Leafs,2,0,1,1,0.5,2,1,https://www.eliteprospects.com/player/9117/carlo-colaiacovo,2003-2004,nhl,Carlo Colaiacovo,D,DEF
Pierre Hedin (D),Toronto Maple Leafs,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/218/pierre-hedin,2003-2004,nhl,Pierre Hedin,D,DEF
Mikko Luoma (D),Edmonton Oilers,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/2702/mikko-luoma,2003-2004,nhl,Mikko Luoma,D,DEF
Kurtis Foster (D),Atlanta Thrashers,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/9156/kurtis-foster,2003-2004,nhl,Kurtis Foster,D,DEF
Brandon Reid (C),Vancouver Canucks,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/9526/brandon-reid,2003-2004,nhl,Brandon Reid,C,FW
Quintin Laing (LW),Chicago Blackhawks,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/11751/quintin-laing,2003-2004,nhl,Quintin Laing,LW,FW
Sean Pronger (C),Vancouver Canucks,3,0,1,1,0.33,4,-1,https://www.eliteprospects.com/player/26121/sean-pronger,2003-2004,nhl,Sean Pronger,C,FW
Chris Armstrong (D),Mighty Ducks of Anaheim,4,0,1,1,0.25,0,-1,https://www.eliteprospects.com/player/13514/chris-armstrong,2003-2004,nhl,Chris Armstrong,D,DEF
Owen Fussey (RW),Washington Capitals,4,0,1,1,0.25,0,-1,https://www.eliteprospects.com/player/11490/owen-fussey,2003-2004,nhl,Owen Fussey,RW,FW
Denis Grebeshkov (D),Los Angeles Kings,4,0,1,1,0.25,0,-4,https://www.eliteprospects.com/player/9570/denis-grebeshkov,2003-2004,nhl,Denis Grebeshkov,D,DEF
Benoît Gratton (C),Montréal Canadiens,4,0,1,1,0.25,4,0,https://www.eliteprospects.com/player/13960/benoit-gratton,2003-2004,nhl,Benoît Gratton,C,FW
Kris Beech (C),Pittsburgh Penguins,4,0,1,1,0.25,6,0,https://www.eliteprospects.com/player/8429/kris-beech,2003-2004,nhl,Kris Beech,C,FW
Travis Roche (D),Minnesota Wild,5,0,1,1,0.2,0,-3,https://www.eliteprospects.com/player/10399/travis-roche,2003-2004,nhl,Travis Roche,D,DEF
Brooks Laich (C/LW),totals,5,0,1,1,0.2,2,-1,https://www.eliteprospects.com/player/9518/brooks-laich,2003-2004,nhl,Brooks Laich,C/LW,FW
Serge Payer (C),Ottawa Senators,5,0,1,1,0.2,2,1,https://www.eliteprospects.com/player/8908/serge-payer,2003-2004,nhl,Serge Payer,C,FW
Karl Stewart (LW),Atlanta Thrashers,5,0,1,1,0.2,4,0,https://www.eliteprospects.com/player/9680/karl-stewart,2003-2004,nhl,Karl Stewart,LW,FW
Kirby Law (RW),Philadelphia Flyers,6,0,1,1,0.17,2,0,https://www.eliteprospects.com/player/10838/kirby-law,2003-2004,nhl,Kirby Law,RW,FW
Kyle Rossiter (D),totals,6,0,1,1,0.17,7,0,https://www.eliteprospects.com/player/6559/kyle-rossiter,2003-2004,nhl,Kyle Rossiter,D,DEF
Kyle Wanvig (RW),Minnesota Wild,6,0,1,1,0.17,10,-2,https://www.eliteprospects.com/player/8805/kyle-wanvig,2003-2004,nhl,Kyle Wanvig,RW,FW
Daniel Corso (C),Atlanta Thrashers,7,0,1,1,0.14,0,-2,https://www.eliteprospects.com/player/11573/daniel-corso,2003-2004,nhl,Daniel Corso,C,FW
Scottie Upshall (LW/RW),Nashville Predators,7,0,1,1,0.14,0,-2,https://www.eliteprospects.com/player/9512/scottie-upshall,2003-2004,nhl,Scottie Upshall,LW/RW,FW
Cory Larose (C),New York Rangers,7,0,1,1,0.14,4,-2,https://www.eliteprospects.com/player/11500/cory-larose,2003-2004,nhl,Cory Larose,C,FW
Dwayne Zinger (D),Washington Capitals,7,0,1,1,0.14,9,2,https://www.eliteprospects.com/player/11733/dwayne-zinger,2003-2004,nhl,Dwayne Zinger,D,DEF
Alexei Smirnov (LW),Mighty Ducks of Anaheim,8,0,1,1,0.13,2,0,https://www.eliteprospects.com/player/9555/alexei-smirnov,2003-2004,nhl,Alexei Smirnov,LW,FW
Anders Myrvold (D),Detroit Red Wings,8,0,1,1,0.13,2,-1,https://www.eliteprospects.com/player/1461/anders-myrvold,2003-2004,nhl,Anders Myrvold,D,DEF
Jerred Smithson (C/RW),Los Angeles Kings,8,0,1,1,0.13,4,0,https://www.eliteprospects.com/player/8886/jerred-smithson,2003-2004,nhl,Jerred Smithson,C/RW,FW
Fyodor Fyodorov (LW/C),Vancouver Canucks,8,0,1,1,0.13,4,0,https://www.eliteprospects.com/player/9559/fyodor-fyodorov,2003-2004,nhl,Fyodor Fyodorov,LW/C,FW
Darrel Scoville (D),Columbus Blue Jackets,8,0,1,1,0.13,6,-4,https://www.eliteprospects.com/player/13391/darrel-scoville,2003-2004,nhl,Darrel Scoville,D,DEF
Roman Tvrdon (RW),Washington Capitals,9,0,1,1,0.11,2,-3,https://www.eliteprospects.com/player/4627/roman-tvrdon,2003-2004,nhl,Roman Tvrdon,RW,FW
Michal Barinka (D),Chicago Blackhawks,9,0,1,1,0.11,6,-5,https://www.eliteprospects.com/player/9611/michal-barinka,2003-2004,nhl,Michal Barinka,D,DEF
Jeremy Reich (LW),Columbus Blue Jackets,9,0,1,1,0.11,20,-3,https://www.eliteprospects.com/player/10988/jeremy-reich,2003-2004,nhl,Jeremy Reich,LW,FW
Matt Ellison (C/W),Chicago Blackhawks,10,0,1,1,0.1,0,-3,https://www.eliteprospects.com/player/9145/matt-ellison,2003-2004,nhl,Matt Ellison,C/W,FW
Sergei Zinovyev (C),Boston Bruins,10,0,1,1,0.1,2,1,https://www.eliteprospects.com/player/12285/sergei-zinovyev,2003-2004,nhl,Sergei Zinovyev,C,FW
Lasse Kukkonen (D),Chicago Blackhawks,10,0,1,1,0.1,4,-2,https://www.eliteprospects.com/player/2717/lasse-kukkonen,2003-2004,nhl,Lasse Kukkonen,D,DEF
Jiri Bicek (LW/RW),New Jersey Devils,12,0,1,1,0.08,0,0,https://www.eliteprospects.com/player/5988/jiri-bicek,2003-2004,nhl,Jiri Bicek,LW/RW,FW
Derek MacKenzie (C/LW),Atlanta Thrashers,12,0,1,1,0.08,10,0,https://www.eliteprospects.com/player/8567/derek-mackenzie,2003-2004,nhl,Derek MacKenzie,C/LW,FW
Tony Salmelainen (LW/RW),Edmonton Oilers,13,0,1,1,0.08,4,-1,https://www.eliteprospects.com/player/2689/tony-salmelainen,2003-2004,nhl,Tony Salmelainen,LW/RW,FW
Matt Walker (D),St. Louis Blues,14,0,1,1,0.07,25,0,https://www.eliteprospects.com/player/8798/matt-walker,2003-2004,nhl,Matt Walker,D,DEF
Christian Laflamme (D),St. Louis Blues,16,0,1,1,0.06,20,-3,https://www.eliteprospects.com/player/13639/christian-laflamme,2003-2004,nhl,Christian Laflamme,D,DEF
