player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Jonathan Davidsson (LW/RW),Ottawa Senators,6,0,1,1,0.17,0,0,https://www.eliteprospects.com/player/187862/jonathan-davidsson,2019-2020,nhl,Jonathan Davidsson,LW/RW,FW
Mark Friedman (D),Philadelphia Flyers,6,0,1,1,0.17,2,0,https://www.eliteprospects.com/player/107113/mark-friedman,2019-2020,nhl,Mark Friedman,D,DEF
Martin Fehérváry (D),Washington Capitals,6,0,1,1,0.17,6,-2,https://www.eliteprospects.com/player/274991/martin-fehervary,2019-2020,nhl,Martin Fehérváry,D,DEF
Tyler Benson (LW),Edmonton Oilers,7,0,1,1,0.14,0,-1,https://www.eliteprospects.com/player/154220/tyler-benson,2019-2020,nhl,Tyler Benson,LW,FW
Eetu Luostarinen (C),Carolina Hurricanes,8,0,1,1,0.13,0,-2,https://www.eliteprospects.com/player/299319/eetu-luostarinen,2019-2020,nhl,Eetu Luostarinen,C,FW
Mathieu Olivier (RW/LW),Nashville Predators,8,0,1,1,0.13,4,1,https://www.eliteprospects.com/player/213604/mathieu-olivier,2019-2020,nhl,Mathieu Olivier,RW/LW,FW
Alexander Volkov (LW/RW),Tampa Bay Lightning,9,0,1,1,0.11,6,-6,https://www.eliteprospects.com/player/277802/alexander-volkov,2019-2020,nhl,Alexander Volkov,LW/RW,FW
Brian Lashoff (D),Detroit Red Wings,9,0,1,1,0.11,6,1,https://www.eliteprospects.com/player/15481/brian-lashoff,2019-2020,nhl,Brian Lashoff,D,DEF
Ryan MacInnis (C),Columbus Blue Jackets,10,0,1,1,0.10,0,1,https://www.eliteprospects.com/player/168707/ryan-macinnis,2019-2020,nhl,Ryan MacInnis,C,FW
Kiefer Sherwood (W/C),Anaheim Ducks,10,0,1,1,0.10,6,-1,https://www.eliteprospects.com/player/196607/kiefer-sherwood,2019-2020,nhl,Kiefer Sherwood,W/C,FW
Timothy Liljegren (D),Toronto Maple Leafs,11,0,1,1,0.09,2,-5,https://www.eliteprospects.com/player/224910/timothy-liljegren,2019-2020,nhl,Timothy Liljegren,D,DEF
Lean Bergmann (C/W),San Jose Sharks,12,0,1,1,0.08,4,-6,https://www.eliteprospects.com/player/148119/lean-bergmann,2019-2020,nhl,Lean Bergmann,C/W,FW
Nick Seeler (D),totals,12,0,1,1,0.08,15,-8,https://www.eliteprospects.com/player/107099/nick-seeler,2019-2020,nhl,Nick Seeler,D,DEF
Andy Andreoff (C/LW),Philadelphia Flyers,14,0,1,1,0.07,2,-3,https://www.eliteprospects.com/player/32736/andy-andreoff,2019-2020,nhl,Andy Andreoff,C/LW,FW
Carl Dahlström (D),Winnipeg Jets,15,0,1,1,0.07,6,-4,https://www.eliteprospects.com/player/85666/carl-dahlstrom,2019-2020,nhl,Carl Dahlström,D,DEF
T.J. Tynan (C/RW),Colorado Avalanche,16,0,1,1,0.06,2,-1,https://www.eliteprospects.com/player/45686/t.j.-tynan,2019-2020,nhl,T.J. Tynan,C/RW,FW
Zach Whitecloud (D),Vegas Golden Knights,16,0,1,1,0.06,4,3,https://www.eliteprospects.com/player/202774/zach-whitecloud,2019-2020,nhl,Zach Whitecloud,D,DEF
Gustav Lindström (D),Detroit Red Wings,16,0,1,1,0.06,14,-6,https://www.eliteprospects.com/player/212379/gustav-lindstrom,2019-2020,nhl,Gustav Lindström,D,DEF
Chris Stewart (RW/LW),Philadelphia Flyers,16,0,1,1,0.06,21,-7,https://www.eliteprospects.com/player/10442/chris-stewart,2019-2020,nhl,Chris Stewart,RW/LW,FW
Lias Andersson (C/LW),New York Rangers,17,0,1,1,0.06,4,-8,https://www.eliteprospects.com/player/214318/lias-andersson,2019-2020,nhl,Lias Andersson,C/LW,FW
Derek Forbort (D),totals,20,0,1,1,0.05,4,-5,https://www.eliteprospects.com/player/31265/derek-forbort,2019-2020,nhl,Derek Forbort,D,DEF
Jean-Christophe Beaudin (C),Ottawa Senators,22,0,1,1,0.05,7,-4,https://www.eliteprospects.com/player/204169/jean-christophe-beaudin,2019-2020,nhl,Jean-Christophe Beaudin,C,FW
Aaron Ness (D),Arizona Coyotes,24,0,1,1,0.04,0,1,https://www.eliteprospects.com/player/17497/aaron-ness,2019-2020,nhl,Aaron Ness,D,DEF
Johan Franzén (W/C),Detroit Red Wings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/158/johan-franzen,2019-2020,nhl,Johan Franzén,W/C,FW
Henrik Zetterberg (C),Detroit Red Wings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/285/henrik-zetterberg,2019-2020,nhl,Henrik Zetterberg,C,FW
Marián Gáborík (RW),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/3665/marian-gaborik,2019-2020,nhl,Marián Gáborík,RW,FW
Nathan Horton (RW),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/3657/nathan-horton,2019-2020,nhl,Nathan Horton,RW,FW
Thomas Harley (D),Dallas Stars,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/465160/thomas-harley,2019-2020,nhl,Thomas Harley,D,DEF
Nick Robertson (LW/RW),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/359539/nick-robertson,2019-2020,nhl,Nick Robertson,LW/RW,FW
Brady Keeper (D),Florida Panthers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/224610/brady-keeper,2019-2020,nhl,Brady Keeper,D,DEF
Juuso Välimäki (D),Calgary Flames,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/221525/juuso-valimaki,2019-2020,nhl,Juuso Välimäki,D,DEF
Nolan Patrick (C),Philadelphia Flyers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/201274/nolan-patrick,2019-2020,nhl,Nolan Patrick,C,FW
Olli Juolevi (D),Vancouver Canucks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/196391/olli-juolevi,2019-2020,nhl,Olli Juolevi,D,DEF
Brian Pinho (C/RW),Washington Capitals,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/132024/brian-pinho,2019-2020,nhl,Brian Pinho,C/RW,FW
Alex Belzile (RW/C),Montréal Canadiens,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/68593/alex-belzile,2019-2020,nhl,Alex Belzile,RW/C,FW
Kevan Miller (D),Boston Bruins,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/38281/kevan-miller,2019-2020,nhl,Kevan Miller,D,DEF
Matt Bartkowski (D),Minnesota Wild,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/16707/matt-bartkowski,2019-2020,nhl,Matt Bartkowski,D,DEF
Clarke MacArthur (LW),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8951/clarke-macarthur,2019-2020,nhl,Clarke MacArthur,LW,FW
Brandon Dubinsky (C/LW),Columbus Blue Jackets,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11024/brandon-dubinsky,2019-2020,nhl,Brandon Dubinsky,C/LW,FW
Marián Hossa (RW),Arizona Coyotes,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/4720/marian-hossa,2019-2020,nhl,Marián Hossa,RW,FW
Ryan Kesler (C),Anaheim Ducks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9014/ryan-kesler,2019-2020,nhl,Ryan Kesler,C,FW
Kyle Brodziak (C),totals,0,0,0,0,-,0,0,https://www.eliteprospects.com/player/9097/kyle-brodziak,2019-2020,nhl,Kyle Brodziak,C,FW
Patrick Eaves (RW/LW),Anaheim Ducks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9144/patrick-eaves,2019-2020,nhl,Patrick Eaves,RW/LW,FW
Martin Hanzal (C),Dallas Stars,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9237/martin-hanzal,2019-2020,nhl,Martin Hanzal,C,FW
Matt Hunwick (D),Buffalo Sabres,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9418/matt-hunwick,2019-2020,nhl,Matt Hunwick,D,DEF
Ryan Callahan (RW),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9437/ryan-callahan,2019-2020,nhl,Ryan Callahan,RW,FW
Dustin Byfuglien (D),Winnipeg Jets,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10667/dustin-byfuglien,2019-2020,nhl,Dustin Byfuglien,D,DEF
David Clarkson (RW),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11018/david-clarkson,2019-2020,nhl,David Clarkson,RW,FW
Jake Walman (D),St. Louis Blues,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/248066/jake-walman,2019-2020,nhl,Jake Walman,D,DEF
Chase De Leo (LW/C),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/116909/chase-de-leo,2019-2020,nhl,Chase De Leo,LW/C,FW
Ashton Sautner (D),Vancouver Canucks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/84404/ashton-sautner,2019-2020,nhl,Ashton Sautner,D,DEF
Cameron Hughes (C/LW),Boston Bruins,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/62155/cameron-hughes,2019-2020,nhl,Cameron Hughes,C/LW,FW
Paul Carey (W/C),Boston Bruins,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/14386/paul-carey,2019-2020,nhl,Paul Carey,W/C,FW
Tage Thompson (C/W),Buffalo Sabres,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/301349/tage-thompson,2019-2020,nhl,Tage Thompson,C/W,FW
Nicolas Beaudin (D),Chicago Blackhawks,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/284924/nicolas-beaudin,2019-2020,nhl,Nicolas Beaudin,D,DEF
Janne Kuokkanen (C),New Jersey Devils,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/209426/janne-kuokkanen,2019-2020,nhl,Janne Kuokkanen,C,FW
Keegan Kolesar (RW),Vegas Golden Knights,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/197560/keegan-kolesar,2019-2020,nhl,Keegan Kolesar,RW,FW
C.J. Suess (C),Winnipeg Jets,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/195507/c.j.-suess,2019-2020,nhl,C.J. Suess,C,FW
Brandon Hagel (LW),Chicago Blackhawks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/161843/brandon-hagel,2019-2020,nhl,Brandon Hagel,LW,FW
Nikolai Goldobin (LW/RW),Vancouver Canucks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/160550/nikolai-goldobin,2019-2020,nhl,Nikolai Goldobin,LW/RW,FW
Anthony Richard (C/LW),Nashville Predators,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/155661/anthony-richard,2019-2020,nhl,Anthony Richard,C/LW,FW
Samuel Morin (D/LW),Philadelphia Flyers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/126391/samuel-morin,2019-2020,nhl,Samuel Morin,D/LW,DEF
Austin Poganski (RW/LW),St. Louis Blues,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/231724/austin-poganski,2019-2020,nhl,Austin Poganski,RW/LW,FW
Dalton Smith (LW/RW),Buffalo Sabres,1,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/30923/dalton-smith,2019-2020,nhl,Dalton Smith,LW/RW,FW
Justin Bailey (RW/LW),Vancouver Canucks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/116970/justin-bailey,2019-2020,nhl,Justin Bailey,RW/LW,FW
Trent Frederic (C/W),Boston Bruins,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/272221/trent-frederic,2019-2020,nhl,Trent Frederic,C/W,FW
Conor Timmins (D),Colorado Avalanche,2,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/267584/conor-timmins,2019-2020,nhl,Conor Timmins,D,DEF
Brett Seney (LW/C),New Jersey Devils,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/204125/brett-seney,2019-2020,nhl,Brett Seney,LW/C,FW
Andrei Chibisov (RW),Winnipeg Jets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/192313/andrei-chibisov,2019-2020,nhl,Andrei Chibisov,RW,FW
Mike Sgarbossa (C),Washington Capitals,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/23663/mike-sgarbossa,2019-2020,nhl,Mike Sgarbossa,C,FW
Josh Jacobs (D),New Jersey Devils,2,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/168704/josh-jacobs,2019-2020,nhl,Josh Jacobs,D,DEF
Michael Chaput (C),Arizona Coyotes,2,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/37543/michael-chaput,2019-2020,nhl,Michael Chaput,C,FW
Derrick Pouliot (D),St. Louis Blues,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/59741/derrick-pouliot,2019-2020,nhl,Derrick Pouliot,D,DEF
Steven Santini (D),Nashville Predators,2,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/96780/steven-santini,2019-2020,nhl,Steven Santini,D,DEF
Dalton Prout (D),San Jose Sharks,2,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/22629/dalton-prout,2019-2020,nhl,Dalton Prout,D,DEF
Thomas Di Pauli (C/LW),Pittsburgh Penguins,2,0,0,0,0.00,10,-3,https://www.eliteprospects.com/player/90344/thomas-di-pauli,2019-2020,nhl,Thomas Di Pauli,C/LW,FW
Gabriel Dumont (C/RW),Minnesota Wild,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/36736/gabriel-dumont,2019-2020,nhl,Gabriel Dumont,C/RW,FW
Luke Johnson (C),Minnesota Wild,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/94247/luke-johnson,2019-2020,nhl,Luke Johnson,C,FW
Jean-Sébastien Dea (C),Buffalo Sabres,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/128463/jean-sebastien-dea,2019-2020,nhl,Jean-Sébastien Dea,C,FW
Calvin Thürkauf (C/LW),Columbus Blue Jackets,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/186336/calvin-thurkauf,2019-2020,nhl,Calvin Thürkauf,C/LW,FW
Christian Wolanin (D),Ottawa Senators,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/188788/christian-wolanin,2019-2020,nhl,Christian Wolanin,D,DEF
Beck Malenstyn (LW/RW),Washington Capitals,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/247477/beck-malenstyn,2019-2020,nhl,Beck Malenstyn,LW/RW,FW
Josh Norris (C/LW),Ottawa Senators,3,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/273954/josh-norris,2019-2020,nhl,Josh Norris,C/LW,FW
Tobias Björnfot (D),Los Angeles Kings,3,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/344751/tobias-bjornfot,2019-2020,nhl,Tobias Björnfot,D,DEF
Kevin Gravel (D),Toronto Maple Leafs,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/35674/kevin-gravel,2019-2020,nhl,Kevin Gravel,D,DEF
Joachim Blichfeld (RW/LW),San Jose Sharks,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/211282/joachim-blichfeld,2019-2020,nhl,Joachim Blichfeld,RW/LW,FW
Marko Dano (LW/C),Columbus Blue Jackets,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/94946/marko-dano,2019-2020,nhl,Marko Dano,LW/C,FW
Gustav Olofsson (D),Montréal Canadiens,3,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/39017/gustav-olofsson,2019-2020,nhl,Gustav Olofsson,D,DEF
Jordan Szwarz (RW/C),Ottawa Senators,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/23107/jordan-szwarz,2019-2020,nhl,Jordan Szwarz,RW/C,FW
Nikolai Knyzhov (D),San Jose Sharks,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/308784/nikolai-knyzhov,2019-2020,nhl,Nikolai Knyzhov,D,DEF
Kole Sherwood (RW),Columbus Blue Jackets,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/234873/kole-sherwood,2019-2020,nhl,Kole Sherwood,RW,FW
Alexandre Carrier (D),Nashville Predators,3,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/151143/alexandre-carrier,2019-2020,nhl,Alexandre Carrier,D,DEF
Trevor Carrick (D),San Jose Sharks,3,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/69391/trevor-carrick,2019-2020,nhl,Trevor Carrick,D,DEF
German Rubtsov (C),Philadelphia Flyers,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/312227/german-rubtsov,2019-2020,nhl,German Rubtsov,C,FW
Jaret Anderson-Dolan (C/W),Los Angeles Kings,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2019-2020,nhl,Jaret Anderson-Dolan,C/W,FW
Danil Yurtaikin (LW/RW),San Jose Sharks,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/265753/danil-yurtaikin,2019-2020,nhl,Danil Yurtaikin,LW/RW,FW
Alexander Yelesin (D),Calgary Flames,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/265726/alexander-yelesin,2019-2020,nhl,Alexander Yelesin,D,DEF
John Gilmour (D),Buffalo Sabres,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/146192/john-gilmour,2019-2020,nhl,John Gilmour,D,DEF
Kevin Connauton (D),Colorado Avalanche,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/38032/kevin-connauton,2019-2020,nhl,Kevin Connauton,D,DEF
Karl Alzner (D),Montréal Canadiens,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/10429/karl-alzner,2019-2020,nhl,Karl Alzner,D,DEF
Max Véronneau (RW),Ottawa Senators,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/206777/max-veronneau,2019-2020,nhl,Max Véronneau,RW,FW
Yevgeni Svechnikov (RW/LW),Detroit Red Wings,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,2019-2020,nhl,Yevgeni Svechnikov,RW/LW,FW
Kale Clague (D),Los Angeles Kings,4,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/108472/kale-clague,2019-2020,nhl,Kale Clague,D,DEF
Henrik Borgström (C/W),Florida Panthers,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/118332/henrik-borgstrom,2019-2020,nhl,Henrik Borgström,C/W,FW
Anton Wedin (LW/RW),Chicago Blackhawks,4,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/27461/anton-wedin,2019-2020,nhl,Anton Wedin,LW/RW,FW
Boo Nieves (C/LW),New York Rangers,4,0,0,0,0.00,4,2,https://www.eliteprospects.com/player/131061/boo-nieves,2019-2020,nhl,Boo Nieves,C/LW,FW
Jake Bischoff (D),Vegas Golden Knights,4,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/180081/jake-bischoff,2019-2020,nhl,Jake Bischoff,D,DEF
Otto Leskinen (D),Montréal Canadiens,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/150242/otto-leskinen,2019-2020,nhl,Otto Leskinen,D,DEF
Urho Vaakanainen (D),Boston Bruins,5,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/180538/urho-vaakanainen,2019-2020,nhl,Urho Vaakanainen,D,DEF
Sheldon Dries (C/W),Colorado Avalanche,5,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/97620/sheldon-dries,2019-2020,nhl,Sheldon Dries,C/W,FW
Brennan Menell (D),Minnesota Wild,5,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/283890/brennan-menell,2019-2020,nhl,Brennan Menell,D,DEF
Maxime Lajoie (D),Ottawa Senators,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/161131/maxime-lajoie,2019-2020,nhl,Maxime Lajoie,D,DEF
Gabriel Carlsson (D),Columbus Blue Jackets,6,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/187919/gabriel-carlsson,2019-2020,nhl,Gabriel Carlsson,D,DEF
Colton White (D),New Jersey Devils,6,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/204911/colton-white,2019-2020,nhl,Colton White,D,DEF
Tyler Lewington (D),Washington Capitals,6,0,0,0,0.00,17,-2,https://www.eliteprospects.com/player/88699/tyler-lewington,2019-2020,nhl,Tyler Lewington,D,DEF
Mark Letestu (C),Winnipeg Jets,7,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11423/mark-letestu,2019-2020,nhl,Mark Letestu,C,FW
Anton Blidh (LW),Boston Bruins,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/67179/anton-blidh,2019-2020,nhl,Anton Blidh,LW,FW
Steven Fogarty (C/W),New York Rangers,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/114771/steven-fogarty,2019-2020,nhl,Steven Fogarty,C/W,FW
William Lagesson (D),Edmonton Oilers,8,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/86158/william-lagesson,2019-2020,nhl,William Lagesson,D,DEF
Jayson Megna (C/RW),Colorado Avalanche,8,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/46027/jayson-megna,2019-2020,nhl,Jayson Megna,C/RW,FW
Rhett Gardner (C/LW),Dallas Stars,8,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/119371/rhett-gardner,2019-2020,nhl,Rhett Gardner,C/LW,FW
Zach Trotman (D),Pittsburgh Penguins,8,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/49303/zach-trotman,2019-2020,nhl,Zach Trotman,D,DEF
John Quenneville (LW),Chicago Blackhawks,9,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/84092/john-quenneville,2019-2020,nhl,John Quenneville,LW,FW
Riley Barber (RW/LW),Montréal Canadiens,9,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/89847/riley-barber,2019-2020,nhl,Riley Barber,RW/LW,FW
Oliver Wahlstrom (RW/LW),New York Islanders,9,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/241370/oliver-wahlstrom,2019-2020,nhl,Oliver Wahlstrom,RW/LW,FW
Brandon Davidson (D),totals,12,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/45525/brandon-davidson,2019-2020,nhl,Brandon Davidson,D,DEF
Otto Koivula (LW/C),New York Islanders,12,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/241338/otto-koivula,2019-2020,nhl,Otto Koivula,LW/C,FW
Lawrence Pilut (D),Buffalo Sabres,13,0,0,0,0.00,4,-4,https://www.eliteprospects.com/player/84938/lawrence-pilut,2019-2020,nhl,Lawrence Pilut,D,DEF
Lukas Radil (LW/RW),San Jose Sharks,14,0,0,0,0.00,8,-3,https://www.eliteprospects.com/player/22785/lukas-radil,2019-2020,nhl,Lukas Radil,LW/RW,FW
Brian Gibbons (W/C),Carolina Hurricanes,15,0,0,0,0.00,4,-7,https://www.eliteprospects.com/player/24396/brian-gibbons,2019-2020,nhl,Brian Gibbons,W/C,FW
Joona Luoto (LW/RW),Winnipeg Jets,16,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/157201/joona-luoto,2019-2020,nhl,Joona Luoto,LW/RW,FW
Dylan McIlrath (D),Detroit Red Wings,16,0,0,0,0.00,23,-4,https://www.eliteprospects.com/player/37170/dylan-mcilrath,2019-2020,nhl,Dylan McIlrath,D,DEF
Jonathan Ericsson (D),Detroit Red Wings,18,0,0,0,0.00,4,-12,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2019-2020,nhl,Jonathan Ericsson,D,DEF
