player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Dougie Hamilton (D),New Jersey Devils,20,5,11,16,0.80,20,-8,https://www.eliteprospects.com/player/45596/dougie-hamilton,2023-2024,nhl,Dougie Hamilton,D,DEF
Lukas Reichel (W/C),Chicago Blackhawks,65,5,11,16,0.25,12,-29,https://www.eliteprospects.com/player/381687/lukas-reichel,2023-2024,nhl,Lukas Reichel,W/C,FW
Patrick Maroon (LW/RW),totals,51,4,12,16,0.31,60,-11,https://www.eliteprospects.com/player/12063/patrick-maroon,2023-2024,nhl,Patrick Maroon,LW/RW,FW
Martin Fehérváry (D),Washington Capitals,66,3,13,16,0.24,24,-7,https://www.eliteprospects.com/player/274991/martin-fehervary,2023-2024,nhl,Martin Fehérváry,D,DEF
Jack Johnson (D),Colorado Avalanche,80,3,13,16,0.20,38,15,https://www.eliteprospects.com/player/9205/jack-johnson,2023-2024,nhl,Jack Johnson,D,DEF
Brett Kulak (D),Edmonton Oilers,82,3,13,16,0.20,30,0,https://www.eliteprospects.com/player/88617/brett-kulak,2023-2024,nhl,Brett Kulak,D,DEF
Alex Vlasic (D),Chicago Blackhawks,76,2,14,16,0.21,45,-4,https://www.eliteprospects.com/player/315969/alex-vlasic,2023-2024,nhl,Alex Vlasic,D,DEF
Adam Pelech (D),New York Islanders,58,1,15,16,0.28,27,-2,https://www.eliteprospects.com/player/89694/adam-pelech,2023-2024,nhl,Adam Pelech,D,DEF
Alexander Nylander (W/C),totals,28,11,4,15,0.54,6,-1,https://www.eliteprospects.com/player/212641/alexander-nylander,2023-2024,nhl,Alexander Nylander,W/C,FW
Jeff Carter (C),Pittsburgh Penguins,72,11,4,15,0.21,12,-7,https://www.eliteprospects.com/player/8813/jeff-carter,2023-2024,nhl,Jeff Carter,C,FW
Dominik Kubalík (LW/RW),Ottawa Senators,74,11,4,15,0.20,19,-30,https://www.eliteprospects.com/player/101221/dominik-kubalik,2023-2024,nhl,Dominik Kubalík,LW/RW,FW
Kevin Stenlund (C/RW),Florida Panthers,81,11,4,15,0.19,62,-10,https://www.eliteprospects.com/player/142262/kevin-stenlund,2023-2024,nhl,Kevin Stenlund,C/RW,FW
Mark Jankowski (C),Nashville Predators,32,7,8,15,0.47,8,11,https://www.eliteprospects.com/player/146518/mark-jankowski,2023-2024,nhl,Mark Jankowski,C,FW
Victor Olofsson (LW/RW),Buffalo Sabres,51,7,8,15,0.29,4,-1,https://www.eliteprospects.com/player/86308/victor-olofsson,2023-2024,nhl,Victor Olofsson,LW/RW,FW
Arthur Kaliyev (RW/LW),Los Angeles Kings,51,7,8,15,0.29,14,-3,https://www.eliteprospects.com/player/316114/arthur-kaliyev,2023-2024,nhl,Arthur Kaliyev,RW/LW,FW
Blake Lizotte (C/LW),Los Angeles Kings,62,7,8,15,0.24,20,11,https://www.eliteprospects.com/player/321198/blake-lizotte,2023-2024,nhl,Blake Lizotte,C/LW,FW
Nick Cousins (C/LW),Florida Panthers,69,7,8,15,0.22,64,1,https://www.eliteprospects.com/player/45550/nick-cousins,2023-2024,nhl,Nick Cousins,C/LW,FW
Viktor Arvidsson (LW/RW),Los Angeles Kings,18,6,9,15,0.83,14,4,https://www.eliteprospects.com/player/27484/viktor-arvidsson,2023-2024,nhl,Viktor Arvidsson,LW/RW,FW
Trevor Zegras (C/W),Anaheim Ducks,31,6,9,15,0.48,30,-1,https://www.eliteprospects.com/player/424453/trevor-zegras,2023-2024,nhl,Trevor Zegras,C/W,FW
Matthew Poitras (C/RW),Boston Bruins,33,5,10,15,0.45,6,4,https://www.eliteprospects.com/player/661581/matthew-poitras,2023-2024,nhl,Matthew Poitras,C/RW,FW
Max Jones (LW/RW),Anaheim Ducks,52,5,10,15,0.29,33,-6,https://www.eliteprospects.com/player/233448/max-jones,2023-2024,nhl,Max Jones,LW/RW,FW
Brendan Smith (D),New Jersey Devils,63,5,10,15,0.24,61,-3,https://www.eliteprospects.com/player/12506/brendan-smith,2023-2024,nhl,Brendan Smith,D,DEF
Frédérick Gaudreau (C/RW),Minnesota Wild,67,5,10,15,0.22,12,-23,https://www.eliteprospects.com/player/129032/frederick-gaudreau,2023-2024,nhl,Frédérick Gaudreau,C/RW,FW
Kevin Korchinski (D),Chicago Blackhawks,76,5,10,15,0.20,20,-39,https://www.eliteprospects.com/player/516605/kevin-korchinski,2023-2024,nhl,Kevin Korchinski,D,DEF
Conor Sheary (LW/RW),Tampa Bay Lightning,57,4,11,15,0.26,12,-3,https://www.eliteprospects.com/player/94484/conor-sheary,2023-2024,nhl,Conor Sheary,LW/RW,FW
Jamie Oleksiak (D),Seattle Kraken,82,2,13,15,0.18,37,-2,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2023-2024,nhl,Jamie Oleksiak,D,DEF
Tyson Barrie (D),Nashville Predators,41,1,14,15,0.37,16,-10,https://www.eliteprospects.com/player/15127/tyson-barrie,2023-2024,nhl,Tyson Barrie,D,DEF
Klim Kostin (C/W),totals,52,8,6,14,0.27,53,-12,https://www.eliteprospects.com/player/312823/klim-kostin,2023-2024,nhl,Klim Kostin,C/W,FW
Zemgus Girgensons (W/C),Buffalo Sabres,63,8,6,14,0.22,21,-1,https://www.eliteprospects.com/player/59843/zemgus-girgensons,2023-2024,nhl,Zemgus Girgensons,W/C,FW
Tanner Jeannot (LW/RW),Tampa Bay Lightning,55,7,7,14,0.25,75,-10,https://www.eliteprospects.com/player/200717/tanner-jeannot,2023-2024,nhl,Tanner Jeannot,LW/RW,FW
Logan Stankoven (C/RW),Dallas Stars,24,6,8,14,0.58,4,10,https://www.eliteprospects.com/player/556512/logan-stankoven,2023-2024,nhl,Logan Stankoven,C/RW,FW
Jesper Boqvist (C/LW),Boston Bruins,47,6,8,14,0.30,8,12,https://www.eliteprospects.com/player/212690/jesper-boqvist,2023-2024,nhl,Jesper Boqvist,C/LW,FW
Jérémy Lauzon (D),Nashville Predators,79,6,8,14,0.18,98,-3,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2023-2024,nhl,Jérémy Lauzon,D,DEF
Justin Bailey (RW/LW),San Jose Sharks,59,5,9,14,0.24,6,-15,https://www.eliteprospects.com/player/116970/justin-bailey,2023-2024,nhl,Justin Bailey,RW/LW,FW
Taylor Raddysh (RW/LW),Chicago Blackhawks,73,5,9,14,0.19,22,-19,https://www.eliteprospects.com/player/245610/taylor-raddysh,2023-2024,nhl,Taylor Raddysh,RW/LW,FW
Liam O'Brien (LW/C),Arizona Coyotes,75,5,9,14,0.19,153,0,https://www.eliteprospects.com/player/84724/liam-o-brien,2023-2024,nhl,Liam O'Brien,LW/C,FW
Hudson Fasching (RW),New York Islanders,45,4,10,14,0.31,6,-7,https://www.eliteprospects.com/player/114801/hudson-fasching,2023-2024,nhl,Hudson Fasching,RW,FW
Jacob Bernard-Docker (D),Ottawa Senators,72,4,10,14,0.19,25,-7,https://www.eliteprospects.com/player/281697/jacob-bernard-docker,2023-2024,nhl,Jacob Bernard-Docker,D,DEF
Brandon Carlo (D),Boston Bruins,76,4,10,14,0.18,42,23,https://www.eliteprospects.com/player/120965/brandon-carlo,2023-2024,nhl,Brandon Carlo,D,DEF
Jordan Harris (D),Montréal Canadiens,56,3,11,14,0.25,22,-5,https://www.eliteprospects.com/player/321687/jordan-harris,2023-2024,nhl,Jordan Harris,D,DEF
Zach Bogosian (D),totals,65,3,11,14,0.22,63,11,https://www.eliteprospects.com/player/14440/zach-bogosian,2023-2024,nhl,Zach Bogosian,D,DEF
Ryan Graves (D),Pittsburgh Penguins,70,3,11,14,0.20,30,10,https://www.eliteprospects.com/player/103763/ryan-graves,2023-2024,nhl,Ryan Graves,D,DEF
Zach Whitecloud (D),Vegas Golden Knights,61,2,12,14,0.23,32,-3,https://www.eliteprospects.com/player/202774/zach-whitecloud,2023-2024,nhl,Zach Whitecloud,D,DEF
Nate Schmidt (D),Winnipeg Jets,63,2,12,14,0.22,16,10,https://www.eliteprospects.com/player/38039/nate-schmidt,2023-2024,nhl,Nate Schmidt,D,DEF
Urho Vaakanainen (D),Anaheim Ducks,68,1,13,14,0.21,26,0,https://www.eliteprospects.com/player/180538/urho-vaakanainen,2023-2024,nhl,Urho Vaakanainen,D,DEF
Nick Jensen (D),Washington Capitals,78,1,13,14,0.18,10,-9,https://www.eliteprospects.com/player/37773/nick-jensen,2023-2024,nhl,Nick Jensen,D,DEF
Trevor van Riemsdyk (D),Washington Capitals,70,0,14,14,0.20,18,-7,https://www.eliteprospects.com/player/60230/trevor-van-riemsdyk,2023-2024,nhl,Trevor van Riemsdyk,D,DEF
Nathan Walker (LW/RW),St. Louis Blues,45,7,6,13,0.29,18,-1,https://www.eliteprospects.com/player/101430/nathan-walker,2023-2024,nhl,Nathan Walker,LW/RW,FW
Justin Barron (D),Montréal Canadiens,48,7,6,13,0.27,16,-3,https://www.eliteprospects.com/player/294613/justin-barron,2023-2024,nhl,Justin Barron,D,DEF
Boris Katchouk (LW/RW),totals,59,7,6,13,0.22,12,-6,https://www.eliteprospects.com/player/269859/boris-katchouk,2023-2024,nhl,Boris Katchouk,LW/RW,FW
Cody Glass (C/RW),Nashville Predators,41,6,7,13,0.32,20,-9,https://www.eliteprospects.com/player/201704/cody-glass,2023-2024,nhl,Cody Glass,C/RW,FW
Johnathan Kovacevic (D),Montréal Canadiens,62,6,7,13,0.21,42,11,https://www.eliteprospects.com/player/239820/johnathan-kovacevic,2023-2024,nhl,Johnathan Kovacevic,D,DEF
Tanner Pearson (LW/RW),Montréal Canadiens,54,5,8,13,0.24,21,-12,https://www.eliteprospects.com/player/75951/tanner-pearson,2023-2024,nhl,Tanner Pearson,LW/RW,FW
Nico Sturm (C/LW),San Jose Sharks,63,5,8,13,0.21,12,-25,https://www.eliteprospects.com/player/54457/nico-sturm,2023-2024,nhl,Nico Sturm,C/LW,FW
Brandon Duhaime (RW/LW),totals,80,5,8,13,0.16,70,-5,https://www.eliteprospects.com/player/202463/brandon-duhaime,2023-2024,nhl,Brandon Duhaime,RW/LW,FW
Mason Lohrei (D),Boston Bruins,41,4,9,13,0.32,18,-2,https://www.eliteprospects.com/player/497121/mason-lohrei,2023-2024,nhl,Mason Lohrei,D,DEF
Alexander Barabanov (LW/RW),San Jose Sharks,46,4,9,13,0.28,12,-24,https://www.eliteprospects.com/player/87913/alexander-barabanov,2023-2024,nhl,Alexander Barabanov,LW/RW,FW
Jake Bean (D),Columbus Blue Jackets,72,4,9,13,0.18,32,-10,https://www.eliteprospects.com/player/199660/jake-bean,2023-2024,nhl,Jake Bean,D,DEF
Dante Fabbro (D),Nashville Predators,56,3,10,13,0.23,24,9,https://www.eliteprospects.com/player/247041/dante-fabbro,2023-2024,nhl,Dante Fabbro,D,DEF
Brett Pesce (D),Carolina Hurricanes,70,3,10,13,0.19,20,10,https://www.eliteprospects.com/player/121869/brett-pesce,2023-2024,nhl,Brett Pesce,D,DEF
Erik Cernak (D),Tampa Bay Lightning,69,2,11,13,0.19,63,5,https://www.eliteprospects.com/player/166368/erik-cernak,2023-2024,nhl,Erik Cernak,D,DEF
Nick Seeler (D),Philadelphia Flyers,71,1,12,13,0.18,78,9,https://www.eliteprospects.com/player/107099/nick-seeler,2023-2024,nhl,Nick Seeler,D,DEF
Colin Blackwell (C/W),Chicago Blackhawks,44,8,4,12,0.27,10,-2,https://www.eliteprospects.com/player/128394/colin-blackwell,2023-2024,nhl,Colin Blackwell,C/W,FW
Juuso Pärssinen (C/LW),Nashville Predators,44,8,4,12,0.27,12,-6,https://www.eliteprospects.com/player/396656/juuso-parssinen,2023-2024,nhl,Juuso Pärssinen,C/LW,FW
Carl Grundström (LW/RW),Los Angeles Kings,50,8,4,12,0.24,12,-2,https://www.eliteprospects.com/player/113516/carl-grundstrom,2023-2024,nhl,Carl Grundström,LW/RW,FW
Marc-Édouard Vlasic (D),San Jose Sharks,57,6,6,12,0.21,26,-27,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2023-2024,nhl,Marc-Édouard Vlasic,D,DEF
A.J. Greer (LW),Calgary Flames,59,6,6,12,0.20,35,-7,https://www.eliteprospects.com/player/151125/a.j.-greer,2023-2024,nhl,A.J. Greer,LW,FW
Noah Gregor (LW/RW),Toronto Maple Leafs,63,6,6,12,0.19,17,-7,https://www.eliteprospects.com/player/162892/noah-gregor,2023-2024,nhl,Noah Gregor,LW/RW,FW
Nathan Bastian (RW/C),New Jersey Devils,54,5,7,12,0.22,32,-10,https://www.eliteprospects.com/player/245157/nathan-bastian,2023-2024,nhl,Nathan Bastian,RW/C,FW
Mathieu Olivier (RW/LW),Columbus Blue Jackets,54,5,7,12,0.22,70,-4,https://www.eliteprospects.com/player/213604/mathieu-olivier,2023-2024,nhl,Mathieu Olivier,RW/LW,FW
Ryan Carpenter (C/RW),San Jose Sharks,62,5,7,12,0.19,6,-16,https://www.eliteprospects.com/player/46952/ryan-carpenter,2023-2024,nhl,Ryan Carpenter,C/RW,FW
Derek Ryan (C/W),Edmonton Oilers,70,5,7,12,0.17,8,-3,https://www.eliteprospects.com/player/67660/derek-ryan,2023-2024,nhl,Derek Ryan,C/W,FW
Chris Tierney (C),New Jersey Devils,52,4,8,12,0.23,21,3,https://www.eliteprospects.com/player/92677/chris-tierney,2023-2024,nhl,Chris Tierney,C,FW
Connor Brown (RW/LW),Edmonton Oilers,71,4,8,12,0.17,10,-8,https://www.eliteprospects.com/player/97341/connor-brown,2023-2024,nhl,Connor Brown,RW/LW,FW
Mattias Janmark (C/W),Edmonton Oilers,71,4,8,12,0.17,46,0,https://www.eliteprospects.com/player/16629/mattias-janmark,2023-2024,nhl,Mattias Janmark,C/W,FW
Matt Dumba (D),totals,76,4,8,12,0.16,88,-18,https://www.eliteprospects.com/player/53542/matt-dumba,2023-2024,nhl,Matt Dumba,D,DEF
Barclay Goodrow (W/C),New York Rangers,80,4,8,12,0.15,78,-13,https://www.eliteprospects.com/player/45398/barclay-goodrow,2023-2024,nhl,Barclay Goodrow,W/C,FW
Michael Pezzetta (LW/C),Montréal Canadiens,61,3,9,12,0.20,59,4,https://www.eliteprospects.com/player/269038/michael-pezzetta,2023-2024,nhl,Michael Pezzetta,LW/C,FW
Jani Hakanpää (D),Dallas Stars,64,2,10,12,0.19,33,10,https://www.eliteprospects.com/player/45342/jani-hakanpaa,2023-2024,nhl,Jani Hakanpää,D,DEF
Nicolas Hague (D),Vegas Golden Knights,73,2,10,12,0.16,43,-5,https://www.eliteprospects.com/player/253977/nicolas-hague,2023-2024,nhl,Nicolas Hague,D,DEF
Luke Glendening (C/RW),Tampa Bay Lightning,81,10,1,11,0.14,39,-2,https://www.eliteprospects.com/player/38233/luke-glendening,2023-2024,nhl,Luke Glendening,C/RW,FW
Thomas Bordeleau (C/LW),San Jose Sharks,27,6,5,11,0.41,18,-18,https://www.eliteprospects.com/player/296636/thomas-bordeleau,2023-2024,nhl,Thomas Bordeleau,C/LW,FW
Isac Lundeström (C/LW),Anaheim Ducks,46,5,6,11,0.24,2,-1,https://www.eliteprospects.com/player/265570/isac-lundestrom,2023-2024,nhl,Isac Lundeström,C/LW,FW
MacKenzie Entwistle (RW/C),Chicago Blackhawks,67,5,6,11,0.16,47,-29,https://www.eliteprospects.com/player/273678/mackenzie-entwistle,2023-2024,nhl,MacKenzie Entwistle,RW/C,FW
Jon Merrill (D),Minnesota Wild,65,4,7,11,0.17,30,0,https://www.eliteprospects.com/player/20712/jon-merrill,2023-2024,nhl,Jon Merrill,D,DEF
Tony DeAngelo (D),Carolina Hurricanes,31,3,8,11,0.35,24,-7,https://www.eliteprospects.com/player/89818/tony-deangelo,2023-2024,nhl,Tony DeAngelo,D,DEF
Henry Thrun (D),San Jose Sharks,51,3,8,11,0.22,16,-22,https://www.eliteprospects.com/player/445218/henry-thrun,2023-2024,nhl,Henry Thrun,D,DEF
Pierre-Olivier Joseph (D),Pittsburgh Penguins,52,2,9,11,0.21,14,-3,https://www.eliteprospects.com/player/284911/pierre-olivier-joseph,2023-2024,nhl,Pierre-Olivier Joseph,D,DEF
Matt Grzelcyk (D),Boston Bruins,63,2,9,11,0.17,37,13,https://www.eliteprospects.com/player/90350/matt-grzelcyk,2023-2024,nhl,Matt Grzelcyk,D,DEF
Ian Cole (D),Vancouver Canucks,78,2,9,11,0.14,61,10,https://www.eliteprospects.com/player/11456/ian-cole,2023-2024,nhl,Ian Cole,D,DEF
Vincent Desharnais (D),Edmonton Oilers,78,1,10,11,0.14,54,3,https://www.eliteprospects.com/player/264690/vincent-desharnais,2023-2024,nhl,Vincent Desharnais,D,DEF
Kevin Bahl (D),New Jersey Devils,82,1,10,11,0.13,82,1,https://www.eliteprospects.com/player/248583/kevin-bahl,2023-2024,nhl,Kevin Bahl,D,DEF
John Beecher (C/LW),Boston Bruins,52,7,3,10,0.19,24,-6,https://www.eliteprospects.com/player/373899/john-beecher,2023-2024,nhl,John Beecher,C/LW,FW
Sam Gagner (C/RW),Edmonton Oilers,28,5,5,10,0.36,10,-2,https://www.eliteprospects.com/player/10425/sam-gagner,2023-2024,nhl,Sam Gagner,C/RW,FW
Zach Parise (LW/RW),Colorado Avalanche,30,5,5,10,0.33,8,-7,https://www.eliteprospects.com/player/8903/zach-parise,2023-2024,nhl,Zach Parise,LW/RW,FW
Phil Di Giuseppe (LW/RW),Vancouver Canucks,51,5,5,10,0.20,36,-1,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2023-2024,nhl,Phil Di Giuseppe,LW/RW,FW
Mark Kastelic (C/RW),Ottawa Senators,63,5,5,10,0.16,63,-5,https://www.eliteprospects.com/player/276474/mark-kastelic,2023-2024,nhl,Mark Kastelic,C/RW,FW
Sam Malinski (D),Colorado Avalanche,23,3,7,10,0.43,6,3,https://www.eliteprospects.com/player/381044/sam-malinski,2023-2024,nhl,Sam Malinski,D,DEF
Barrett Hayton (C/LW),Arizona Coyotes,33,3,7,10,0.30,26,-13,https://www.eliteprospects.com/player/317885/barrett-hayton,2023-2024,nhl,Barrett Hayton,C/LW,FW
Jamie Drysdale (D),totals,34,3,7,10,0.29,8,-20,https://www.eliteprospects.com/player/201868/jamie-drysdale,2023-2024,nhl,Jamie Drysdale,D,DEF
Arber Xhekaj (D),Montréal Canadiens,44,3,7,10,0.23,81,6,https://www.eliteprospects.com/player/424429/arber-xhekaj,2023-2024,nhl,Arber Xhekaj,D,DEF
Gustav Lindström (D),totals,46,3,7,10,0.22,24,12,https://www.eliteprospects.com/player/212379/gustav-lindstrom,2023-2024,nhl,Gustav Lindström,D,DEF
Eric Robinson (LW),totals,47,3,7,10,0.21,19,-3,https://www.eliteprospects.com/player/206755/eric-robinson,2023-2024,nhl,Eric Robinson,LW,FW
Josh Brown (D),Arizona Coyotes,51,3,7,10,0.20,75,2,https://www.eliteprospects.com/player/82512/josh-brown,2023-2024,nhl,Josh Brown,D,DEF
Jayden Struble (D),Montréal Canadiens,56,3,7,10,0.18,57,-3,https://www.eliteprospects.com/player/465181/jayden-struble,2023-2024,nhl,Jayden Struble,D,DEF
Calvin de Haan (D),Tampa Bay Lightning,59,3,7,10,0.17,22,-9,https://www.eliteprospects.com/player/23814/calvin-de-haan,2023-2024,nhl,Calvin de Haan,D,DEF
Ben Hutton (D),Vegas Golden Knights,41,2,8,10,0.24,17,12,https://www.eliteprospects.com/player/78150/ben-hutton,2023-2024,nhl,Ben Hutton,D,DEF
Rafaël Harvey-Pinard (LW/RW),Montréal Canadiens,45,2,8,10,0.22,6,-2,https://www.eliteprospects.com/player/354123/rafael-harvey-pinard,2023-2024,nhl,Rafaël Harvey-Pinard,LW/RW,FW
Jakub Lauko (C/W),Boston Bruins,60,2,8,10,0.17,32,-3,https://www.eliteprospects.com/player/273830/jakub-lauko,2023-2024,nhl,Jakub Lauko,C/W,FW
Conor Timmins (D),Toronto Maple Leafs,25,1,9,10,0.40,18,9,https://www.eliteprospects.com/player/267584/conor-timmins,2023-2024,nhl,Conor Timmins,D,DEF
Ty Emberson (D),San Jose Sharks,30,1,9,10,0.33,6,-4,https://www.eliteprospects.com/player/365043/ty-emberson,2023-2024,nhl,Ty Emberson,D,DEF
Adam Boqvist (D),Columbus Blue Jackets,35,1,9,10,0.29,0,-8,https://www.eliteprospects.com/player/265684/adam-boqvist,2023-2024,nhl,Adam Boqvist,D,DEF
Andrew Peeke (D),totals,38,1,9,10,0.26,14,-1,https://www.eliteprospects.com/player/291905/andrew-peeke,2023-2024,nhl,Andrew Peeke,D,DEF
David Jiricek (D),Columbus Blue Jackets,43,1,9,10,0.23,22,-4,https://www.eliteprospects.com/player/559522/david-jiricek,2023-2024,nhl,David Jiricek,D,DEF
Andreas Englund (D),Los Angeles Kings,82,1,9,10,0.12,81,-3,https://www.eliteprospects.com/player/115148/andreas-englund,2023-2024,nhl,Andreas Englund,D,DEF
Alex Goligoski (D),Minnesota Wild,36,0,10,10,0.28,18,-8,https://www.eliteprospects.com/player/9435/alex-goligoski,2023-2024,nhl,Alex Goligoski,D,DEF
Jacob MacDonald (D/LW),San Jose Sharks,34,7,2,9,0.26,23,-14,https://www.eliteprospects.com/player/60064/jacob-macdonald,2023-2024,nhl,Jacob MacDonald,D/LW,DEF
Patrik Laine (LW/RW),Columbus Blue Jackets,18,6,3,9,0.50,6,-10,https://www.eliteprospects.com/player/221667/patrik-laine,2023-2024,nhl,Patrik Laine,LW/RW,FW
Alex Barré-Boulet (C/W),Tampa Bay Lightning,36,6,3,9,0.25,10,-9,https://www.eliteprospects.com/player/227670/alex-barre-boulet,2023-2024,nhl,Alex Barré-Boulet,C/W,FW
Dylan Holloway (W/C),Edmonton Oilers,38,6,3,9,0.24,29,-1,https://www.eliteprospects.com/player/322111/dylan-holloway,2023-2024,nhl,Dylan Holloway,W/C,FW
Tyler Motte (C/W),Tampa Bay Lightning,69,6,3,9,0.13,28,-8,https://www.eliteprospects.com/player/151824/tyler-motte,2023-2024,nhl,Tyler Motte,C/W,FW
Josh Doan (RW/LW),Arizona Coyotes,11,5,4,9,0.82,0,6,https://www.eliteprospects.com/player/201817/josh-doan,2023-2024,nhl,Josh Doan,RW/LW,FW
Zachary Bolduc (C/LW),St. Louis Blues,25,5,4,9,0.36,6,0,https://www.eliteprospects.com/player/529393/zachary-bolduc,2023-2024,nhl,Zachary Bolduc,C/LW,FW
Julien Gauthier (RW/LW),New York Islanders,27,5,4,9,0.33,8,-5,https://www.eliteprospects.com/player/213464/julien-gauthier,2023-2024,nhl,Julien Gauthier,RW/LW,FW
Christian Dvorak (C/LW),Montréal Canadiens,30,5,4,9,0.30,4,-5,https://www.eliteprospects.com/player/194889/christian-dvorak,2023-2024,nhl,Christian Dvorak,C/LW,FW
Vinni Lettieri (C/RW),Minnesota Wild,46,5,4,9,0.20,24,-7,https://www.eliteprospects.com/player/118656/vinni-lettieri,2023-2024,nhl,Vinni Lettieri,C/RW,FW
Joshua Roy (W/C),Montréal Canadiens,23,4,5,9,0.39,0,-2,https://www.eliteprospects.com/player/483757/joshua-roy,2023-2024,nhl,Joshua Roy,W/C,FW
Kyle MacLean (C/LW),New York Islanders,32,4,5,9,0.28,11,5,https://www.eliteprospects.com/player/201488/kyle-maclean,2023-2024,nhl,Kyle MacLean,C/LW,FW
Colin Miller (D),totals,46,4,5,9,0.20,26,8,https://www.eliteprospects.com/player/61228/colin-miller,2023-2024,nhl,Colin Miller,D,DEF
Declan Chisholm (D),totals,31,3,6,9,0.29,18,-7,https://www.eliteprospects.com/player/363643/declan-chisholm,2023-2024,nhl,Declan Chisholm,D,DEF
Matt Coronato (RW/LW),Calgary Flames,34,3,6,9,0.26,4,-15,https://www.eliteprospects.com/player/462501/matt-coronato,2023-2024,nhl,Matt Coronato,RW/LW,FW
Adam Ruzicka (C/RW),totals,42,3,6,9,0.21,12,-9,https://www.eliteprospects.com/player/228366/adam-ruzicka,2023-2024,nhl,Adam Ruzicka,C/RW,FW
Mark Giordano (D),Toronto Maple Leafs,46,3,6,9,0.20,49,10,https://www.eliteprospects.com/player/9161/mark-giordano,2023-2024,nhl,Mark Giordano,D,DEF
Joel Kiviranta (LW),Colorado Avalanche,56,3,6,9,0.16,12,-1,https://www.eliteprospects.com/player/91109/joel-kiviranta,2023-2024,nhl,Joel Kiviranta,LW,FW
Fredrik Olofsson (LW/C),Colorado Avalanche,57,3,6,9,0.16,8,-5,https://www.eliteprospects.com/player/195218/fredrik-olofsson,2023-2024,nhl,Fredrik Olofsson,LW/C,FW
Olen Zellweger (D),Anaheim Ducks,26,2,7,9,0.35,4,-6,https://www.eliteprospects.com/player/476596/olen-zellweger,2023-2024,nhl,Olen Zellweger,D,DEF
Andreas Athanasiou (C/W),Chicago Blackhawks,28,2,7,9,0.32,7,-7,https://www.eliteprospects.com/player/86009/andreas-athanasiou,2023-2024,nhl,Andreas Athanasiou,C/W,FW
Zac Jones (D),New York Rangers,31,2,7,9,0.29,8,1,https://www.eliteprospects.com/player/364649/zac-jones,2023-2024,nhl,Zac Jones,D,DEF
Ty Dellandrea (C/W),Dallas Stars,42,2,7,9,0.21,23,-10,https://www.eliteprospects.com/player/399353/ty-dellandrea,2023-2024,nhl,Ty Dellandrea,C/W,FW
Kevin Labanc (RW/LW),San Jose Sharks,46,2,7,9,0.20,16,-27,https://www.eliteprospects.com/player/133841/kevin-labanc,2023-2024,nhl,Kevin Labanc,RW/LW,FW
Sebastian Aho (D),New York Islanders,58,2,7,9,0.16,12,-7,https://www.eliteprospects.com/player/67208/sebastian-aho,2023-2024,nhl,Sebastian Aho,D,DEF
Kaedan Korczak (D),Vegas Golden Knights,26,1,8,9,0.35,8,12,https://www.eliteprospects.com/player/295911/kaedan-korczak,2023-2024,nhl,Kaedan Korczak,D,DEF
Ryker Evans (D),Seattle Kraken,36,1,8,9,0.25,20,-5,https://www.eliteprospects.com/player/351173/ryker-evans,2023-2024,nhl,Ryker Evans,D,DEF
Nikita Okhotyuk (D),totals,52,1,8,9,0.17,48,-24,https://www.eliteprospects.com/player/398144/nikita-okhotyuk,2023-2024,nhl,Nikita Okhotyuk,D,DEF
Jonas Siegenthaler (D),New Jersey Devils,57,1,8,9,0.16,20,-7,https://www.eliteprospects.com/player/105407/jonas-siegenthaler,2023-2024,nhl,Jonas Siegenthaler,D,DEF
Josh Mahura (D),Florida Panthers,30,0,9,9,0.30,20,-2,https://www.eliteprospects.com/player/166669/josh-mahura,2023-2024,nhl,Josh Mahura,D,DEF
Jarred Tinordi (D),Chicago Blackhawks,52,0,9,9,0.17,64,-27,https://www.eliteprospects.com/player/20706/jarred-tinordi,2023-2024,nhl,Jarred Tinordi,D,DEF
William Carrier (LW),Vegas Golden Knights,39,6,2,8,0.21,16,3,https://www.eliteprospects.com/player/88662/william-carrier,2023-2024,nhl,William Carrier,LW,FW
Cole Guttman (C/RW),Chicago Blackhawks,27,4,4,8,0.30,7,-17,https://www.eliteprospects.com/player/201449/cole-guttman,2023-2024,nhl,Cole Guttman,C/RW,FW
Matt Martin (LW),New York Islanders,57,4,4,8,0.14,43,7,https://www.eliteprospects.com/player/19225/matt-martin,2023-2024,nhl,Matt Martin,LW,FW
Jesse Ylönen (RW/LW),Montréal Canadiens,59,4,4,8,0.14,12,2,https://www.eliteprospects.com/player/299117/jesse-ylonen,2023-2024,nhl,Jesse Ylönen,RW/LW,FW
Dryden Hunt (LW/RW),Calgary Flames,28,3,5,8,0.29,7,1,https://www.eliteprospects.com/player/84609/dryden-hunt,2023-2024,nhl,Dryden Hunt,LW/RW,FW
Oliver Kylington (D),Calgary Flames,33,3,5,8,0.24,12,-6,https://www.eliteprospects.com/player/142238/oliver-kylington,2023-2024,nhl,Oliver Kylington,D,DEF
