player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Ross Johnston (LW/RW),New York Islanders,16,0,2,2,0.13,37,-1,https://www.eliteprospects.com/player/106154/ross-johnston,2022-2023,nhl,Ross Johnston,LW/RW,FW
Wayne Simmonds (RW),Toronto Maple Leafs,18,0,2,2,0.11,49,1,https://www.eliteprospects.com/player/12517/wayne-simmonds,2022-2023,nhl,Wayne Simmonds,RW,FW
Urho Vaakanainen (D),Anaheim Ducks,23,0,2,2,0.09,0,-16,https://www.eliteprospects.com/player/180538/urho-vaakanainen,2022-2023,nhl,Urho Vaakanainen,D,DEF
Joel Hanley (D),Dallas Stars,26,0,2,2,0.08,15,5,https://www.eliteprospects.com/player/33730/joel-hanley,2022-2023,nhl,Joel Hanley,D,DEF
Justin Braun (D),Philadelphia Flyers,51,0,2,2,0.04,19,-1,https://www.eliteprospects.com/player/15033/justin-braun,2022-2023,nhl,Justin Braun,D,DEF
Kyle Criscuolo (C),San Jose Sharks,1,1,0,1,1,0,0,https://www.eliteprospects.com/player/74212/kyle-criscuolo,2022-2023,nhl,Kyle Criscuolo,C,FW
Lucas Condotta (C),Montréal Canadiens,1,1,0,1,1,0,0,https://www.eliteprospects.com/player/238558/lucas-condotta,2022-2023,nhl,Lucas Condotta,C,FW
Tyler Angle (C/LW),Columbus Blue Jackets,2,1,0,1,0.5,0,-2,https://www.eliteprospects.com/player/403916/tyler-angle,2022-2023,nhl,Tyler Angle,C/LW,FW
Oskar Steen (C/RW),Boston Bruins,3,1,0,1,0.33,0,0,https://www.eliteprospects.com/player/212666/oskar-steen,2022-2023,nhl,Oskar Steen,C/RW,FW
Drew Helleson (D),Anaheim Ducks,3,1,0,1,0.33,2,0,https://www.eliteprospects.com/player/369942/drew-helleson,2022-2023,nhl,Drew Helleson,D,DEF
Dave Gust (RW),Chicago Blackhawks,4,1,0,1,0.25,2,-2,https://www.eliteprospects.com/player/121933/dave-gust,2022-2023,nhl,Dave Gust,RW,FW
Joseph Cramarossa (C/LW),Minnesota Wild,4,1,0,1,0.25,4,0,https://www.eliteprospects.com/player/45600/joseph-cramarossa,2022-2023,nhl,Joseph Cramarossa,C/LW,FW
Cole McWard (D),Vancouver Canucks,5,1,0,1,0.2,0,0,https://www.eliteprospects.com/player/376492/cole-mcward,2022-2023,nhl,Cole McWard,D,DEF
Nolan Foote (LW/RW),New Jersey Devils,6,1,0,1,0.17,0,2,https://www.eliteprospects.com/player/240385/nolan-foote,2022-2023,nhl,Nolan Foote,LW/RW,FW
Matěj Blümel (RW/LW),Dallas Stars,6,1,0,1,0.17,0,-2,https://www.eliteprospects.com/player/272376/matej-blumel,2022-2023,nhl,Matěj Blümel,RW/LW,FW
Sean Farrell (C/LW),Montréal Canadiens,6,1,0,1,0.17,0,-2,https://www.eliteprospects.com/player/386329/sean-farrell,2022-2023,nhl,Sean Farrell,C/LW,FW
John Leonard (LW/RW),Nashville Predators,6,1,0,1,0.17,2,0,https://www.eliteprospects.com/player/272976/john-leonard,2022-2023,nhl,John Leonard,LW/RW,FW
Aidan McDonough (LW/RW),Vancouver Canucks,6,1,0,1,0.17,2,-2,https://www.eliteprospects.com/player/348494/aidan-mcdonough,2022-2023,nhl,Aidan McDonough,LW/RW,FW
Joona Luoto (LW/RW),Columbus Blue Jackets,7,1,0,1,0.14,0,-7,https://www.eliteprospects.com/player/157201/joona-luoto,2022-2023,nhl,Joona Luoto,LW/RW,FW
Brett Seney (LW/C),Chicago Blackhawks,7,1,0,1,0.14,2,-2,https://www.eliteprospects.com/player/204125/brett-seney,2022-2023,nhl,Brett Seney,LW/C,FW
Trey Fix-Wolansky (RW),Columbus Blue Jackets,9,1,0,1,0.11,0,-5,https://www.eliteprospects.com/player/257717/trey-fix-wolansky,2022-2023,nhl,Trey Fix-Wolansky,RW,FW
Nikita Nesterenko (C/LW),Anaheim Ducks,9,1,0,1,0.11,0,-3,https://www.eliteprospects.com/player/295642/nikita-nesterenko,2022-2023,nhl,Nikita Nesterenko,C/LW,FW
Radim Zohorna (C/W),totals,10,1,0,1,0.1,0,-1,https://www.eliteprospects.com/player/190526/radim-zohorna,2022-2023,nhl,Radim Zohorna,C/W,FW
Nikita Okhotyuk (D),New Jersey Devils,10,1,0,1,0.1,2,1,https://www.eliteprospects.com/player/398144/nikita-okhotyuk,2022-2023,nhl,Nikita Okhotyuk,D,DEF
Jake Lucchini (C/LW),Ottawa Senators,11,1,0,1,0.09,0,-2,https://www.eliteprospects.com/player/102374/jake-lucchini,2022-2023,nhl,Jake Lucchini,C/LW,FW
Travis Dermott (D),Vancouver Canucks,11,1,0,1,0.09,2,-4,https://www.eliteprospects.com/player/214673/travis-dermott,2022-2023,nhl,Travis Dermott,D,DEF
Nikolai Knyzhov (D),San Jose Sharks,12,1,0,1,0.08,8,-13,https://www.eliteprospects.com/player/308784/nikolai-knyzhov,2022-2023,nhl,Nikolai Knyzhov,D,DEF
Milos Kelemen (RW/LW),Arizona Coyotes,14,1,0,1,0.07,23,-5,https://www.eliteprospects.com/player/272381/milos-kelemen,2022-2023,nhl,Milos Kelemen,RW/LW,FW
Libor Hájek (D),New York Rangers,16,1,0,1,0.06,4,2,https://www.eliteprospects.com/player/195023/libor-hajek,2022-2023,nhl,Libor Hájek,D,DEF
Cole Koepke (LW/RW/RW),Tampa Bay Lightning,17,1,0,1,0.06,2,-5,https://www.eliteprospects.com/player/300846/cole-koepke,2022-2023,nhl,Cole Koepke,LW/RW/RW,FW
Yegor Afanasyev (LW/C),Nashville Predators,17,1,0,1,0.06,2,-7,https://www.eliteprospects.com/player/450909/yegor-afanasyev,2022-2023,nhl,Yegor Afanasyev,LW/C,FW
Laurent Dauphin (C/LW),Arizona Coyotes,21,1,0,1,0.05,10,-4,https://www.eliteprospects.com/player/126400/laurent-dauphin,2022-2023,nhl,Laurent Dauphin,C/LW,FW
Connor Carrick (D),Boston Bruins,1,0,1,1,1,0,3,https://www.eliteprospects.com/player/90348/connor-carrick,2022-2023,nhl,Connor Carrick,D,DEF
Damien Giroux (C/LW),Minnesota Wild,1,0,1,1,1,2,0,https://www.eliteprospects.com/player/270155/damien-giroux,2022-2023,nhl,Damien Giroux,C/LW,FW
Justin Richards (C),Columbus Blue Jackets,2,0,1,1,0.5,0,-1,https://www.eliteprospects.com/player/272539/justin-richards,2022-2023,nhl,Justin Richards,C,FW
Kristian Reichel (C),Winnipeg Jets,2,0,1,1,0.5,0,0,https://www.eliteprospects.com/player/167519/kristian-reichel,2022-2023,nhl,Kristian Reichel,C,FW
Joël Teasdale (LW/RW),Montréal Canadiens,2,0,1,1,0.5,0,-2,https://www.eliteprospects.com/player/201546/joel-teasdale,2022-2023,nhl,Joël Teasdale,LW/RW,FW
Kyle Clifford (LW/RW),Toronto Maple Leafs,2,0,1,1,0.5,2,1,https://www.eliteprospects.com/player/15480/kyle-clifford,2022-2023,nhl,Kyle Clifford,LW/RW,FW
Stanislav Svozil (D),Columbus Blue Jackets,2,0,1,1,0.5,2,-3,https://www.eliteprospects.com/player/428002/stanislav-svozil,2022-2023,nhl,Stanislav Svozil,D,DEF
Mikael Pyyhtiä (LW/C),Columbus Blue Jackets,2,0,1,1,0.5,2,-2,https://www.eliteprospects.com/player/470710/mikael-pyyhtia,2022-2023,nhl,Mikael Pyyhtiä,LW/C,FW
Andy Andreoff (C/LW),New York Islanders,3,0,1,1,0.33,0,-3,https://www.eliteprospects.com/player/32736/andy-andreoff,2022-2023,nhl,Andy Andreoff,C/LW,FW
Tucker Poolman (D),Vancouver Canucks,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/118006/tucker-poolman,2022-2023,nhl,Tucker Poolman,D,DEF
Vincent Iorio (D),Washington Capitals,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/201802/vincent-iorio,2022-2023,nhl,Vincent Iorio,D,DEF
Luke Philp (C/RW),Chicago Blackhawks,3,0,1,1,0.33,2,0,https://www.eliteprospects.com/player/62115/luke-philp,2022-2023,nhl,Luke Philp,C/RW,FW
Matthew Knies (LW/RW),Toronto Maple Leafs,3,0,1,1,0.33,2,1,https://www.eliteprospects.com/player/292083/matthew-knies,2022-2023,nhl,Matthew Knies,LW/RW,FW
Samuel Poulin (W/C),Pittsburgh Penguins,3,0,1,1,0.33,2,-3,https://www.eliteprospects.com/player/290171/samuel-poulin,2022-2023,nhl,Samuel Poulin,W/C,FW
William Bitten (RW/C),St. Louis Blues,4,0,1,1,0.25,0,1,https://www.eliteprospects.com/player/245965/william-bitten,2022-2023,nhl,William Bitten,RW/C,FW
Jake Muzzin (D),Toronto Maple Leafs,4,0,1,1,0.25,2,0,https://www.eliteprospects.com/player/13614/jake-muzzin,2022-2023,nhl,Jake Muzzin,D,DEF
Steven Santini (D),St. Louis Blues,4,0,1,1,0.25,2,0,https://www.eliteprospects.com/player/96780/steven-santini,2022-2023,nhl,Steven Santini,D,DEF
Brendan Gaunce (C/LW),Columbus Blue Jackets,5,0,1,1,0.2,2,-1,https://www.eliteprospects.com/player/76290/brendan-gaunce,2022-2023,nhl,Brendan Gaunce,C/LW,FW
Dominic Toninato (C/W),Winnipeg Jets,5,0,1,1,0.2,2,0,https://www.eliteprospects.com/player/122004/dominic-toninato,2022-2023,nhl,Dominic Toninato,C/W,FW
Jake Livingstone (D),Nashville Predators,5,0,1,1,0.2,2,-2,https://www.eliteprospects.com/player/358393/jake-livingstone,2022-2023,nhl,Jake Livingstone,D,DEF
Joona Koppanen (C/LW),Boston Bruins,5,0,1,1,0.2,4,0,https://www.eliteprospects.com/player/279893/joona-koppanen,2022-2023,nhl,Joona Koppanen,C/LW,FW
Alex Vlasic (D),Chicago Blackhawks,6,0,1,1,0.17,0,-1,https://www.eliteprospects.com/player/315969/alex-vlasic,2022-2023,nhl,Alex Vlasic,D,DEF
Jordan Spence (D),Los Angeles Kings,6,0,1,1,0.17,0,1,https://www.eliteprospects.com/player/320267/jordan-spence,2022-2023,nhl,Jordan Spence,D,DEF
Dylan McIlrath (D),Washington Capitals,6,0,1,1,0.17,7,-6,https://www.eliteprospects.com/player/37170/dylan-mcilrath,2022-2023,nhl,Dylan McIlrath,D,DEF
Corey Schueneman (D),Montréal Canadiens,7,0,1,1,0.14,0,1,https://www.eliteprospects.com/player/118661/corey-schueneman,2022-2023,nhl,Corey Schueneman,D,DEF
Olle Lycksell (W/C),Philadelphia Flyers,8,0,1,1,0.13,8,-3,https://www.eliteprospects.com/player/265290/olle-lycksell,2022-2023,nhl,Olle Lycksell,W/C,FW
Billy Sweezey (D),Columbus Blue Jackets,9,0,1,1,0.11,9,-3,https://www.eliteprospects.com/player/286681/billy-sweezey,2022-2023,nhl,Billy Sweezey,D,DEF
Ville Heinola (D),Winnipeg Jets,10,0,1,1,0.1,2,-5,https://www.eliteprospects.com/player/428795/ville-heinola,2022-2023,nhl,Ville Heinola,D,DEF
Mike Reilly (D),Boston Bruins,10,0,1,1,0.1,2,0,https://www.eliteprospects.com/player/106295/mike-reilly,2022-2023,nhl,Mike Reilly,D,DEF
Bobby McMann (C/LW),Toronto Maple Leafs,10,0,1,1,0.1,2,-2,https://www.eliteprospects.com/player/108467/bobby-mcmann,2022-2023,nhl,Bobby McMann,C/LW,FW
Tobias Björnfot (D),Los Angeles Kings,10,0,1,1,0.1,6,1,https://www.eliteprospects.com/player/344751/tobias-bjornfot,2022-2023,nhl,Tobias Björnfot,D,DEF
Cale Fleury (D),Seattle Kraken,12,0,1,1,0.08,2,0,https://www.eliteprospects.com/player/200710/cale-fleury,2022-2023,nhl,Cale Fleury,D,DEF
Parker Wotherspoon (D),New York Islanders,12,0,1,1,0.08,4,5,https://www.eliteprospects.com/player/195951/parker-wotherspoon,2022-2023,nhl,Parker Wotherspoon,D,DEF
William Lockwood (RW),Vancouver Canucks,13,0,1,1,0.08,0,-7,https://www.eliteprospects.com/player/272186/william-lockwood,2022-2023,nhl,William Lockwood,RW,FW
Jonas Røndbjerg (LW/RW),Vegas Golden Knights,13,0,1,1,0.08,4,-5,https://www.eliteprospects.com/player/220099/jonas-rondbjerg,2022-2023,nhl,Jonas Røndbjerg,LW/RW,FW
Carson Meyer (RW/LW),Columbus Blue Jackets,14,0,1,1,0.07,6,-2,https://www.eliteprospects.com/player/272540/carson-meyer,2022-2023,nhl,Carson Meyer,RW/LW,FW
Kevin Rooney (C/LW),Calgary Flames,17,0,1,1,0.06,7,-2,https://www.eliteprospects.com/player/180925/kevin-rooney,2022-2023,nhl,Kevin Rooney,C/LW,FW
Marco Rossi (C),Minnesota Wild,19,0,1,1,0.05,8,-7,https://www.eliteprospects.com/player/293179/marco-rossi,2022-2023,nhl,Marco Rossi,C,FW
Jacob Bernard-Docker (D),Ottawa Senators,19,0,1,1,0.05,11,-2,https://www.eliteprospects.com/player/281697/jacob-bernard-docker,2022-2023,nhl,Jacob Bernard-Docker,D,DEF
Kevin Gravel (D),Nashville Predators,23,0,1,1,0.04,4,-10,https://www.eliteprospects.com/player/35674/kevin-gravel,2022-2023,nhl,Kevin Gravel,D,DEF
Haydn Fleury (D),Tampa Bay Lightning,29,0,1,1,0.03,14,-10,https://www.eliteprospects.com/player/119392/haydn-fleury,2022-2023,nhl,Haydn Fleury,D,DEF
Tye Kartye (C),Seattle Kraken,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/424242/tye-kartye,2022-2023,nhl,Tye Kartye,C,FW
Nolan Patrick (C),Vegas Golden Knights,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/201274/nolan-patrick,2022-2023,nhl,Nolan Patrick,C,FW
Mackenzie MacEachern (LW/RW),Carolina Hurricanes,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/183505/mackenzie-maceachern,2022-2023,nhl,Mackenzie MacEachern,LW/RW,FW
Oliver Kylington (D),Calgary Flames,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/142238/oliver-kylington,2022-2023,nhl,Oliver Kylington,D,DEF
Slater Koekkoek (D),Edmonton Oilers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/84723/slater-koekkoek,2022-2023,nhl,Slater Koekkoek,D,DEF
Bryan Little (C),Arizona Coyotes,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/10426/bryan-little,2022-2023,nhl,Bryan Little,C,FW
Markus Nutivaara (D),San Jose Sharks,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/47273/markus-nutivaara,2022-2023,nhl,Markus Nutivaara,D,DEF
Micheal Ferland (LW/RW),Vancouver Canucks,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/45473/micheal-ferland,2022-2023,nhl,Micheal Ferland,LW/RW,FW
Sean Couturier (C),Philadelphia Flyers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/32885/sean-couturier,2022-2023,nhl,Sean Couturier,C,FW
John Moore (D),Anaheim Ducks,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/30901/john-moore,2022-2023,nhl,John Moore,D,DEF
Mark Pysyk (D),Detroit Red Wings,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/23154/mark-pysyk,2022-2023,nhl,Mark Pysyk,D,DEF
Jake Gardiner (D),Carolina Hurricanes,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/18592/jake-gardiner,2022-2023,nhl,Jake Gardiner,D,DEF
Cam Atkinson (RW/LW),Philadelphia Flyers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/19166/cam-atkinson,2022-2023,nhl,Cam Atkinson,RW/LW,FW
Carl Hagelin (LW),Washington Capitals,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/4567/carl-hagelin,2022-2023,nhl,Carl Hagelin,LW,FW
Andrew Ladd (LW),Arizona Coyotes,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/6668/andrew-ladd,2022-2023,nhl,Andrew Ladd,LW,FW
Brent Seabrook (D),Tampa Bay Lightning,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/8879/brent-seabrook,2022-2023,nhl,Brent Seabrook,D,DEF
Shea Weber (D),totals,0,0,0,0,-,0,0,https://www.eliteprospects.com/player/9505/shea-weber,2022-2023,nhl,Shea Weber,D,DEF
Gabriel Landeskog (LW/RW),Colorado Avalanche,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/10393/gabriel-landeskog,2022-2023,nhl,Gabriel Landeskog,LW/RW,FW
Ryan Ellis (D),Philadelphia Flyers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/14012/ryan-ellis,2022-2023,nhl,Ryan Ellis,D,DEF
Paul Byron (LW/C),Montréal Canadiens,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/15036/paul-byron,2022-2023,nhl,Paul Byron,LW/C,FW
Joonas Donskoi (RW/LW),Seattle Kraken,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/16039/joonas-donskoi,2022-2023,nhl,Joonas Donskoi,RW/LW,FW
Oscar Klefbom (D),Edmonton Oilers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/16804/oscar-klefbom,2022-2023,nhl,Oscar Klefbom,D,DEF
Hayden Hodgson (RW),Philadelphia Flyers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/188193/hayden-hodgson,2022-2023,nhl,Hayden Hodgson,RW,FW
Ondrej Kase (RW),Carolina Hurricanes,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/165006/ondrej-kase,2022-2023,nhl,Ondrej Kase,RW,FW
Sheldon Rempal (RW/LW),Vegas Golden Knights,1,0,0,0,0,0,-2,https://www.eliteprospects.com/player/142304/sheldon-rempal,2022-2023,nhl,Sheldon Rempal,RW/LW,FW
Vinni Lettieri (C/RW),Boston Bruins,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/118656/vinni-lettieri,2022-2023,nhl,Vinni Lettieri,C/RW,FW
Henrik Borgström (C/W),Washington Capitals,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/118332/henrik-borgstrom,2022-2023,nhl,Henrik Borgström,C/W,FW
Dan Renouf (D),Boston Bruins,1,0,0,0,0,0,-3,https://www.eliteprospects.com/player/76892/dan-renouf,2022-2023,nhl,Dan Renouf,D,DEF
Chris Wagner (RW/C),Boston Bruins,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/39429/chris-wagner,2022-2023,nhl,Chris Wagner,RW/C,FW
Jason Demers (D),Edmonton Oilers,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/12154/jason-demers,2022-2023,nhl,Jason Demers,D,DEF
Owen Beck (C),Montréal Canadiens,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/647942/owen-beck,2022-2023,nhl,Owen Beck,C,FW
Marco Kasper (C),Detroit Red Wings,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/560848/marco-kasper,2022-2023,nhl,Marco Kasper,C,FW
Maxence Guénette (D),Ottawa Senators,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/410616/maxence-guenette,2022-2023,nhl,Maxence Guénette,D,DEF
Gabriel Fortier (LW/C),Tampa Bay Lightning,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/335707/gabriel-fortier,2022-2023,nhl,Gabriel Fortier,LW/C,FW
Semyon Der-Arguchintsev (C),Toronto Maple Leafs,1,0,0,0,0,0,1,https://www.eliteprospects.com/player/315260/semyon-der-arguchintsev,2022-2023,nhl,Semyon Der-Arguchintsev,C,FW
William Dufour (RW),New York Islanders,1,0,0,0,0,0,-2,https://www.eliteprospects.com/player/294583/william-dufour,2022-2023,nhl,William Dufour,RW,FW
Nick Swaney (RW),Minnesota Wild,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/274245/nick-swaney,2022-2023,nhl,Nick Swaney,RW,FW
Hugh McGing (LW/C),St. Louis Blues,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/233569/hugh-mcging,2022-2023,nhl,Hugh McGing,LW/C,FW
Alex Barré-Boulet (C/W),Tampa Bay Lightning,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/227670/alex-barre-boulet,2022-2023,nhl,Alex Barré-Boulet,C/W,FW
Shane Bowers (C/W),Colorado Avalanche,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/216102/shane-bowers,2022-2023,nhl,Shane Bowers,C/W,FW
Lias Andersson (C/LW),Los Angeles Kings,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/214318/lias-andersson,2022-2023,nhl,Lias Andersson,C/LW,FW
Oskar Olausson (W/C),Colorado Avalanche,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/430916/oskar-olausson,2022-2023,nhl,Oskar Olausson,W/C,FW
C.J. Suess (C),San Jose Sharks,1,0,0,0,0,2,-1,https://www.eliteprospects.com/player/195507/c.j.-suess,2022-2023,nhl,C.J. Suess,C,FW
Matt Coronato (RW/LW),Calgary Flames,1,0,0,0,0,2,1,https://www.eliteprospects.com/player/462501/matt-coronato,2022-2023,nhl,Matt Coronato,RW/LW,FW
Adam Ginning (D),Philadelphia Flyers,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/281968/adam-ginning,2022-2023,nhl,Adam Ginning,D,DEF
Jérémy Davies (D),Buffalo Sabres,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/213454/jeremy-davies,2022-2023,nhl,Jérémy Davies,D,DEF
Cole Bardreau (C/RW),New York Islanders,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/38618/cole-bardreau,2022-2023,nhl,Cole Bardreau,C/RW,FW
Dennis Cholowski (D),New York Islanders,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/247137/dennis-cholowski,2022-2023,nhl,Dennis Cholowski,D,DEF
Cal Burke (C/RW),Colorado Avalanche,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/248438/cal-burke,2022-2023,nhl,Cal Burke,C/RW,FW
Matt Kessel (D),St. Louis Blues,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/276197/matt-kessel,2022-2023,nhl,Matt Kessel,D,DEF
Ronnie Attard (D),Philadelphia Flyers,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/284030/ronnie-attard,2022-2023,nhl,Ronnie Attard,D,DEF
Filip Hållander (C/LW),Pittsburgh Penguins,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/293387/filip-hallander,2022-2023,nhl,Filip Hållander,C/LW,FW
Benoit-Olivier Groulx (C/LW),Anaheim Ducks,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/335689/benoit-olivier-groulx,2022-2023,nhl,Benoit-Olivier Groulx,C/LW,FW
Jackson LaCombe (D),Anaheim Ducks,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/369937/jackson-lacombe,2022-2023,nhl,Jackson LaCombe,D,DEF
Samuel Knazko (D),Columbus Blue Jackets,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/423667/samuel-knazko,2022-2023,nhl,Samuel Knazko,D,DEF
Brock Faber (D),Minnesota Wild,2,0,0,0,0,0,2,https://www.eliteprospects.com/player/558598/brock-faber,2022-2023,nhl,Brock Faber,D,DEF
Dakota Mermis (D),Minnesota Wild,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/56311/dakota-mermis,2022-2023,nhl,Dakota Mermis,D,DEF
Anton Levtchi (LW),Florida Panthers,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/92085/anton-levtchi,2022-2023,nhl,Anton Levtchi,LW,FW
Steven Fogarty (C/W),Minnesota Wild,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/114771/steven-fogarty,2022-2023,nhl,Steven Fogarty,C/W,FW
Matthew Highmore (C/W),St. Louis Blues,2,0,0,0,0,0,1,https://www.eliteprospects.com/player/130125/matthew-highmore,2022-2023,nhl,Matthew Highmore,C/W,FW
Tyler Benson (LW),Edmonton Oilers,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/154220/tyler-benson,2022-2023,nhl,Tyler Benson,LW,FW
Lucas Johansen (D),Washington Capitals,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/199937/lucas-johansen,2022-2023,nhl,Lucas Johansen,D,DEF
Tyce Thompson (RW),New Jersey Devils,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/201472/tyce-thompson,2022-2023,nhl,Tyce Thompson,RW,FW
Jacob Moverare (D),Los Angeles Kings,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/212726/jacob-moverare,2022-2023,nhl,Jacob Moverare,D,DEF
Vladislav Kolyachonok (D),Arizona Coyotes,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/490232/vladislav-kolyachonok,2022-2023,nhl,Vladislav Kolyachonok,D,DEF
Filip Král (D),Toronto Maple Leafs,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/247241/filip-kral,2022-2023,nhl,Filip Král,D,DEF
Dmitri Samorukov (D),St. Louis Blues,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/312819/dmitri-samorukov,2022-2023,nhl,Dmitri Samorukov,D,DEF
Marc McLaughlin (C/RW),Boston Bruins,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/300610/marc-mclaughlin,2022-2023,nhl,Marc McLaughlin,C/RW,FW
Lucas Carlsson (D),Florida Panthers,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/212334/lucas-carlsson,2022-2023,nhl,Lucas Carlsson,D,DEF
Matthew Phillips (RW),Calgary Flames,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/161060/matthew-phillips,2022-2023,nhl,Matthew Phillips,RW,FW
Jan Jeník (W/C),Arizona Coyotes,2,0,0,0,0,4,0,https://www.eliteprospects.com/player/247318/jan-jenik,2022-2023,nhl,Jan Jeník,W/C,FW
Lassi Thomson (D),Ottawa Senators,2,0,0,0,0,4,-2,https://www.eliteprospects.com/player/372919/lassi-thomson,2022-2023,nhl,Lassi Thomson,D,DEF
Riley Sheahan (C/LW),Buffalo Sabres,2,0,0,0,0,4,-2,https://www.eliteprospects.com/player/33929/riley-sheahan,2022-2023,nhl,Riley Sheahan,C/LW,FW
Dillon Heatherington (D),Ottawa Senators,3,0,0,0,0,0,-3,https://www.eliteprospects.com/player/62233/dillon-heatherington,2022-2023,nhl,Dillon Heatherington,D,DEF
Alex Steeves (LW/C),Toronto Maple Leafs,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/354353/alex-steeves,2022-2023,nhl,Alex Steeves,LW/C,FW
Marian Studenic (LW/RW),Dallas Stars,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/305485/marian-studenic,2022-2023,nhl,Marian Studenic,LW/RW,FW
Adam Raska (RW/LW),San Jose Sharks,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/298159/adam-raska,2022-2023,nhl,Adam Raska,RW/LW,FW
Riley Tufte (LW/RW),Dallas Stars,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/291903/riley-tufte,2022-2023,nhl,Riley Tufte,LW/RW,FW
Tristen Robins (C/RW),San Jose Sharks,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/286940/tristen-robins,2022-2023,nhl,Tristen Robins,C/RW,FW
Jonathan Gruden (LW/RW),Pittsburgh Penguins,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/276187/jonathan-gruden,2022-2023,nhl,Jonathan Gruden,LW/RW,FW
Frédéric Allard (D),Montréal Canadiens,3,0,0,0,0,0,2,https://www.eliteprospects.com/player/213473/frederic-allard,2022-2023,nhl,Frédéric Allard,D,DEF
Glenn Gawdin (C/RW),Anaheim Ducks,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/192245/glenn-gawdin,2022-2023,nhl,Glenn Gawdin,C/RW,FW
Maxime Lajoie (D),Carolina Hurricanes,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/161131/maxime-lajoie,2022-2023,nhl,Maxime Lajoie,D,DEF
