player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Kris Beech (C),totals,25,6,5,11,0.44,4,3,https://www.eliteprospects.com/player/8429/kris-beech,2007-2008,nhl,Kris Beech,C,FW
T.J. Hensick (C/RW),Colorado Avalanche,31,6,5,11,0.35,2,-4,https://www.eliteprospects.com/player/9410/t.j.-hensick,2007-2008,nhl,T.J. Hensick,C/RW,FW
Brad Isbister (LW),Vancouver Canucks,55,6,5,11,0.20,38,-4,https://www.eliteprospects.com/player/8705/brad-isbister,2007-2008,nhl,Brad Isbister,LW,FW
Raffi Torres (LW),Edmonton Oilers,32,5,6,11,0.34,36,-4,https://www.eliteprospects.com/player/8857/raffi-torres,2007-2008,nhl,Raffi Torres,LW,FW
Kyle Chipchura (C/W),Montréal Canadiens,36,4,7,11,0.31,10,-1,https://www.eliteprospects.com/player/9192/kyle-chipchura,2007-2008,nhl,Kyle Chipchura,C/W,FW
David Moss (RW/LW),Calgary Flames,41,4,7,11,0.27,10,-4,https://www.eliteprospects.com/player/8959/david-moss,2007-2008,nhl,David Moss,RW/LW,FW
Craig Adams (RW),totals,75,4,7,11,0.15,58,-16,https://www.eliteprospects.com/player/8756/craig-adams,2007-2008,nhl,Craig Adams,RW,FW
Mathias Tjärnqvist (LW/RW),Phoenix Coyotes,78,4,7,11,0.14,34,-1,https://www.eliteprospects.com/player/89/mathias-tjarnqvist,2007-2008,nhl,Mathias Tjärnqvist,LW/RW,FW
Patrice Brisebois (D),Montréal Canadiens,43,3,8,11,0.26,26,-2,https://www.eliteprospects.com/player/8781/patrice-brisebois,2007-2008,nhl,Patrice Brisebois,D,DEF
Craig Weller (RW/D),Phoenix Coyotes,59,3,8,11,0.19,80,-7,https://www.eliteprospects.com/player/13414/craig-weller,2007-2008,nhl,Craig Weller,RW/D,DEF
Kyle McLaren (D),San Jose Sharks,61,3,8,11,0.18,84,3,https://www.eliteprospects.com/player/8978/kyle-mclaren,2007-2008,nhl,Kyle McLaren,D,DEF
Byron Ritchie (C/LW),Vancouver Canucks,71,3,8,11,0.15,80,-10,https://www.eliteprospects.com/player/4520/byron-ritchie,2007-2008,nhl,Byron Ritchie,C/LW,FW
Jack Johnson (D),Los Angeles Kings,74,3,8,11,0.15,76,-19,https://www.eliteprospects.com/player/9205/jack-johnson,2007-2008,nhl,Jack Johnson,D,DEF
Martin Skoula (D),Minnesota Wild,80,3,8,11,0.14,26,-16,https://www.eliteprospects.com/player/8598/martin-skoula,2007-2008,nhl,Martin Skoula,D,DEF
Lukas Krajicek (D),Vancouver Canucks,39,2,9,11,0.28,36,-3,https://www.eliteprospects.com/player/8550/lukas-krajicek,2007-2008,nhl,Lukas Krajicek,D,DEF
Craig MacDonald (C),Tampa Bay Lightning,65,2,9,11,0.17,16,-10,https://www.eliteprospects.com/player/8952/craig-macdonald,2007-2008,nhl,Craig MacDonald,C,FW
Keith Carney (D),Minnesota Wild,61,1,10,11,0.18,42,8,https://www.eliteprospects.com/player/9109/keith-carney,2007-2008,nhl,Keith Carney,D,DEF
Bryce Salvador (D),totals,64,1,10,11,0.17,54,12,https://www.eliteprospects.com/player/8864/bryce-salvador,2007-2008,nhl,Bryce Salvador,D,DEF
Brooks Orpik (D),Pittsburgh Penguins,78,1,10,11,0.14,57,11,https://www.eliteprospects.com/player/8939/brooks-orpik,2007-2008,nhl,Brooks Orpik,D,DEF
Petteri Nokelainen (C),Boston Bruins,57,7,3,10,0.18,19,0,https://www.eliteprospects.com/player/4128/petteri-nokelainen,2007-2008,nhl,Petteri Nokelainen,C,FW
Andrew Murray (C/LW),Columbus Blue Jackets,39,6,4,10,0.26,12,0,https://www.eliteprospects.com/player/11561/andrew-murray,2007-2008,nhl,Andrew Murray,C/LW,FW
Kirk Maltby (LW),Detroit Red Wings,61,6,4,10,0.16,32,-8,https://www.eliteprospects.com/player/8954/kirk-maltby,2007-2008,nhl,Kirk Maltby,LW,FW
Arron Asham (RW/LW),New Jersey Devils,77,6,4,10,0.13,84,-6,https://www.eliteprospects.com/player/8791/arron-asham,2007-2008,nhl,Arron Asham,RW/LW,FW
Nick Tarnasky (LW/C),Tampa Bay Lightning,80,6,4,10,0.13,78,-15,https://www.eliteprospects.com/player/8846/nick-tarnasky,2007-2008,nhl,Nick Tarnasky,LW/C,FW
Bobby Ryan (RW/LW),Anaheim Ducks,23,5,5,10,0.43,6,-1,https://www.eliteprospects.com/player/9210/bobby-ryan,2007-2008,nhl,Bobby Ryan,RW/LW,FW
Rich Peverley (C),Nashville Predators,33,5,5,10,0.30,8,4,https://www.eliteprospects.com/player/11017/rich-peverley,2007-2008,nhl,Rich Peverley,C,FW
Dan Hinote (RW),St. Louis Blues,58,5,5,10,0.17,42,-3,https://www.eliteprospects.com/player/5534/dan-hinote,2007-2008,nhl,Dan Hinote,RW,FW
Jim Dowd (C),Philadelphia Flyers,73,5,5,10,0.14,41,0,https://www.eliteprospects.com/player/8739/jim-dowd,2007-2008,nhl,Jim Dowd,C,FW
Jared Boll (RW),Columbus Blue Jackets,75,5,5,10,0.13,226,-4,https://www.eliteprospects.com/player/14076/jared-boll,2007-2008,nhl,Jared Boll,RW,FW
Mark Bell (C/LW),Toronto Maple Leafs,35,4,6,10,0.29,60,-2,https://www.eliteprospects.com/player/8765/mark-bell,2007-2008,nhl,Mark Bell,C/LW,FW
Sheldon Souray (D),Edmonton Oilers,26,3,7,10,0.38,36,-7,https://www.eliteprospects.com/player/4505/sheldon-souray,2007-2008,nhl,Sheldon Souray,D,DEF
Wayne Primeau (C),Calgary Flames,43,3,7,10,0.23,26,-3,https://www.eliteprospects.com/player/8575/wayne-primeau,2007-2008,nhl,Wayne Primeau,C,FW
Eric Nystrom (LW),Calgary Flames,44,3,7,10,0.23,48,-5,https://www.eliteprospects.com/player/6669/eric-nystrom,2007-2008,nhl,Eric Nystrom,LW,FW
Marek Malík (D),New York Rangers,42,2,8,10,0.24,48,7,https://www.eliteprospects.com/player/1907/marek-malik,2007-2008,nhl,Marek Malík,D,DEF
Colin White (D),New Jersey Devils,57,2,8,10,0.18,26,-5,https://www.eliteprospects.com/player/8821/colin-white,2007-2008,nhl,Colin White,D,DEF
Andy Greene (D),New Jersey Devils,59,2,8,10,0.17,22,0,https://www.eliteprospects.com/player/9169/andy-greene,2007-2008,nhl,Andy Greene,D,DEF
Kris Russell (D),Columbus Blue Jackets,67,2,8,10,0.15,14,-12,https://www.eliteprospects.com/player/9188/kris-russell,2007-2008,nhl,Kris Russell,D,DEF
Marc Staal (D),New York Rangers,80,2,8,10,0.13,42,2,https://www.eliteprospects.com/player/9183/marc-staal,2007-2008,nhl,Marc Staal,D,DEF
Douglas Murray (D),San Jose Sharks,66,1,9,10,0.15,98,20,https://www.eliteprospects.com/player/2616/douglas-murray,2007-2008,nhl,Douglas Murray,D,DEF
Ken Klee (D),Atlanta Thrashers,72,1,9,10,0.14,60,-5,https://www.eliteprospects.com/player/9016/ken-klee,2007-2008,nhl,Ken Klee,D,DEF
Shaone Morrisonn (D),Washington Capitals,76,1,9,10,0.13,63,4,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2007-2008,nhl,Shaone Morrisonn,D,DEF
Jason Smith (D),Philadelphia Flyers,77,1,9,10,0.13,86,-4,https://www.eliteprospects.com/player/8883/jason-smith,2007-2008,nhl,Jason Smith,D,DEF
Nick Foligno (LW/RW),Ottawa Senators,45,6,3,9,0.20,20,0,https://www.eliteprospects.com/player/10675/nick-foligno,2007-2008,nhl,Nick Foligno,LW/RW,FW
Chris Clark (RW),Washington Capitals,18,5,4,9,0.50,43,0,https://www.eliteprospects.com/player/8766/chris-clark,2007-2008,nhl,Chris Clark,RW,FW
Matt Moulson (LW/RW),Los Angeles Kings,22,5,4,9,0.41,4,2,https://www.eliteprospects.com/player/9744/matt-moulson,2007-2008,nhl,Matt Moulson,LW/RW,FW
Ethan Moreau (LW),Edmonton Oilers,25,5,4,9,0.36,39,-4,https://www.eliteprospects.com/player/8703/ethan-moreau,2007-2008,nhl,Ethan Moreau,LW,FW
Curtis Brown (C/LW),San Jose Sharks,33,5,4,9,0.27,10,4,https://www.eliteprospects.com/player/9098/curtis-brown,2007-2008,nhl,Curtis Brown,C/LW,FW
Cody McLeod (LW),Colorado Avalanche,48,4,5,9,0.19,118,-6,https://www.eliteprospects.com/player/10411/cody-mcleod,2007-2008,nhl,Cody McLeod,LW,FW
Eric Boulton (LW),Atlanta Thrashers,74,4,5,9,0.12,127,-10,https://www.eliteprospects.com/player/8556/eric-boulton,2007-2008,nhl,Eric Boulton,LW,FW
Mikhail Grabovski (C),Montréal Canadiens,24,3,6,9,0.38,8,-4,https://www.eliteprospects.com/player/9351/mikhail-grabovski,2007-2008,nhl,Mikhail Grabovski,C,FW
Anton Strålman (D),Toronto Maple Leafs,50,3,6,9,0.18,18,-10,https://www.eliteprospects.com/player/4152/anton-stralman,2007-2008,nhl,Anton Strålman,D,DEF
Mike Rupp (W/C),New Jersey Devils,64,3,6,9,0.14,58,-8,https://www.eliteprospects.com/player/8922/mike-rupp,2007-2008,nhl,Mike Rupp,W/C,FW
Petteri Nummelin (D),Minnesota Wild,27,2,7,9,0.33,2,-2,https://www.eliteprospects.com/player/1797/petteri-nummelin,2007-2008,nhl,Petteri Nummelin,D,DEF
Sean Hill (D),Minnesota Wild,35,2,7,9,0.26,32,-16,https://www.eliteprospects.com/player/9054/sean-hill,2007-2008,nhl,Sean Hill,D,DEF
Andy Wozniewski (D),Toronto Maple Leafs,48,2,7,9,0.19,54,5,https://www.eliteprospects.com/player/8543/andy-wozniewski,2007-2008,nhl,Andy Wozniewski,D,DEF
John Erskine (D),Washington Capitals,51,2,7,9,0.18,96,1,https://www.eliteprospects.com/player/9148/john-erskine,2007-2008,nhl,John Erskine,D,DEF
Nathan Paetsch (D),Buffalo Sabres,59,2,7,9,0.15,27,3,https://www.eliteprospects.com/player/8902/nathan-paetsch,2007-2008,nhl,Nathan Paetsch,D,DEF
Jay McKee (D),St. Louis Blues,66,2,7,9,0.14,42,2,https://www.eliteprospects.com/player/8977/jay-mckee,2007-2008,nhl,Jay McKee,D,DEF
Luke Richardson (D),Ottawa Senators,76,2,7,9,0.12,41,1,https://www.eliteprospects.com/player/8933/luke-richardson,2007-2008,nhl,Luke Richardson,D,DEF
Sean O'Donnell (D),Anaheim Ducks,82,2,7,9,0.11,84,9,https://www.eliteprospects.com/player/8537/sean-o-donnell,2007-2008,nhl,Sean O'Donnell,D,DEF
Aaron Miller (D),Vancouver Canucks,57,1,8,9,0.16,32,-1,https://www.eliteprospects.com/player/8980/aaron-miller,2007-2008,nhl,Aaron Miller,D,DEF
Gilbert Brulé (C/RW),Columbus Blue Jackets,61,1,8,9,0.15,24,-4,https://www.eliteprospects.com/player/10235/gilbert-brule,2007-2008,nhl,Gilbert Brulé,C/RW,FW
Milan Jurcina (D),Washington Capitals,75,1,8,9,0.12,30,4,https://www.eliteprospects.com/player/8677/milan-jurcina,2007-2008,nhl,Milan Jurcina,D,DEF
Jaroslav Modrý (D),totals,80,1,8,9,0.11,50,-9,https://www.eliteprospects.com/player/8593/jaroslav-modry,2007-2008,nhl,Jaroslav Modrý,D,DEF
Josh Gorges (D),Montréal Canadiens,62,0,9,9,0.15,32,0,https://www.eliteprospects.com/player/9164/josh-gorges,2007-2008,nhl,Josh Gorges,D,DEF
Raitis Ivanans (LW),Los Angeles Kings,73,6,2,8,0.11,134,-10,https://www.eliteprospects.com/player/10230/raitis-ivanans,2007-2008,nhl,Raitis Ivanans,LW,FW
Scott Thornton (LW),Los Angeles Kings,47,5,3,8,0.17,39,1,https://www.eliteprospects.com/player/5638/scott-thornton,2007-2008,nhl,Scott Thornton,LW,FW
Marcel Goc (C),San Jose Sharks,51,5,3,8,0.16,12,-15,https://www.eliteprospects.com/player/8583/marcel-goc,2007-2008,nhl,Marcel Goc,C,FW
Sami Kapanen (LW),Philadelphia Flyers,74,5,3,8,0.11,16,-12,https://www.eliteprospects.com/player/2657/sami-kapanen,2007-2008,nhl,Sami Kapanen,LW,FW
Donald Brashear (LW),Washington Capitals,80,5,3,8,0.10,119,-7,https://www.eliteprospects.com/player/9094/donald-brashear,2007-2008,nhl,Donald Brashear,LW,FW
Matt Foy (RW),Minnesota Wild,28,4,4,8,0.29,28,-1,https://www.eliteprospects.com/player/9158/matt-foy,2007-2008,nhl,Matt Foy,RW,FW
Ryan Carter (C),Anaheim Ducks,34,4,4,8,0.24,36,-2,https://www.eliteprospects.com/player/11746/ryan-carter,2007-2008,nhl,Ryan Carter,C,FW
Michael Ryan (C/W),Buffalo Sabres,46,4,4,8,0.17,30,-4,https://www.eliteprospects.com/player/10351/michael-ryan,2007-2008,nhl,Michael Ryan,C/W,FW
Jed Ortmeyer (RW),Nashville Predators,51,4,4,8,0.16,32,-8,https://www.eliteprospects.com/player/8942/jed-ortmeyer,2007-2008,nhl,Jed Ortmeyer,RW,FW
Adam Burish (RW/LW),Chicago Blackhawks,81,4,4,8,0.10,214,-13,https://www.eliteprospects.com/player/10196/adam-burish,2007-2008,nhl,Adam Burish,RW/LW,FW
Mark Stuart (D),Boston Bruins,82,4,4,8,0.10,81,2,https://www.eliteprospects.com/player/9401/mark-stuart,2007-2008,nhl,Mark Stuart,D,DEF
Ryane Clowe (LW),San Jose Sharks,15,3,5,8,0.53,22,-1,https://www.eliteprospects.com/player/9116/ryane-clowe,2007-2008,nhl,Ryane Clowe,LW,FW
Steve Bégin (LW/C),Montréal Canadiens,44,3,5,8,0.18,48,0,https://www.eliteprospects.com/player/9076/steve-begin,2007-2008,nhl,Steve Bégin,LW/C,FW
Matt Ellis (LW),totals,54,3,5,8,0.15,26,3,https://www.eliteprospects.com/player/10998/matt-ellis,2007-2008,nhl,Matt Ellis,LW,FW
Alexei Zhitnik (D),Atlanta Thrashers,65,3,5,8,0.12,58,-8,https://www.eliteprospects.com/player/8696/alexei-zhitnik,2007-2008,nhl,Alexei Zhitnik,D,DEF
Travis Moen (LW/RW),Anaheim Ducks,77,3,5,8,0.10,81,-10,https://www.eliteprospects.com/player/8535/travis-moen,2007-2008,nhl,Travis Moen,LW/RW,FW
Steve Wagner (D),St. Louis Blues,24,2,6,8,0.33,8,-4,https://www.eliteprospects.com/player/11337/steve-wagner,2007-2008,nhl,Steve Wagner,D,DEF
Jeff Woywitka (D),St. Louis Blues,27,2,6,8,0.30,12,2,https://www.eliteprospects.com/player/9516/jeff-woywitka,2007-2008,nhl,Jeff Woywitka,D,DEF
Andrej Sekera (D),Buffalo Sabres,37,2,6,8,0.22,16,5,https://www.eliteprospects.com/player/9249/andrej-sekera,2007-2008,nhl,Andrej Sekera,D,DEF
Patrick Thoresen (W/C),totals,38,2,6,8,0.21,14,-10,https://www.eliteprospects.com/player/3419/patrick-thoresen,2007-2008,nhl,Patrick Thoresen,W/C,FW
Niclas Wallin (D),Carolina Hurricanes,66,2,6,8,0.12,54,-18,https://www.eliteprospects.com/player/745/niclas-wallin,2007-2008,nhl,Niclas Wallin,D,DEF
Francis Bouillon (D),Montréal Canadiens,74,2,6,8,0.11,61,9,https://www.eliteprospects.com/player/5371/francis-bouillon,2007-2008,nhl,Francis Bouillon,D,DEF
Shane Hnidy (D),totals,76,2,6,8,0.11,71,-2,https://www.eliteprospects.com/player/8560/shane-hnidy,2007-2008,nhl,Shane Hnidy,D,DEF
Darren Haydar (RW),Atlanta Thrashers,16,1,7,8,0.50,2,4,https://www.eliteprospects.com/player/10985/darren-haydar,2007-2008,nhl,Darren Haydar,RW,FW
Dmitri Kalinin (D),Buffalo Sabres,46,1,7,8,0.17,32,-7,https://www.eliteprospects.com/player/8673/dmitri-kalinin,2007-2008,nhl,Dmitri Kalinin,D,DEF
Marcel Hossa (LW/RW),totals,50,1,7,8,0.16,28,2,https://www.eliteprospects.com/player/4532/marcel-hossa,2007-2008,nhl,Marcel Hossa,LW/RW,FW
Andy Sutton (D),New York Islanders,58,1,7,8,0.14,86,-6,https://www.eliteprospects.com/player/8554/andy-sutton,2007-2008,nhl,Andy Sutton,D,DEF
Glen Wesley (D),Carolina Hurricanes,78,1,7,8,0.10,52,-3,https://www.eliteprospects.com/player/8819/glen-wesley,2007-2008,nhl,Glen Wesley,D,DEF
Sheldon Brookbank (D),New Jersey Devils,44,0,8,8,0.18,63,0,https://www.eliteprospects.com/player/11016/sheldon-brookbank,2007-2008,nhl,Sheldon Brookbank,D,DEF
Shawn Thornton (RW),Boston Bruins,58,4,3,7,0.12,74,-1,https://www.eliteprospects.com/player/11339/shawn-thornton,2007-2008,nhl,Shawn Thornton,RW,FW
André Roy (LW),Tampa Bay Lightning,63,4,3,7,0.11,108,-1,https://www.eliteprospects.com/player/8924/andre-roy,2007-2008,nhl,André Roy,LW,FW
Patrice Bergeron (C),Boston Bruins,10,3,4,7,0.70,2,2,https://www.eliteprospects.com/player/9079/patrice-bergeron,2007-2008,nhl,Patrice Bergeron,C,FW
Joakim Lindström (RW),Columbus Blue Jackets,25,3,4,7,0.28,14,0,https://www.eliteprospects.com/player/229/joakim-lindstrom,2007-2008,nhl,Joakim Lindström,RW,FW
Kevin Dallman (D),Los Angeles Kings,34,3,4,7,0.21,4,4,https://www.eliteprospects.com/player/9129/kevin-dallman,2007-2008,nhl,Kevin Dallman,D,DEF
Derian Hatcher (D),Philadelphia Flyers,44,2,5,7,0.16,33,4,https://www.eliteprospects.com/player/8842/derian-hatcher,2007-2008,nhl,Derian Hatcher,D,DEF
Brendan Witt (D),New York Islanders,59,2,5,7,0.12,51,-8,https://www.eliteprospects.com/player/8831/brendan-witt,2007-2008,nhl,Brendan Witt,D,DEF
Vitali Vishnevski (D),New Jersey Devils,69,2,5,7,0.10,50,-12,https://www.eliteprospects.com/player/8522/vitali-vishnevski,2007-2008,nhl,Vitali Vishnevski,D,DEF
Blair Betts (C),New York Rangers,75,2,5,7,0.09,20,-4,https://www.eliteprospects.com/player/9082/blair-betts,2007-2008,nhl,Blair Betts,C,FW
Garnet Exelby (D),Atlanta Thrashers,79,2,5,7,0.09,85,-21,https://www.eliteprospects.com/player/8558/garnet-exelby,2007-2008,nhl,Garnet Exelby,D,DEF
Cory Sarich (D),Calgary Flames,80,2,5,7,0.09,135,2,https://www.eliteprospects.com/player/8867/cory-sarich,2007-2008,nhl,Cory Sarich,D,DEF
Marc-Antoine Pouliot (C/RW),Edmonton Oilers,24,1,6,7,0.29,12,-1,https://www.eliteprospects.com/player/8919/marc-antoine-pouliot,2007-2008,nhl,Marc-Antoine Pouliot,C/RW,FW
Ryan O'Byrne (D),Montréal Canadiens,33,1,6,7,0.21,45,7,https://www.eliteprospects.com/player/11722/ryan-o-byrne,2007-2008,nhl,Ryan O'Byrne,D,DEF
Vladimír Sobotka (C/LW),Boston Bruins,48,1,6,7,0.15,24,1,https://www.eliteprospects.com/player/9227/vladimir-sobotka,2007-2008,nhl,Vladimír Sobotka,C/LW,FW
Nolan Pratt (D),Buffalo Sabres,55,1,6,7,0.13,30,1,https://www.eliteprospects.com/player/8747/nolan-pratt,2007-2008,nhl,Nolan Pratt,D,DEF
Steve McCarthy (D),Atlanta Thrashers,55,1,6,7,0.13,48,-23,https://www.eliteprospects.com/player/8568/steve-mccarthy,2007-2008,nhl,Steve McCarthy,D,DEF
Brad Lukowich (D),Tampa Bay Lightning,59,1,6,7,0.12,20,-15,https://www.eliteprospects.com/player/9000/brad-lukowich,2007-2008,nhl,Brad Lukowich,D,DEF
Jody Shelley (LW),totals,62,1,6,7,0.11,135,-4,https://www.eliteprospects.com/player/8722/jody-shelley,2007-2008,nhl,Jody Shelley,LW,FW
Nicklas Grossmann (D),Dallas Stars,62,0,7,7,0.11,22,10,https://www.eliteprospects.com/player/2439/nicklas-grossmann,2007-2008,nhl,Nicklas Grossmann,D,DEF
Alexandre Picard (D),totals,24,3,3,6,0.25,10,-12,https://www.eliteprospects.com/player/8847/alexandre-picard,2007-2008,nhl,Alexandre Picard,D,DEF
Ryan Bayda (LW/C),Carolina Hurricanes,31,3,3,6,0.19,28,-2,https://www.eliteprospects.com/player/10253/ryan-bayda,2007-2008,nhl,Ryan Bayda,LW/C,FW
D.J. King (LW/RW),St. Louis Blues,61,3,3,6,0.10,100,-4,https://www.eliteprospects.com/player/10200/d.j.-king,2007-2008,nhl,D.J. King,LW/RW,FW
Dallas Drake (LW),Detroit Red Wings,65,3,3,6,0.09,41,-12,https://www.eliteprospects.com/player/9141/dallas-drake,2007-2008,nhl,Dallas Drake,LW,FW
Jason Jaffray (LW/C),Vancouver Canucks,19,2,4,6,0.32,19,4,https://www.eliteprospects.com/player/11509/jason-jaffray,2007-2008,nhl,Jason Jaffray,LW/C,FW
David Jones (RW),Colorado Avalanche,27,2,4,6,0.22,8,-5,https://www.eliteprospects.com/player/11426/david-jones,2007-2008,nhl,David Jones,RW,FW
Carlo Colaiacovo (D),Toronto Maple Leafs,28,2,4,6,0.21,10,-4,https://www.eliteprospects.com/player/9117/carlo-colaiacovo,2007-2008,nhl,Carlo Colaiacovo,D,DEF
Adam Hall (RW),Pittsburgh Penguins,46,2,4,6,0.13,24,-2,https://www.eliteprospects.com/player/8724/adam-hall,2007-2008,nhl,Adam Hall,RW,FW
Rod Pelley (C),New Jersey Devils,58,2,4,6,0.10,19,-3,https://www.eliteprospects.com/player/11019/rod-pelley,2007-2008,nhl,Rod Pelley,C,FW
Eric Fehr (C),Washington Capitals,23,1,5,6,0.26,6,4,https://www.eliteprospects.com/player/10352/eric-fehr,2007-2008,nhl,Eric Fehr,C,FW
Denis Tolpeko (LW/RW),Philadelphia Flyers,26,1,5,6,0.23,24,-4,https://www.eliteprospects.com/player/11407/denis-tolpeko,2007-2008,nhl,Denis Tolpeko,LW/RW,FW
Quintin Laing (LW),Washington Capitals,39,1,5,6,0.15,10,4,https://www.eliteprospects.com/player/11751/quintin-laing,2007-2008,nhl,Quintin Laing,LW,FW
Kurt Sauer (D),Colorado Avalanche,53,1,5,6,0.11,41,17,https://www.eliteprospects.com/player/8870/kurt-sauer,2007-2008,nhl,Kurt Sauer,D,DEF
Jeff Giuliano (LW),Los Angeles Kings,53,0,6,6,0.11,14,-9,https://www.eliteprospects.com/player/12590/jeff-giuliano,2007-2008,nhl,Jeff Giuliano,LW,FW
Mike Lundin (D),Tampa Bay Lightning,81,0,6,6,0.07,16,3,https://www.eliteprospects.com/player/14077/mike-lundin,2007-2008,nhl,Mike Lundin,D,DEF
Brian Boyle (C/LW),Los Angeles Kings,8,4,1,5,0.63,4,4,https://www.eliteprospects.com/player/11429/brian-boyle,2007-2008,nhl,Brian Boyle,C/LW,FW
Enver Lisin (RW),Phoenix Coyotes,13,4,1,5,0.38,6,-5,https://www.eliteprospects.com/player/9255/enver-lisin,2007-2008,nhl,Enver Lisin,RW,FW
Jack Skille (RW/LW),Chicago Blackhawks,16,3,2,5,0.31,0,1,https://www.eliteprospects.com/player/9217/jack-skille,2007-2008,nhl,Jack Skille,RW/LW,FW
Colin Stuart (C/LW),Atlanta Thrashers,18,3,2,5,0.28,6,2,https://www.eliteprospects.com/player/11570/colin-stuart,2007-2008,nhl,Colin Stuart,C/LW,FW
Chris Conner (LW),Dallas Stars,22,3,2,5,0.23,6,0,https://www.eliteprospects.com/player/10995/chris-conner,2007-2008,nhl,Chris Conner,LW,FW
Patrick Kaleta (RW),Buffalo Sabres,40,3,2,5,0.13,41,1,https://www.eliteprospects.com/player/10990/patrick-kaleta,2007-2008,nhl,Patrick Kaleta,RW,FW
Marcus Nilson (W/C),Calgary Flames,47,3,2,5,0.11,4,2,https://www.eliteprospects.com/player/728/marcus-nilson,2007-2008,nhl,Marcus Nilson,W/C,FW
Kyle Okposo (RW/C),New York Islanders,9,2,3,5,0.56,2,3,https://www.eliteprospects.com/player/10458/kyle-okposo,2007-2008,nhl,Kyle Okposo,RW/C,FW
Mike Johnson (RW),St. Louis Blues,21,2,3,5,0.24,8,-4,https://www.eliteprospects.com/player/5687/mike-johnson,2007-2008,nhl,Mike Johnson,RW,FW
Brad Richardson (RW/C),Colorado Avalanche,22,2,3,5,0.23,8,-3,https://www.eliteprospects.com/player/10211/brad-richardson,2007-2008,nhl,Brad Richardson,RW/C,FW
Peter Harrold (D/W),Los Angeles Kings,25,2,3,5,0.20,2,3,https://www.eliteprospects.com/player/9043/peter-harrold,2007-2008,nhl,Peter Harrold,D/W,DEF
Drew Miller (LW/RW),Anaheim Ducks,26,2,3,5,0.19,6,-1,https://www.eliteprospects.com/player/11405/drew-miller,2007-2008,nhl,Drew Miller,LW/RW,FW
Andrei Zyuzin (D),Chicago Blackhawks,32,2,3,5,0.16,38,-11,https://www.eliteprospects.com/player/8608/andrei-zyuzin,2007-2008,nhl,Andrei Zyuzin,D,DEF
Karlis Skrastins (D),totals,60,2,3,5,0.08,32,-11,https://www.eliteprospects.com/player/5531/karlis-skrastins,2007-2008,nhl,Karlis Skrastins,D,DEF
Matt Lashoff (D),Boston Bruins,18,1,4,5,0.28,0,-2,https://www.eliteprospects.com/player/10302/matt-lashoff,2007-2008,nhl,Matt Lashoff,D,DEF
Joe DiPenta (D),Anaheim Ducks,23,1,4,5,0.22,16,3,https://www.eliteprospects.com/player/8530/joe-dipenta,2007-2008,nhl,Joe DiPenta,D,DEF
Johnny Pohl (C),Toronto Maple Leafs,33,1,4,5,0.15,10,-4,https://www.eliteprospects.com/player/10214/johnny-pohl,2007-2008,nhl,Johnny Pohl,C,FW
Lasse Kukkonen (D),Philadelphia Flyers,53,1,4,5,0.09,38,3,https://www.eliteprospects.com/player/2717/lasse-kukkonen,2007-2008,nhl,Lasse Kukkonen,D,DEF
George Parros (RW),Anaheim Ducks,69,1,4,5,0.07,183,3,https://www.eliteprospects.com/player/8907/george-parros,2007-2008,nhl,George Parros,RW,FW
Petri Kontiola (C),Chicago Blackhawks,12,0,5,5,0.42,6,5,https://www.eliteprospects.com/player/4281/petri-kontiola,2007-2008,nhl,Petri Kontiola,C,FW
Joel Kwiatkowski (D),Atlanta Thrashers,18,0,5,5,0.28,20,-5,https://www.eliteprospects.com/player/9024/joel-kwiatkowski,2007-2008,nhl,Joel Kwiatkowski,D,DEF
Tim Conboy (D),Carolina Hurricanes,19,0,5,5,0.26,60,1,https://www.eliteprospects.com/player/10404/tim-conboy,2007-2008,nhl,Tim Conboy,D,DEF
Kyle Cumiskey (D),Colorado Avalanche,38,0,5,5,0.13,16,-3,https://www.eliteprospects.com/player/10405/kyle-cumiskey,2007-2008,nhl,Kyle Cumiskey,D,DEF
Rob Scuderi (D),Pittsburgh Penguins,71,0,5,5,0.07,26,3,https://www.eliteprospects.com/player/8878/rob-scuderi,2007-2008,nhl,Rob Scuderi,D,DEF
Greg Zanon (D),Nashville Predators,78,0,5,5,0.06,24,-5,https://www.eliteprospects.com/player/10220/greg-zanon,2007-2008,nhl,Greg Zanon,D,DEF
Mark Hartigan (C),Detroit Red Wings,23,3,1,4,0.17,16,-2,https://www.eliteprospects.com/player/10234/mark-hartigan,2007-2008,nhl,Mark Hartigan,C,FW
Brad May (LW),Anaheim Ducks,61,3,1,4,0.07,53,2,https://www.eliteprospects.com/player/8971/brad-may,2007-2008,nhl,Brad May,LW,FW
Joe Motzko (RW),Washington Capitals,8,2,2,4,0.50,0,1,https://www.eliteprospects.com/player/10670/joe-motzko,2007-2008,nhl,Joe Motzko,RW,FW
Simon Gamache (LW/C),Toronto Maple Leafs,11,2,2,4,0.36,6,-1,https://www.eliteprospects.com/player/10315/simon-gamache,2007-2008,nhl,Simon Gamache,LW/C,FW
Kris Versteeg (RW/LW),Chicago Blackhawks,13,2,2,4,0.31,6,-1,https://www.eliteprospects.com/player/9486/kris-versteeg,2007-2008,nhl,Kris Versteeg,RW/LW,FW
