player_name,player_pos,player_link_official,player_link_ep,player_image
Andre Benoit,D,https://www.nhl.com/player/8470378,https://www.eliteprospects.com/player/9460/andre-benoit,https://assets.nhle.com/mugs/nhl/20132014/COL/8470378.png
Nick Holden,D,https://www.nhl.com/player/8474207,https://www.eliteprospects.com/player/11700/nick-holden,https://assets.nhle.com/mugs/nhl/20132014/COL/8474207.png
Max Talbot,C,https://www.nhl.com/player/8470171,https://www.eliteprospects.com/player/9511/maxime-talbot,https://assets.nhle.com/mugs/nhl/20132014/COL/8470171.png
Cory Sarich,D,https://www.nhl.com/player/8464981,https://www.eliteprospects.com/player/8867/cory-sarich,https://assets.nhle.com/mugs/nhl/20132014/COL/8464981.png
Nate Guenin,D,https://www.nhl.com/player/8470317,https://www.eliteprospects.com/player/10810/nate-guenin,https://assets.nhle.com/mugs/nhl/20132014/COL/8470317.png
Marc-Andre Cliche,C,https://www.nhl.com/player/8471718,https://www.eliteprospects.com/player/10435/marc-andre-cliche,https://assets.nhle.com/mugs/nhl/20132014/COL/8471718.png
Karl Stollery,D,https://www.nhl.com/player/8476798,https://www.eliteprospects.com/player/19292/karl-stollery,https://assets.nhle.com/mugs/nhl/20132014/COL/8476798.png
Paul Carey,C,https://www.nhl.com/player/8474008,https://www.eliteprospects.com/player/14386/paul-carey,https://assets.nhle.com/mugs/nhl/20132014/COL/8474008.png
Jarome Iginla,RW,https://www.nhl.com/player/8462042,https://www.eliteprospects.com/player/9036/jarome-iginla,https://assets.nhle.com/mugs/nhl/20142015/COL/8462042.png
Zach Redmond,D,https://www.nhl.com/player/8474743,https://www.eliteprospects.com/player/12189/zach-redmond,https://assets.nhle.com/mugs/nhl/20142015/COL/8474743.png
Brad Stuart,D,https://www.nhl.com/player/8467331,https://www.eliteprospects.com/player/3669/brad-stuart,https://assets.nhle.com/mugs/nhl/20142015/COL/8467331.png
Daniel Brière,C,https://www.nhl.com/player/8464975,https://www.eliteprospects.com/player/8770/daniel-briere,https://assets.nhle.com/mugs/nhl/20142015/COL/8464975.png
Dennis Everberg,RW,https://www.nhl.com/player/8477902,https://www.eliteprospects.com/player/13549/dennis-everberg,https://assets.nhle.com/mugs/nhl/20142015/COL/8477902.png
Borna Rendulic,RW,https://www.nhl.com/player/8477916,https://www.eliteprospects.com/player/30359/borna-rendulic,https://assets.nhle.com/mugs/nhl/20142015/COL/8477916.png
Joey Hishon,C,https://www.nhl.com/player/8475767,https://www.eliteprospects.com/player/15388/joey-hishon,https://assets.nhle.com/mugs/nhl/20142015/COL/8475767.png
Freddie Hamilton,C,https://www.nhl.com/player/8475878,https://www.eliteprospects.com/player/31570/freddie-hamilton,https://assets.nhle.com/mugs/nhl/20142015/COL/8475878.png
Andrew Agozzino,LW,https://www.nhl.com/player/8475461,https://www.eliteprospects.com/player/23816/andrew-agozzino,https://assets.nhle.com/mugs/nhl/20142015/COL/8475461.png
Duncan Siemens,D,https://www.nhl.com/player/8476464,https://www.eliteprospects.com/player/37238/duncan-siemens,https://assets.nhle.com/mugs/nhl/20142015/COL/8476464.png
Colin Smith,C,https://www.nhl.com/player/8476536,https://www.eliteprospects.com/player/26388/colin-smith,https://assets.nhle.com/mugs/nhl/20142015/COL/8476536.png
Ben Street,C,https://www.nhl.com/player/8476043,https://www.eliteprospects.com/player/12378/ben-street,https://assets.nhle.com/mugs/nhl/20142015/COL/8476043.png
Jordan Caron,RW,https://www.nhl.com/player/8475150,https://www.eliteprospects.com/player/32870/jordan-caron,https://assets.nhle.com/mugs/nhl/20142015/COL/8475150.png
Carl Soderberg,C,https://www.nhl.com/player/8471262,https://www.eliteprospects.com/player/665/carl-soderberg,https://assets.nhle.com/mugs/nhl/20152016/COL/8471262.png
Blake Comeau,LW,https://www.nhl.com/player/8471260,https://www.eliteprospects.com/player/9190/blake-comeau,https://assets.nhle.com/mugs/nhl/20152016/COL/8471260.png
Francois Beauchemin,D,https://www.nhl.com/player/8467400,https://www.eliteprospects.com/player/8529/francois-beauchemin,https://assets.nhle.com/mugs/nhl/20152016/COL/8467400.png
Mikhail Grigorenko,C,https://www.nhl.com/player/8476888,https://www.eliteprospects.com/player/42435/mikhail-grigorenko,https://assets.nhle.com/mugs/nhl/20152016/COL/8476888.png
Jack Skille,RW,https://www.nhl.com/player/8471681,https://www.eliteprospects.com/player/9217/jack-skille,https://assets.nhle.com/mugs/nhl/20152016/COL/8471681.png
Mikkel Boedker,LW,https://www.nhl.com/player/8474571,https://www.eliteprospects.com/player/5996/mikkel-bodker,https://assets.nhle.com/mugs/nhl/20152016/COL/8474571.png
Shawn Matthias,LW,https://www.nhl.com/player/8473574,https://www.eliteprospects.com/player/9345/shawn-matthias,https://assets.nhle.com/mugs/nhl/20152016/COL/8473574.png
Andreas Martinsen,LW,https://www.nhl.com/player/8478561,https://www.eliteprospects.com/player/11958/andreas-martinsen,https://assets.nhle.com/mugs/nhl/20152016/COL/8478561.png
Chris Wagner,RW,https://www.nhl.com/player/8475780,https://www.eliteprospects.com/player/39429/chris-wagner,https://assets.nhle.com/mugs/nhl/20152016/COL/8475780.png
Chris Bigras,D,https://www.nhl.com/player/8477453,https://www.eliteprospects.com/player/117736/chris-bigras,https://assets.nhle.com/mugs/nhl/20152016/COL/8477453.png
Andrew Bodnarchuk,D,https://www.nhl.com/player/8473550,https://www.eliteprospects.com/player/12279/andrew-bodnarchuk,https://assets.nhle.com/mugs/nhl/20152016/COL/8473550.png
Nikita Zadorov,D,https://www.nhl.com/player/8477507,https://www.eliteprospects.com/player/108648/nikita-zadorov,https://assets.nhle.com/mugs/nhl/20152016/COL/8477507.png
Brandon Gormley,D,https://www.nhl.com/player/8475759,https://www.eliteprospects.com/player/19428/brandon-gormley,https://assets.nhle.com/mugs/nhl/20152016/COL/8475759.png
Eric Gelinas,D,https://www.nhl.com/player/8475199,https://www.eliteprospects.com/player/37536/eric-gelinas,https://assets.nhle.com/mugs/nhl/20152016/COL/8475199.png
Mikko Rantanen,RW,https://www.nhl.com/player/8478420,https://www.eliteprospects.com/player/91186/mikko-rantanen,https://assets.nhle.com/mugs/nhl/20152016/COL/8478420.png
Rene Bourque,RW,https://www.nhl.com/player/8471504,https://www.eliteprospects.com/player/9089/rene-bourque,https://assets.nhle.com/mugs/nhl/20162017/COL/8471504.png
Sven Andrighetto,RW,https://www.nhl.com/player/8477413,https://www.eliteprospects.com/player/70426/sven-andrighetto,https://assets.nhle.com/mugs/nhl/20162017/COL/8477413.png
Fedor Tyutin,D,https://www.nhl.com/player/8469492,https://www.eliteprospects.com/player/8691/fyodor-tyutin,https://assets.nhle.com/mugs/nhl/20162017/COL/8469492.png
Patrick Wiercioch,D,https://www.nhl.com/player/8474605,https://www.eliteprospects.com/player/15528/patrick-wiercioch,https://assets.nhle.com/mugs/nhl/20162017/COL/8474605.png
Matt Nieto,LW,https://www.nhl.com/player/8476442,https://www.eliteprospects.com/player/20723/matt-nieto,https://assets.nhle.com/mugs/nhl/20162017/COL/8476442.png
Mark Barberio,D,https://www.nhl.com/player/8474717,https://www.eliteprospects.com/player/19148/mark-barberio,https://assets.nhle.com/mugs/nhl/20162017/COL/8474717.png
Joe Colborne,C,https://www.nhl.com/player/8474577,https://www.eliteprospects.com/player/18593/joe-colborne,https://assets.nhle.com/mugs/nhl/20162017/COL/8474577.png
J.T. Compher,LW,https://www.nhl.com/player/8477456,https://www.eliteprospects.com/player/114800/j.t.-compher,https://assets.nhle.com/mugs/nhl/20162017/COL/8477456.png
Cody Goloubef,D,https://www.nhl.com/player/8474597,https://www.eliteprospects.com/player/18594/cody-goloubef,https://assets.nhle.com/mugs/nhl/20162017/COL/8474597.png
Samuel Henley,C,https://www.nhl.com/player/8476511,https://www.eliteprospects.com/player/45152/samuel-henley,https://assets.nhle.com/mugs/nhl/20162017/COL/8476511.png
Tyson Jost,C,https://www.nhl.com/player/8479370,https://www.eliteprospects.com/player/148111/tyson-jost,https://assets.nhle.com/mugs/nhl/20162017/COL/8479370.png
Rocco Grimaldi,RW,https://www.nhl.com/player/8476428,https://www.eliteprospects.com/player/38622/rocco-grimaldi,https://assets.nhle.com/mugs/nhl/20162017/COL/8476428.png
A.J. Greer,LW,https://www.nhl.com/player/8478421,https://www.eliteprospects.com/player/151125/a.j.-greer,https://assets.nhle.com/mugs/nhl/20162017/COL/8478421.png
Ben Smith,RW,https://www.nhl.com/player/8474727,https://www.eliteprospects.com/player/15068/ben-smith,https://assets.nhle.com/mugs/nhl/20162017/COL/8474727.png
Gabriel Bourque,LW,https://www.nhl.com/player/8475268,https://www.eliteprospects.com/player/28421/gabriel-bourque,https://assets.nhle.com/mugs/nhl/20162017/COL/8475268.png
Anton Lindholm,D,https://www.nhl.com/player/8478073,https://www.eliteprospects.com/player/39019/anton-lindholm,https://assets.nhle.com/mugs/nhl/20162017/COL/8478073.png
Alexander Kerfoot,C,https://www.nhl.com/player/8477021,https://www.eliteprospects.com/player/59968/alexander-kerfoot,https://assets.nhle.com/mugs/nhl/20172018/COL/8477021.png
Samuel Girard,D,https://www.nhl.com/player/8479398,https://www.eliteprospects.com/player/251476/samuel-girard,https://assets.nhle.com/mugs/nhl/20172018/COL/8479398.png
Colin Wilson,C,https://www.nhl.com/player/8474569,https://www.eliteprospects.com/player/9325/colin-wilson,https://assets.nhle.com/mugs/nhl/20172018/COL/8474569.png
Nail Yakupov,RW,https://www.nhl.com/player/8476855,https://www.eliteprospects.com/player/21228/nail-yakupov,https://assets.nhle.com/mugs/nhl/20172018/COL/8476855.png
Patrik Nemeth,D,https://www.nhl.com/player/8475747,https://www.eliteprospects.com/player/10383/patrik-nemeth,https://assets.nhle.com/mugs/nhl/20172018/COL/8475747.png
David Warsofsky,D,https://www.nhl.com/player/8474660,https://www.eliteprospects.com/player/17499/david-warsofsky,https://assets.nhle.com/mugs/nhl/20172018/COL/8474660.png
Andrei Mironov,D,https://www.nhl.com/player/8478842,https://www.eliteprospects.com/player/159421/andrei-mironov,https://assets.nhle.com/mugs/nhl/20172018/COL/8478842.png
Dominic Toninato,C,https://www.nhl.com/player/8476952,https://www.eliteprospects.com/player/122004/dominic-toninato,https://assets.nhle.com/mugs/nhl/20172018/COL/8476952.png
Vladislav Kamenev,C,https://www.nhl.com/player/8477973,https://www.eliteprospects.com/player/216659/vladislav-kamenev,https://assets.nhle.com/mugs/nhl/20172018/COL/8477973.png
Mark Alt,D,https://www.nhl.com/player/8475729,https://www.eliteprospects.com/player/74998/mark-alt,https://assets.nhle.com/mugs/nhl/20172018/COL/8475729.png
Matt Calvert,LW,https://www.nhl.com/player/8474685,https://www.eliteprospects.com/player/17025/matt-calvert,https://assets.nhle.com/mugs/nhl/20182019/COL/8474685.png
Ian Cole,D,https://www.nhl.com/player/8474013,https://www.eliteprospects.com/player/11456/ian-cole,https://assets.nhle.com/mugs/nhl/20182019/COL/8474013.png
Sheldon Dries,C,https://www.nhl.com/player/8480326,https://www.eliteprospects.com/player/97620/sheldon-dries,https://assets.nhle.com/mugs/nhl/20182019/COL/8480326.png
Ryan Graves,D,https://www.nhl.com/player/8477435,https://www.eliteprospects.com/player/103763/ryan-graves,https://assets.nhle.com/mugs/nhl/20182019/COL/8477435.png
Derick Brassard,C,https://www.nhl.com/player/8473544,https://www.eliteprospects.com/player/9366/derick-brassard,https://assets.nhle.com/mugs/nhl/20182019/COL/8473544.png
Logan O'Connor,RW,https://www.nhl.com/player/8481186,https://www.eliteprospects.com/player/62327/logan-o-connor,https://assets.nhle.com/mugs/nhl/20182019/COL/8481186.png
Marko Dano,C,https://www.nhl.com/player/8477448,https://www.eliteprospects.com/player/94946/marko-dano,https://assets.nhle.com/mugs/nhl/20182019/COL/8477448.png
Cale Makar,D,https://www.nhl.com/player/8480069,https://www.eliteprospects.com/player/199655/cale-makar,https://assets.nhle.com/mugs/nhl/20192020/COL/8480069.png
Andre Burakovsky,LW,https://www.nhl.com/player/8477444,https://www.eliteprospects.com/player/38705/andre-burakovsky,https://assets.nhle.com/mugs/nhl/20192020/COL/8477444.png
Nazem Kadri,C,https://www.nhl.com/player/8475172,https://www.eliteprospects.com/player/14728/nazem-kadri,https://assets.nhle.com/mugs/nhl/20192020/COL/8475172.png
Joonas Donskoi,RW,https://www.nhl.com/player/8475820,https://www.eliteprospects.com/player/16039/joonas-donskoi,https://assets.nhle.com/mugs/nhl/20192020/COL/8475820.png
Valeri Nichushkin,RW,https://www.nhl.com/player/8477501,https://www.eliteprospects.com/player/108661/valeri-nichushkin,https://assets.nhle.com/mugs/nhl/20192020/COL/8477501.png
Pierre-Edouard Bellemare,LW,https://www.nhl.com/player/8477930,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,https://assets.nhle.com/mugs/nhl/20192020/COL/8477930.png
Vladislav Namestnikov,C,https://www.nhl.com/player/8476480,https://www.eliteprospects.com/player/39029/vladislav-namestnikov,https://assets.nhle.com/mugs/nhl/20192020/COL/8476480.png
Martin Kaut,RW,https://www.nhl.com/player/8480822,https://www.eliteprospects.com/player/237068/martin-kaut,https://assets.nhle.com/mugs/nhl/20192020/COL/8480822.png
Calle Rosen,D,https://www.nhl.com/player/8480157,https://www.eliteprospects.com/player/37021/calle-rosen,https://assets.nhle.com/mugs/nhl/20192020/COL/8480157.png
T.J. Tynan,C,https://www.nhl.com/player/8476391,https://www.eliteprospects.com/player/45686/t.j.-tynan,https://assets.nhle.com/mugs/nhl/20192020/COL/8476391.png
Conor Timmins,D,https://www.nhl.com/player/8479982,https://www.eliteprospects.com/player/267584/conor-timmins,https://assets.nhle.com/mugs/nhl/20192020/COL/8479982.png
Kevin Connauton,D,https://www.nhl.com/player/8475246,https://www.eliteprospects.com/player/38032/kevin-connauton,https://assets.nhle.com/mugs/nhl/20192020/COL/8475246.png
Jayson Megna,C,https://www.nhl.com/player/8477126,https://www.eliteprospects.com/player/46027/jayson-megna,https://assets.nhle.com/mugs/nhl/20192020/COL/8477126.png
Devon Toews,D,https://www.nhl.com/player/8478038,https://www.eliteprospects.com/player/59575/devon-toews,https://assets.nhle.com/mugs/nhl/20202021/COL/8478038.png
Brandon Saad,LW,https://www.nhl.com/player/8476438,https://www.eliteprospects.com/player/31264/brandon-saad,https://assets.nhle.com/mugs/nhl/20202021/COL/8476438.png
Jacob MacDonald,D,https://www.nhl.com/player/8479439,https://www.eliteprospects.com/player/60064/jacob-macdonald,https://assets.nhle.com/mugs/nhl/20202021/COL/8479439.png
Alex Newhook,C,https://www.nhl.com/player/8481618,https://www.eliteprospects.com/player/320307/alex-newhook,https://assets.nhle.com/mugs/nhl/20202021/COL/8481618.png
Liam O'Brien,C,https://www.nhl.com/player/8477070,https://www.eliteprospects.com/player/84724/liam-o-brien,https://assets.nhle.com/mugs/nhl/20202021/COL/8477070.png
Kiefer Sherwood,LW,https://www.nhl.com/player/8480748,https://www.eliteprospects.com/player/196607/kiefer-sherwood,https://assets.nhle.com/mugs/nhl/20202021/COL/8480748.png
Dan Renouf,D,https://www.nhl.com/player/8479252,https://www.eliteprospects.com/player/76892/dan-renouf,https://assets.nhle.com/mugs/nhl/20202021/COL/8479252.png
Bowen Byram,D,https://www.nhl.com/player/8481524,https://www.eliteprospects.com/player/326522/bowen-byram,https://assets.nhle.com/mugs/nhl/20202021/COL/8481524.png
Kyle Burroughs,D,https://www.nhl.com/player/8477335,https://www.eliteprospects.com/player/87758/kyle-burroughs,https://assets.nhle.com/mugs/nhl/20202021/COL/8477335.png
Dennis Gilbert,D,https://www.nhl.com/player/8478502,https://www.eliteprospects.com/player/267396/dennis-gilbert,https://assets.nhle.com/mugs/nhl/20202021/COL/8478502.png
Keaton Middleton,D,https://www.nhl.com/player/8479387,https://www.eliteprospects.com/player/249597/keaton-middleton,https://assets.nhle.com/mugs/nhl/20202021/COL/8479387.png
Greg Pateryn,D,https://www.nhl.com/player/8474688,https://www.eliteprospects.com/player/15526/greg-pateryn,https://assets.nhle.com/mugs/nhl/20202021/COL/8474688.png
Nicolas Aube-Kubel,RW,https://www.nhl.com/player/8477979,https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,https://assets.nhle.com/mugs/nhl/20212022/COL/8477979.png
Darren Helm,C,https://www.nhl.com/player/8471794,https://www.eliteprospects.com/player/10438/darren-helm,https://assets.nhle.com/mugs/nhl/20212022/COL/8471794.png
Artturi Lehkonen,LW,https://www.nhl.com/player/8477476,https://www.eliteprospects.com/player/43584/artturi-lehkonen,https://assets.nhle.com/mugs/nhl/20212022/COL/8477476.png
Jack Johnson,D,https://www.nhl.com/player/8471677,https://www.eliteprospects.com/player/9205/jack-johnson,https://assets.nhle.com/mugs/nhl/20212022/COL/8471677.png
Josh Manson,D,https://www.nhl.com/player/8476312,https://www.eliteprospects.com/player/47762/josh-manson,https://assets.nhle.com/mugs/nhl/20212022/COL/8476312.png
Kurtis MacDermid,LW,https://www.nhl.com/player/8477073,https://www.eliteprospects.com/player/98183/kurtis-macdermid,https://assets.nhle.com/mugs/nhl/20212022/COL/8477073.png
Ryan Murray,D,https://www.nhl.com/player/8476850,https://www.eliteprospects.com/player/41768/ryan-murray,https://assets.nhle.com/mugs/nhl/20212022/COL/8476850.png
Nico Sturm,C,https://www.nhl.com/player/8481477,https://www.eliteprospects.com/player/54457/nico-sturm,https://assets.nhle.com/mugs/nhl/20212022/COL/8481477.png
Ben Meyers,C,https://www.nhl.com/player/8483570,https://www.eliteprospects.com/player/300838/ben-meyers,https://assets.nhle.com/mugs/nhl/20212022/COL/8483570.png
Dylan Sikura,RW,https://www.nhl.com/player/8478106,https://www.eliteprospects.com/player/146580/dylan-sikura,https://assets.nhle.com/mugs/nhl/20212022/COL/8478106.png
Andrew Cogliano,C,https://www.nhl.com/player/8471699,https://www.eliteprospects.com/player/9187/andrew-cogliano,https://assets.nhle.com/mugs/nhl/20212022/COL/8471699.png
Stefan Matteau,C,https://www.nhl.com/player/8476870,https://www.eliteprospects.com/player/77561/stefan-matteau,https://assets.nhle.com/mugs/nhl/20212022/COL/8476870.png
