playername,fw_def,link
Jiri Hudler,FW,https://www.eliteprospects.com/player/6665/jiri-hudler
Rob Scuderi,DEF,https://www.eliteprospects.com/player/8878/rob-scuderi
Tim Jackman,FW,https://www.eliteprospects.com/player/10322/tim-jackman
Al Rourke,DEF,https://www.eliteprospects.com/player/8925/al-rourke
Tommi Santala,FW,https://www.eliteprospects.com/player/2711/tommi-santala
Garrett Burnett,FW,https://www.eliteprospects.com/player/52950/garrett-burnett
Dominic Moore,FW,https://www.eliteprospects.com/player/8964/dominic-moore
Marek Svatos,FW,https://www.eliteprospects.com/player/8604/marek-svatos
Carl Corazzini,FW,https://www.eliteprospects.com/player/10349/carl-corazzini
Michael Holmqvist,FW,https://www.eliteprospects.com/player/754/michael-holmqvist
Wade Brookbank,DEF,https://www.eliteprospects.com/player/8578/wade-brookbank
Andrew Peters,FW,https://www.eliteprospects.com/player/4341/andrew-peters
Tony Mårtensson,FW,https://www.eliteprospects.com/player/59/tony-martensson
Erik Westrum,FW,https://www.eliteprospects.com/player/11040/erik-westrum
Mathias Tjärnqvist,FW,https://www.eliteprospects.com/player/89/mathias-tjarnqvist
Sean Bergenheim,FW,https://www.eliteprospects.com/player/2708/sean-bergenheim
Matt Murley,FW,https://www.eliteprospects.com/player/8957/matt-murley
Zbynek Michalek,DEF,https://www.eliteprospects.com/player/8588/zbynek-michalek
Darryl Bootland,FW,https://www.eliteprospects.com/player/10999/darryl-bootland
Kevin Miller,FW,https://www.eliteprospects.com/player/27810/kevin-miller
Anton Babchuk,DEF,https://www.eliteprospects.com/player/8655/anton-babchuk
Mike Bishai,FW,https://www.eliteprospects.com/player/12858/mike-bishai
Darcy Verot,FW,https://www.eliteprospects.com/player/12016/darcy-verot
Brad Fast,DEF,https://www.eliteprospects.com/player/10837/brad-fast
Milan Michálek,FW,https://www.eliteprospects.com/player/8586/milan-michalek
Josh Olson,FW,https://www.eliteprospects.com/player/12254/josh-olson
Peter Sarno,FW,https://www.eliteprospects.com/player/10826/peter-sarno
Rob Skrlac,FW,https://www.eliteprospects.com/player/69928/rob-skrlac
John Gruden,DEF,https://www.eliteprospects.com/player/47448/john-gruden
Antti Miettinen,FW,https://www.eliteprospects.com/player/2698/antti-miettinen
Dan Fritsche,FW,https://www.eliteprospects.com/player/9434/dan-fritsche
Garth Murray,FW,https://www.eliteprospects.com/player/8956/garth-murray
Noah Clarke,FW,https://www.eliteprospects.com/player/10321/noah-clarke
Pierre Hedin,DEF,https://www.eliteprospects.com/player/218/pierre-hedin
Mikko Luoma,DEF,https://www.eliteprospects.com/player/2702/mikko-luoma
Quintin Laing,FW,https://www.eliteprospects.com/player/11751/quintin-laing
Owen Fussey,FW,https://www.eliteprospects.com/player/11490/owen-fussey
Denis Grebeshkov,DEF,https://www.eliteprospects.com/player/9570/denis-grebeshkov
Brooks Laich,FW,https://www.eliteprospects.com/player/9518/brooks-laich
Karl Stewart,FW,https://www.eliteprospects.com/player/9680/karl-stewart
Cory Larose,FW,https://www.eliteprospects.com/player/11500/cory-larose
Dwayne Zinger,DEF,https://www.eliteprospects.com/player/11733/dwayne-zinger
Roman Tvrdon,FW,https://www.eliteprospects.com/player/4627/roman-tvrdon
Michal Barinka,DEF,https://www.eliteprospects.com/player/9611/michal-barinka
Jeremy Reich,FW,https://www.eliteprospects.com/player/10988/jeremy-reich
Matt Ellison,FW,https://www.eliteprospects.com/player/9145/matt-ellison
Sergei Zinovyev,FW,https://www.eliteprospects.com/player/12285/sergei-zinovyev
Lasse Kukkonen,DEF,https://www.eliteprospects.com/player/2717/lasse-kukkonen
Tony Salmelainen,FW,https://www.eliteprospects.com/player/2689/tony-salmelainen
Doug Doull,FW,https://www.eliteprospects.com/player/52008/doug-doull
Johnathan Aitken,DEF,https://www.eliteprospects.com/player/31008/johnathan-aitken
Brennan Evans,DEF,https://www.eliteprospects.com/player/10638/brennan-evans
Marcel Goc,FW,https://www.eliteprospects.com/player/8583/marcel-goc
Jeff Hamilton,FW,https://www.eliteprospects.com/player/10191/jeff-hamilton
Libor Pivko,FW,https://www.eliteprospects.com/player/10217/libor-pivko
Johnny Pohl,FW,https://www.eliteprospects.com/player/10214/johnny-pohl
Layne Ulmer,FW,https://www.eliteprospects.com/player/9905/layne-ulmer
Mark Popovic,DEF,https://www.eliteprospects.com/player/8569/mark-popovic
Jason Pominville,FW,https://www.eliteprospects.com/player/8809/jason-pominville
Kyle Wellwood,FW,https://www.eliteprospects.com/player/8818/kyle-wellwood
Freddy Meyer,DEF,https://www.eliteprospects.com/player/8837/freddy-meyer
Colton Orr,FW,https://www.eliteprospects.com/player/8941/colton-orr
Alexander Suglobov,FW,https://www.eliteprospects.com/player/9602/alexander-suglobov
Julien Vauclair,DEF,https://www.eliteprospects.com/player/12688/julien-vauclair
Brad Boyes,FW,https://www.eliteprospects.com/player/9092/brad-boyes
Jeremy Yablonski,FW,https://www.eliteprospects.com/player/14184/jeremy-yablonski
Ryan Barnes,FW,https://www.eliteprospects.com/player/69491/ryan-barnes
Chris Higgins,FW,https://www.eliteprospects.com/player/9051/chris-higgins
Tomas Plekanec,FW,https://www.eliteprospects.com/player/8668/tomas-plekanec
Timofei Shishkanov,FW,https://www.eliteprospects.com/player/9390/timofei-shishkanov
Joe Motzko,FW,https://www.eliteprospects.com/player/10670/joe-motzko
Nathan Smith,FW,https://www.eliteprospects.com/player/11028/nathan-smith
Mike Stuart,DEF,https://www.eliteprospects.com/player/11734/mike-stuart
Doug Lynch,DEF,https://www.eliteprospects.com/player/11735/doug-lynch
Ken Gernander,FW,https://www.eliteprospects.com/player/69927/ken-gernander
Mel Angelstad,FW,https://www.eliteprospects.com/player/69066/mel-angelstad
Brett Lysak,FW,https://www.eliteprospects.com/player/12812/brett-lysak
Graham Mink,FW,https://www.eliteprospects.com/player/10624/graham-mink
Tuomas Pihlman,FW,https://www.eliteprospects.com/player/2715/tuomas-pihlman
Gregory Campbell,FW,https://www.eliteprospects.com/player/9105/gregory-campbell
Mike Pandolfo,FW,https://www.eliteprospects.com/player/14421/mike-pandolfo
Mikhail Kuleshov,FW,https://www.eliteprospects.com/player/39446/mikhail-kuleshov
Benoit Dusablon,FW,https://www.eliteprospects.com/player/60357/benoit-dusablon
Goran Bezina,DEF,https://www.eliteprospects.com/player/12299/goran-bezina
Grant McNeill,DEF,https://www.eliteprospects.com/player/11715/grant-mcneill
Garret Stroshein,FW,https://www.eliteprospects.com/player/70116/garret-stroshein
Éric Perrin,FW,https://www.eliteprospects.com/player/10222/eric-perrin
Jeff MacMillan,DEF,https://www.eliteprospects.com/player/12759/jeff-macmillan
Patrick Rissmiller,FW,https://www.eliteprospects.com/player/8934/patrick-rissmiller
Chris Kelly,FW,https://www.eliteprospects.com/player/9013/chris-kelly
Jason MacDonald,FW,https://www.eliteprospects.com/player/69975/jason-macdonald
Randy Jones,DEF,https://www.eliteprospects.com/player/10326/randy-jones
Nathan Robinson,FW,https://www.eliteprospects.com/player/13399/nathan-robinson
Martin Sonnenberg,FW,https://www.eliteprospects.com/player/8495/martin-sonnenberg
Pat Leahy,FW,https://www.eliteprospects.com/player/8991/pat-leahy
Greg Mauldin,FW,https://www.eliteprospects.com/player/10292/greg-mauldin
Ty Jones,FW,https://www.eliteprospects.com/player/41106/ty-jones
Gavin Morgan,FW,https://www.eliteprospects.com/player/14380/gavin-morgan
Steve McLaren,FW,https://www.eliteprospects.com/player/24039/steve-mclaren
Maxim Kondratyev,DEF,https://www.eliteprospects.com/player/9384/maxim-kondratyev
Boyd Kane,FW,https://www.eliteprospects.com/player/10206/boyd-kane
Bryce Lampman,DEF,https://www.eliteprospects.com/player/9450/bryce-lampman
Mike Stutzel,FW,https://www.eliteprospects.com/player/7591/mike-stutzel
Lawrence Nycholat,DEF,https://www.eliteprospects.com/player/10899/lawrence-nycholat
Jame Pollock,DEF,https://www.eliteprospects.com/player/10961/jame-pollock
Matthew Spiller,DEF,https://www.eliteprospects.com/player/11472/matthew-spiller
Alexander Ovechkin,FW,https://www.eliteprospects.com/player/4230/alexander-ovechkin
Sidney Crosby,FW,https://www.eliteprospects.com/player/6146/sidney-crosby
Jussi Jokinen,FW,https://www.eliteprospects.com/player/2716/jussi-jokinen
Dion Phaneuf,DEF,https://www.eliteprospects.com/player/8564/dion-phaneuf
Thomas Vanek,FW,https://www.eliteprospects.com/player/8493/thomas-vanek
Petr Prucha,FW,https://www.eliteprospects.com/player/8686/petr-prucha
Alexander Steen,FW,https://www.eliteprospects.com/player/460/alexander-steen
Jeff Carter,FW,https://www.eliteprospects.com/player/8813/jeff-carter
Colby Armstrong,FW,https://www.eliteprospects.com/player/9067/colby-armstrong
Ryan Getzlaf,FW,https://www.eliteprospects.com/player/8526/ryan-getzlaf
Andrej Meszaros,DEF,https://www.eliteprospects.com/player/8664/andrej-meszaros
Keith Ballard,DEF,https://www.eliteprospects.com/player/9072/keith-ballard
R.J. Umberger,FW,https://www.eliteprospects.com/player/8820/r.j.-umberger
Ryan Whitney,DEF,https://www.eliteprospects.com/player/9399/ryan-whitney
René Bourque,FW,https://www.eliteprospects.com/player/9089/rene-bourque
Mike Richards,FW,https://www.eliteprospects.com/player/8816/mike-richards
Chris Campoli,DEF,https://www.eliteprospects.com/player/9106/chris-campoli
Michel Ouellet,FW,https://www.eliteprospects.com/player/8946/michel-ouellet
Zach Parise,FW,https://www.eliteprospects.com/player/8903/zach-parise
Brent Seabrook,DEF,https://www.eliteprospects.com/player/8879/brent-seabrook
Patrick Eaves,FW,https://www.eliteprospects.com/player/9144/patrick-eaves
Ryan Craig,FW,https://www.eliteprospects.com/player/9126/ryan-craig
Steve Bernier,FW,https://www.eliteprospects.com/player/9080/steve-bernier
Lee Stempniak,FW,https://www.eliteprospects.com/player/10199/lee-stempniak
Jay McClement,DEF,https://www.eliteprospects.com/player/9517/jay-mcclement
Corey Perry,FW,https://www.eliteprospects.com/player/8541/corey-perry
Dennis Wideman,DEF,https://www.eliteprospects.com/player/8826/dennis-wideman
Jaroslav Balastik,FW,https://www.eliteprospects.com/player/8618/jaroslav-balastik
Grant Stevenson,FW,https://www.eliteprospects.com/player/8892/grant-stevenson
Duncan Keith,DEF,https://www.eliteprospects.com/player/9012/duncan-keith
Rostislav Olesz,FW,https://www.eliteprospects.com/player/8652/rostislav-olesz
Mikko Koivu,FW,https://www.eliteprospects.com/player/2696/mikko-koivu
Jim Slater,FW,https://www.eliteprospects.com/player/8562/jim-slater
Robert Nilsson,FW,https://www.eliteprospects.com/player/352/robert-nilsson
Alexander Perezhogin,FW,https://www.eliteprospects.com/player/8669/alexander-perezhogin
Paul Ranger,DEF,https://www.eliteprospects.com/player/8866/paul-ranger
Brandon Bochenski,FW,https://www.eliteprospects.com/player/10260/brandon-bochenski
Evgeny Artyukhin,FW,https://www.eliteprospects.com/player/8635/evgeny-artyukhin
Johan Franzén,FW,https://www.eliteprospects.com/player/158/johan-franzen
Mark Cullen,FW,https://www.eliteprospects.com/player/8851/mark-cullen
Ryan Suter,DEF,https://www.eliteprospects.com/player/8897/ryan-suter
Kevin Dallman,DEF,https://www.eliteprospects.com/player/9129/kevin-dallman
Erik Christensen,FW,https://www.eliteprospects.com/player/10880/erik-christensen
Brad Richardson,FW,https://www.eliteprospects.com/player/10211/brad-richardson
Chad LaRose,FW,https://www.eliteprospects.com/player/8990/chad-larose
Mike Glumac,FW,https://www.eliteprospects.com/player/10371/mike-glumac
Alexandre Burrows,FW,https://www.eliteprospects.com/player/10224/alexandre-burrows
Brett Lebda,DEF,https://www.eliteprospects.com/player/9447/brett-lebda
Andrew Ladd,FW,https://www.eliteprospects.com/player/6668/andrew-ladd
Milan Jurcina,DEF,https://www.eliteprospects.com/player/8677/milan-jurcina
Mark Streit,DEF,https://www.eliteprospects.com/player/4092/mark-streit
Christoph Schubert,DEF,https://www.eliteprospects.com/player/8877/christoph-schubert
Shea Weber,DEF,https://www.eliteprospects.com/player/9505/shea-weber
Maxime Talbot,FW,https://www.eliteprospects.com/player/9511/maxime-talbot
Ben Eager,FW,https://www.eliteprospects.com/player/8825/ben-eager
Jeff Hoggan,FW,https://www.eliteprospects.com/player/8577/jeff-hoggan
Dustin Penner,FW,https://www.eliteprospects.com/player/8540/dustin-penner
Zenon Konopka,FW,https://www.eliteprospects.com/player/10994/zenon-konopka
Bruno Gervais,DEF,https://www.eliteprospects.com/player/10226/bruno-gervais
Jeff Giuliano,FW,https://www.eliteprospects.com/player/12590/jeff-giuliano
James Wisniewski,DEF,https://www.eliteprospects.com/player/9407/james-wisniewski
Andrew Alberts,DEF,https://www.eliteprospects.com/player/9062/andrew-alberts
Niklas Nordgren,FW,https://www.eliteprospects.com/player/281/niklas-nordgren
Matt Carle,DEF,https://www.eliteprospects.com/player/9108/matt-carle
Wojtek Wolski,FW,https://www.eliteprospects.com/player/8832/wojtek-wolski
Derek Boogaard,FW,https://www.eliteprospects.com/player/9084/derek-boogaard
Ian White,DEF,https://www.eliteprospects.com/player/9519/ian-white
Kevin Bieksa,DEF,https://www.eliteprospects.com/player/9682/kevin-bieksa
Josh Gorges,DEF,https://www.eliteprospects.com/player/9164/josh-gorges
Dustin Byfuglien,DEF,https://www.eliteprospects.com/player/10667/dustin-byfuglien
Matt Foy,FW,https://www.eliteprospects.com/player/9158/matt-foy
Ryan Hollweg,FW,https://www.eliteprospects.com/player/9055/ryan-hollweg
George Parros,FW,https://www.eliteprospects.com/player/8907/george-parros
Brian McGrattan,FW,https://www.eliteprospects.com/player/8976/brian-mcgrattan
Geoff Platt,FW,https://www.eliteprospects.com/player/9469/geoff-platt
Gilbert Brulé,FW,https://www.eliteprospects.com/player/10235/gilbert-brule
Noah Welch,DEF,https://www.eliteprospects.com/player/10323/noah-welch
Yan Stastny,FW,https://www.eliteprospects.com/player/8799/yan-stastny
Jakub Klepis,FW,https://www.eliteprospects.com/player/9609/jakub-klepis
Jeff Tambellini,FW,https://www.eliteprospects.com/player/9509/jeff-tambellini
Anthony Stewart,FW,https://www.eliteprospects.com/player/8893/anthony-stewart
Andrei Kostitsyn,FW,https://www.eliteprospects.com/player/6666/andrei-kostitsyn
Jiri Novotny,FW,https://www.eliteprospects.com/player/8675/jiri-novotny
Andy Roach,DEF,https://www.eliteprospects.com/player/13957/andy-roach
Bill Thomas,FW,https://www.eliteprospects.com/player/8853/bill-thomas
Daniel Paille,FW,https://www.eliteprospects.com/player/9510/daniel-paille
Jarkko Immonen,FW,https://www.eliteprospects.com/player/3181/jarkko-immonen
Barry Tallackson,FW,https://www.eliteprospects.com/player/8845/barry-tallackson
Joël Perrault,FW,https://www.eliteprospects.com/player/8911/joel-perrault
Rob Collins,FW,https://www.eliteprospects.com/player/13510/rob-collins
Petteri Nokelainen,FW,https://www.eliteprospects.com/player/4128/petteri-nokelainen
Mark Stuart,DEF,https://www.eliteprospects.com/player/9401/mark-stuart
Jeremy Colliton,FW,https://www.eliteprospects.com/player/9466/jeremy-colliton
Greg Zanon,DEF,https://www.eliteprospects.com/player/10220/greg-zanon
Tomas Fleischmann,FW,https://www.eliteprospects.com/player/9613/tomas-fleischmann
Richie Regehr,DEF,https://www.eliteprospects.com/player/8906/richie-regehr
Matt Jones,DEF,https://www.eliteprospects.com/player/9444/matt-jones
Ryane Clowe,FW,https://www.eliteprospects.com/player/9116/ryane-clowe
Jeff Woywitka,DEF,https://www.eliteprospects.com/player/9516/jeff-woywitka
Matt Greene,DEF,https://www.eliteprospects.com/player/9170/matt-greene
Jeremy Williams,FW,https://www.eliteprospects.com/player/11175/jeremy-williams
Yanick Lehoux,FW,https://www.eliteprospects.com/player/7798/yanick-lehoux
Rick Rypien,FW,https://www.eliteprospects.com/player/11027/rick-rypien
Junior Lessard,FW,https://www.eliteprospects.com/player/10996/junior-lessard
Jonathan Ferland,FW,https://www.eliteprospects.com/player/9151/jonathan-ferland
Marc-Antoine Pouliot,FW,https://www.eliteprospects.com/player/8919/marc-antoine-pouliot
Petr Kanko,FW,https://www.eliteprospects.com/player/9607/petr-kanko
Josh Gratton,FW,https://www.eliteprospects.com/player/10245/josh-gratton
Rob Globke,FW,https://www.eliteprospects.com/player/9389/rob-globke
David Gove,FW,https://www.eliteprospects.com/player/9165/david-gove
Konstantin Pushkaryov,FW,https://www.eliteprospects.com/player/9657/konstantin-pushkaryov
Nathan Paetsch,DEF,https://www.eliteprospects.com/player/8902/nathan-paetsch
Matt Carkner,DEF,https://www.eliteprospects.com/player/9107/matt-carkner
Ryan Potulny,FW,https://www.eliteprospects.com/player/8850/ryan-potulny
Chris Thorburn,FW,https://www.eliteprospects.com/player/8855/chris-thorburn
Valtteri Filppula,FW,https://www.eliteprospects.com/player/3197/valtteri-filppula
Ryan Ready,FW,https://www.eliteprospects.com/player/8930/ryan-ready
Darren Reid,FW,https://www.eliteprospects.com/player/8932/darren-reid
Keith Aucoin,FW,https://www.eliteprospects.com/player/9069/keith-aucoin
Mark Giordano,DEF,https://www.eliteprospects.com/player/9161/mark-giordano
Tomas Mojzis,DEF,https://www.eliteprospects.com/player/8610/tomas-mojzis
Jay Harrison,DEF,https://www.eliteprospects.com/player/9522/jay-harrison
Braydon Coburn,DEF,https://www.eliteprospects.com/player/9477/braydon-coburn
Timo Helbling,DEF,https://www.eliteprospects.com/player/9551/timo-helbling
Greg Jacina,FW,https://www.eliteprospects.com/player/10248/greg-jacina
Matt Ryan,FW,https://www.eliteprospects.com/player/14334/matt-ryan
Nick Tarnasky,FW,https://www.eliteprospects.com/player/8846/nick-tarnasky
Andy Wozniewski,DEF,https://www.eliteprospects.com/player/8543/andy-wozniewski
Brad Winchester,FW,https://www.eliteprospects.com/player/8830/brad-winchester
Danny Richmond,DEF,https://www.eliteprospects.com/player/9441/danny-richmond
