player_id,player_name_official,seasons_played,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,seasons_with_gp_over_6,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,toi_per_game_regular_mean,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,toi_per_game_playoffs_mean
517.0,Tyler Motte,9,455.0,9.0,74.0,9,53.0,46.0,99.0,-38.0,116.0,0.0,0.0,6.0,6.0,6.0,0.0,661.0,8.0,43.11666666666667,12.691666666666668,44.0,7.0,1.0,8.0,-3.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,68.0,17.8,38.625,12.133333333333333
518.0,Gustav Forsling,8,477.0,38.0,82.0,8,57.0,135.0,192.0,158.0,167.0,4.0,17.0,1.0,5.0,7.0,4.0,990.0,5.4375,0.0,20.09375,84.0,8.0,23.0,31.0,37.0,34.0,0.0,4.0,1.0,2.0,3.0,0.0,155.0,4.58,0.0,330.23
519.0,John Hayden,9,269.0,2.0,55.0,8,18.0,21.0,39.0,-30.0,321.0,0.0,0.0,1.0,1.0,3.0,0.0,275.0,7.366666666666666,27.955555555555556,9.468518518518518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65
520.0,Jordin Tootoo,13,723.0,11.0,77.0,13,65.0,96.0,161.0,-60.0,1010.0,6.0,13.0,0.0,0.0,7.0,0.0,1052.0,5.984615384615385,45.44615384615384,9.906410256410256,42.0,3.0,7.0,10.0,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.2222222222222223,0.0,8.118518518518519
521.0,Tomas Jurco,7,221.0,8.0,63.0,7,22.0,31.0,53.0,-10.0,64.0,3.0,5.0,0.0,0.0,1.0,0.0,309.0,5.125,21.875,10.891666666666667,10.0,1.0,1.0,2.0,-2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12.5,0.0,10.7
522.0,Spencer Abbott,2,2.0,1.0,1.0,0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
523.0,Alex DeBrincat,8,614.0,52.0,82.0,8,253.0,257.0,510.0,-57.0,175.0,87.0,176.0,1.0,1.0,32.0,12.0,1777.0,14.537500000000001,42.5125,18.26875,9.0,2.0,4.0,6.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,7.4,0.0,16.583333333333332
524.0,Jan Rutta,8,417.0,14.0,76.0,8,23.0,75.0,98.0,25.0,219.0,2.0,4.0,0.0,5.0,2.0,0.0,476.0,4.533333333333333,0.0,16.892592592592592,49.0,3.0,8.0,11.0,10.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,4.35,0.0,15.341666666666669
525.0,Erik Gustafsson,9,515.0,5.0,79.0,9,47.0,193.0,240.0,-15.0,163.0,7.0,73.0,0.0,0.0,6.0,2.0,786.0,3.9250000000000003,0.0,17.675,49.0,2.0,10.0,12.0,0.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,51.0,9.16,0.0,13.330000000000002
526.0,Jordan Oesterle,11,408.0,2.0,71.0,9,23.0,73.0,96.0,-59.0,75.0,5.0,16.0,0.0,0.0,1.0,1.0,489.0,4.033333333333333,8.333333333333334,17.461111111111112,9.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,9.1,0.0,16.9
527.0,Connor Murphy,12,745.0,30.0,80.0,12,43.0,117.0,160.0,-63.0,489.0,2.0,4.0,3.0,6.0,6.0,1.0,963.0,4.433333333333333,0.0,19.61111111111111,9.0,0.0,4.0,4.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,22.216666666666665
528.0,Tommy Wingels,8,448.0,5.0,77.0,7,62.0,81.0,143.0,-39.0,254.0,6.0,21.0,6.0,9.0,11.0,1.0,740.0,7.5,40.36,12.36,58.0,2.0,6.0,8.0,4.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,1.45,30.55,11.955555555555556
529.0,David Kampf,8,536.0,46.0,82.0,8,48.0,95.0,143.0,-16.0,114.0,0.0,0.0,4.0,10.0,5.0,0.0,604.0,7.9125,51.2375,13.9375,35.0,4.0,3.0,7.0,-2.0,16.0,0.0,0.0,2.0,2.0,1.0,0.0,54.0,6.720000000000001,51.06,14.066666666666666
530.0,Lance Bouma,7,357.0,16.0,78.0,7,30.0,46.0,76.0,-7.0,210.0,0.0,2.0,1.0,4.0,6.0,0.0,379.0,5.8,32.75714285714286,10.954761904761906,5.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.133333333333333
531.0,Anthony Duclair,11,607.0,17.0,81.0,11,153.0,161.0,314.0,24.0,209.0,41.0,72.0,2.0,3.0,17.0,4.0,1115.0,13.042857142857143,20.585714285714285,14.270238095238096,39.0,5.0,11.0,16.0,-8.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,58.0,6.675,0.0,13.429166666666667
532.0,Cody Franson,9,550.0,23.0,80.0,9,43.0,169.0,212.0,-10.0,202.0,16.0,80.0,0.0,0.0,6.0,1.0,859.0,4.86,0.0,17.376666666666665,28.0,4.0,11.0,15.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,48.0,6.15,0.0,15.441666666666666
533.0,Carl Dahlstrom,4,67.0,3.0,38.0,3,0.0,12.0,12.0,5.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,25.0,16.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
534.0,Matthew Highmore,7,187.0,2.0,46.0,6,14.0,21.0,35.0,-13.0,38.0,1.0,1.0,0.0,0.0,2.0,0.0,199.0,5.3,26.1,11.0625,10.0,3.0,1.0,4.0,-2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,18.75,0.0,9.649999999999999
535.0,Blake Hillman,1,4.0,4.0,4.0,0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,20.0,0.0,18.033333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
536.0,Victor Ejdsell,1,6.0,6.0,6.0,0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,33.3,13.316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
537.0,Dylan Strome,9,518.0,7.0,82.0,9,146.0,238.0,384.0,-45.0,166.0,36.0,125.0,0.0,0.0,18.0,3.0,947.0,13.0,48.85,15.813333333333333,23.0,5.0,11.0,16.0,-4.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,35.0,14.433333333333332,48.53333333333333,17.38888888888889
538.0,Dominik Kahun,3,186.0,6.0,82.0,3,34.0,49.0,83.0,15.0,16.0,2.0,5.0,0.0,0.0,6.0,1.0,293.0,15.05,39.125,13.075,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.7,10.783333333333333
539.0,Brendan Perlini,5,262.0,1.0,74.0,5,50.0,31.0,81.0,-43.0,92.0,10.0,20.0,0.0,0.0,3.0,0.0,410.0,9.685714285714285,16.5,11.511904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
540.0,Drake Caggiula,8,289.0,4.0,67.0,7,46.0,46.0,92.0,-29.0,141.0,6.0,10.0,2.0,4.0,6.0,0.0,426.0,8.620000000000001,41.85,12.078333333333333,21.0,4.0,2.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.05,31.8,13.558333333333334
541.0,Henri Jokiharju,7,407.0,18.0,74.0,7,19.0,78.0,97.0,-17.0,140.0,1.0,7.0,0.0,1.0,3.0,1.0,495.0,3.6125,0.0,19.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
542.0,Chris Kunitz,15,1022.0,2.0,82.0,15,268.0,351.0,619.0,184.0,746.0,77.0,157.0,6.0,9.0,46.0,0.0,2138.0,11.558823529411764,39.98823529411764,15.124509803921569,178.0,27.0,66.0,93.0,5.0,164.0,11.0,20.0,0.0,0.0,3.0,2.0,362.0,7.653846153846154,37.46153846153846,16.51923076923077
543.0,Alexandre Fortin,1,24.0,24.0,24.0,1,3.0,3.0,6.0,-6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,29.0,10.3,64.7,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
544.0,Slater Koekkoek,8,186.0,3.0,42.0,7,8.0,26.0,34.0,1.0,104.0,0.0,0.0,0.0,0.0,2.0,0.0,198.0,3.2,0.0,13.664814814814815,23.0,1.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.766666666666667,0.0,12.97777777777778
545.0,Brandon Manning,8,255.0,4.0,65.0,6,14.0,34.0,48.0,-18.0,254.0,0.0,1.0,1.0,1.0,4.0,0.0,324.0,4.2555555555555555,0.0,15.351851851851855,12.0,0.0,1.0,1.0,-7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,18.016666666666666
546.0,Brandon Davidson,7,180.0,5.0,51.0,6,9.0,14.0,23.0,-24.0,82.0,2.0,2.0,0.0,2.0,0.0,0.0,206.0,3.272727272727273,0.0,15.495454545454548,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.766666666666667
547.0,Luke Johnson,3,32.0,3.0,15.0,2,1.0,1.0,2.0,-16.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,3.033333333333333,49.56666666666666,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
548.0,Jacob Nilsson,1,2.0,2.0,2.0,0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,7.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
549.0,Dominik Kubalik,5,357.0,56.0,81.0,5,93.0,83.0,176.0,-62.0,93.0,22.0,52.0,0.0,0.0,9.0,2.0,739.0,12.580000000000002,32.14,14.286666666666667,9.0,4.0,4.0,8.0,-2.0,4.0,3.0,4.0,0.0,0.0,2.0,0.0,21.0,19.0,0.0,16.0
550.0,Alex Nylander,7,126.0,3.0,65.0,4,25.0,24.0,49.0,-12.0,30.0,3.0,5.0,0.0,0.0,3.0,0.0,203.0,12.4875,44.4375,12.79375,8.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.8
551.0,Kirby Dach,6,269.0,2.0,70.0,5,43.0,78.0,121.0,-51.0,154.0,10.0,33.0,0.0,3.0,6.0,1.0,437.0,8.066666666666666,37.166666666666664,16.344444444444445,9.0,1.0,5.0,6.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,6.3,30.9,19.4
552.0,Olli Määttä,12,761.0,7.0,82.0,12,42.0,153.0,195.0,82.0,178.0,4.0,21.0,1.0,4.0,7.0,0.0,912.0,4.023076923076923,0.0,18.326923076923077,85.0,5.0,22.0,27.0,28.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,98.0,5.1000000000000005,0.0,18.597619047619048
553.0,Ryan Carpenter,9,392.0,1.0,69.0,8,32.0,52.0,84.0,-48.0,122.0,1.0,2.0,4.0,7.0,4.0,0.0,480.0,5.4363636363636365,44.68181818181818,11.456060606060605,26.0,0.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,39.75,13.625
554.0,Adam Boqvist,6,244.0,17.0,52.0,6,27.0,72.0,99.0,-50.0,50.0,5.0,35.0,0.0,0.0,3.0,0.0,306.0,8.557142857142859,0.0,16.483333333333334,8.0,0.0,0.0,0.0,-5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,13.5
555.0,Zack Smith,12,662.0,1.0,82.0,11,98.0,106.0,204.0,-46.0,722.0,6.0,13.0,15.0,22.0,15.0,0.0,1035.0,8.866666666666667,45.583333333333336,13.506944444444445,45.0,2.0,7.0,9.0,-14.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.02,50.980000000000004,12.026666666666667
556.0,Calvin de Haan,13,679.0,1.0,82.0,12,24.0,125.0,149.0,-6.0,249.0,2.0,8.0,1.0,1.0,4.0,0.0,894.0,2.2857142857142856,0.0,17.801190476190477,38.0,1.0,4.0,5.0,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.6600000000000001,0.0,17.313333333333333
557.0,Nick Seeler,7,373.0,6.0,77.0,7,11.0,51.0,62.0,15.0,299.0,0.0,0.0,0.0,5.0,2.0,0.0,387.0,1.9500000000000002,0.0,14.064583333333333,5.0,0.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17.383333333333333
558.0,Lucas Carlsson,5,73.0,2.0,40.0,3,4.0,11.0,15.0,4.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,2.8,0.0,13.876666666666665,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.55
559.0,Brandon Hagel,6,375.0,1.0,82.0,5,125.0,172.0,297.0,32.0,233.0,13.0,40.0,5.0,16.0,15.0,3.0,810.0,13.071428571428571,32.6,16.497619047619047,37.0,6.0,10.0,16.0,-9.0,32.0,0.0,1.0,1.0,1.0,2.0,0.0,67.0,12.275,28.799999999999997,18.670833333333334
560.0,Nicolas Beaudin,3,22.0,1.0,19.0,1,2.0,4.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,9.533333333333333,0.0,12.322222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
561.0,Anton Wedin,1,4.0,4.0,4.0,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
562.0,John Quenneville,4,42.0,2.0,19.0,3,2.0,3.0,5.0,-4.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,56.0,2.775,27.85,12.341666666666667,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.95
563.0,Pius Suter,5,364.0,55.0,82.0,5,82.0,80.0,162.0,0.0,76.0,5.0,16.0,4.0,5.0,13.0,1.0,627.0,13.219999999999999,46.12,16.033333333333335,13.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,8.7,40.0,14.366666666666667
564.0,Mattias Janmark,9,637.0,15.0,81.0,9,82.0,131.0,213.0,-16.0,205.0,9.0,19.0,10.0,17.0,9.0,2.0,816.0,9.15,39.38,14.98,113.0,15.0,22.0,37.0,9.0,76.0,0.0,1.0,2.0,3.0,3.0,0.0,119.0,11.928571428571429,21.82857142857143,12.652380952380952
565.0,Philipp Kurashev,5,317.0,51.0,75.0,5,48.0,82.0,130.0,-129.0,75.0,11.0,34.0,0.0,0.0,8.0,3.0,449.0,10.84,44.28,15.216666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
566.0,Wyatt Kalynuk,2,26.0,5.0,21.0,1,4.0,5.0,9.0,-9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.7,0.0,14.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
567.0,Ian Mitchell,5,110.0,8.0,39.0,5,4.0,15.0,19.0,-17.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,71.0,3.4,0.0,14.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
568.0,Adam Gaudette,7,301.0,2.0,81.0,5,46.0,50.0,96.0,-25.0,100.0,9.0,22.0,0.0,0.0,7.0,0.0,389.0,9.122222222222224,36.72222222222222,11.266666666666667,16.0,1.0,2.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,12.5,40.650000000000006,9.858333333333334
569.0,Mike Hardman,4,39.0,2.0,21.0,3,1.0,5.0,6.0,-8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,40.0,9.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
570.0,Lucas Wallmark,5,187.0,4.0,81.0,5,23.0,36.0,59.0,-15.0,64.0,5.0,15.0,0.0,2.0,4.0,0.0,253.0,6.828571428571428,51.371428571428574,11.795238095238094,17.0,1.0,4.0,5.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.15,40.65,13.825
571.0,MacKenzie Entwistle,4,193.0,5.0,67.0,3,15.0,20.0,35.0,-55.0,86.0,0.0,1.0,1.0,1.0,1.0,0.0,156.0,11.75,38.125,10.841666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
572.0,Brett Connolly,11,536.0,5.0,81.0,10,101.0,94.0,195.0,9.0,241.0,16.0,27.0,0.0,0.0,20.0,1.0,730.0,11.053846153846154,36.16153846153846,11.979487179487181,42.0,8.0,3.0,11.0,-5.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,10.25,5.0,11.441666666666666
573.0,Riley Stillman,6,163.0,1.0,52.0,4,4.0,22.0,26.0,-20.0,111.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0,2.675,0.0,13.727083333333333,3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.316666666666666
574.0,Madison Bowey,5,158.0,2.0,53.0,3,5.0,35.0,40.0,-22.0,104.0,0.0,1.0,0.0,0.0,1.0,0.0,165.0,2.3833333333333333,0.0,15.074999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
575.0,Alec Regula,3,22.0,3.0,15.0,1,1.0,0.0,1.0,-5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.8666666666666665,0.0,15.622222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
576.0,Reese Johnson,5,144.0,3.0,57.0,3,7.0,10.0,17.0,-50.0,103.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,3.1,31.1,10.013333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
577.0,Seth Jones,12,860.0,21.0,82.0,12,99.0,342.0,441.0,-139.0,308.0,27.0,150.0,1.0,8.0,21.0,12.0,1905.0,5.042857142857144,0.0,1081.3964285714285,60.0,9.0,24.0,33.0,0.0,24.0,3.0,15.0,0.0,1.0,2.0,0.0,114.0,6.1000000000000005,0.0,1714.1666666666667
578.0,Jake McCabe,12,643.0,2.0,77.0,11,35.0,140.0,175.0,7.0,388.0,3.0,7.0,2.0,4.0,6.0,1.0,674.0,4.469230769230769,0.0,18.75,31.0,1.0,6.0,7.0,-8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.666666666666667,0.0,21.45
579.0,Sam Lafferty,6,349.0,10.0,79.0,6,40.0,50.0,90.0,-39.0,182.0,0.0,0.0,5.0,6.0,6.0,0.0,399.0,8.1125,45.9375,11.610416666666666,21.0,1.0,2.0,3.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.166666666666667,48.13333333333333,8.983333333333334
580.0,Taylor Raddysh,4,305.0,21.0,80.0,4,43.0,57.0,100.0,-53.0,66.0,11.0,23.0,2.0,2.0,3.0,0.0,446.0,9.879999999999999,31.380000000000003,14.286666666666667,7.0,0.0,1.0,1.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.183333333333334
581.0,Henrik Borgstrom,5,111.0,1.0,52.0,2,13.0,13.0,26.0,-31.0,28.0,3.0,8.0,0.0,0.0,0.0,0.0,104.0,8.26,33.92,11.146666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
582.0,Tyler Johnson,13,747.0,9.0,82.0,13,193.0,240.0,433.0,19.0,250.0,42.0,116.0,8.0,9.0,31.0,5.0,1504.0,12.661538461538461,52.276923076923076,15.720512820512822,116.0,32.0,33.0,65.0,7.0,53.0,3.0,14.0,1.0,1.0,9.0,2.0,232.0,11.314285714285715,40.785714285714285,16.452380952380953
583.0,Jujhar Khaira,9,337.0,1.0,69.0,8,33.0,47.0,80.0,-55.0,229.0,1.0,3.0,3.0,5.0,6.0,0.0,363.0,7.2666666666666675,35.94444444444444,11.668518518518518,8.0,1.0,0.0,1.0,-2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.55,42.65,12.208333333333332
584.0,Alex Vlasic,4,179.0,6.0,82.0,3,7.0,42.0,49.0,-30.0,59.0,1.0,14.0,0.0,1.0,1.0,0.0,190.0,3.75,0.0,19.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
585.0,Boris Katchouk,3,176.0,21.0,58.0,3,15.0,21.0,36.0,-23.0,78.0,0.0,0.0,1.0,2.0,3.0,0.0,196.0,7.640000000000001,28.0,10.836666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
586.0,Lukas Reichel,4,169.0,11.0,70.0,4,20.0,34.0,54.0,-61.0,30.0,2.0,7.0,0.0,0.0,1.0,0.0,213.0,8.45,39.15,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
587.0,Josiah Slavin,1,15.0,15.0,15.0,1,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,43.3,12.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
588.0,Kurtis Gabriel,5,51.0,2.0,22.0,3,2.0,3.0,5.0,2.0,153.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,5.720000000000001,0.0,6.276666666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.416666666666667
589.0,Isaak Phillips,4,56.0,3.0,33.0,2,2.0,10.0,12.0,-37.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.899999999999999,0.0,14.191666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
590.0,Jakub Galvas,1,6.0,6.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
591.0,Max Domi,10,735.0,19.0,82.0,10,138.0,312.0,450.0,-4.0,706.0,21.0,89.0,0.0,1.0,15.0,5.0,1408.0,9.225,47.75,15.631944444444445,63.0,10.0,23.0,33.0,4.0,103.0,0.0,3.0,0.0,0.0,2.0,1.0,105.0,8.96,56.279999999999994,13.95
592.0,Andreas Athanasiou,10,495.0,8.0,81.0,10,128.0,118.0,246.0,-112.0,189.0,11.0,36.0,1.0,1.0,20.0,6.0,1071.0,11.527272727272727,46.972727272727276,13.903030303030304,15.0,2.0,0.0,2.0,-6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,7.5,8.333333333333334,11.327777777777778
593.0,Jason Dickinson,10,502.0,1.0,82.0,9,68.0,87.0,155.0,-27.0,192.0,3.0,4.0,0.0,5.0,10.0,3.0,634.0,14.530000000000001,41.660000000000004,13.803333333333333,40.0,5.0,4.0,9.0,-7.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,9.0,44.65,16.0
594.0,Colin Blackwell,7,298.0,6.0,63.0,6,41.0,50.0,91.0,-6.0,73.0,4.0,7.0,4.0,6.0,5.0,0.0,381.0,9.5625,49.025,11.979166666666666,18.0,2.0,1.0,3.0,-7.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,10.3,42.400000000000006,9.116666666666667
595.0,Anders Bjork,6,225.0,1.0,58.0,6,26.0,35.0,61.0,-17.0,44.0,3.0,4.0,0.0,1.0,0.0,0.0,221.0,10.1875,25.4125,12.779166666666667,10.0,0.0,1.0,1.0,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,11.483333333333333
596.0,Jarred Tinordi,9,205.0,3.0,52.0,9,4.0,26.0,30.0,-63.0,234.0,0.0,0.0,0.0,2.0,2.0,0.0,142.0,2.8454545454545457,0.0,14.703030303030305,13.0,0.0,1.0,1.0,-5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.905555555555557
597.0,Cole Guttman,2,41.0,14.0,27.0,2,8.0,6.0,14.0,-16.0,9.0,2.0,3.0,0.0,0.0,1.0,0.0,76.0,11.7,51.05,13.591666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
598.0,Joey Anderson,7,169.0,1.0,55.0,5,19.0,21.0,40.0,-10.0,18.0,0.0,0.0,1.0,1.0,2.0,0.0,195.0,8.2125,20.3625,11.61875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
599.0,Buddy Robinson,6,62.0,3.0,32.0,3,4.0,8.0,12.0,5.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,7.833333333333333,8.883333333333333,9.322222222222221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75
600.0,Filip Roos,2,21.0,4.0,17.0,1,1.0,2.0,3.0,-9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.65,0.0,15.474999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
